eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"hes"	"7.stp"	"Sustainability and Transformation Partnership"	.90652616	.54641729	-.16281018	.87066789	.27817013	2.9542701	"model0"	"hes"	""
"hes"	"8.stp"	"Sustainability and Transformation Partnership"	.65023986	.38350745	-.72977023	.46553064	.2046634	2.0658891	"model0"	"hes"	""
"hes"	"9.stp"	"Sustainability and Transformation Partnership"	.54354684	.32190145	-1.0294069	.30328852	.17026879	1.7351575	"model0"	"hes"	""
"hes"	"10.stp"	"Sustainability and Transformation Partnership"	.60218311	.35502158	-.86029557	.38962614	.18962531	1.9123212	"model0"	"hes"	""
"hes"	"11.stp"	"Sustainability and Transformation Partnership"	.59055488	.34844502	-.8926543	.37204233	.18579154	1.8771311	"model0"	"hes"	""
"hes"	"12.stp"	"Sustainability and Transformation Partnership"	.81410405	.4812062	-.34794733	.72787974	.25559119	2.5930683	"model0"	"hes"	""
"hes"	"13.stp"	"Sustainability and Transformation Partnership"	.65361152	.38612414	-.71982845	.47163062	.20533751	2.0805162	"model0"	"hes"	""
"hes"	"14.stp"	"Sustainability and Transformation Partnership"	.70037225	.41555191	-.60024483	.54834308	.21892001	2.2406416	"model0"	"hes"	""
"hes"	"15.stp"	"Sustainability and Transformation Partnership"	.48880832	.29150292	-1.2002679	.23003532	.15188712	1.5730997	"model0"	"hes"	""
"hes"	"16.stp"	"Sustainability and Transformation Partnership"	.56966526	.3386529	-.94655698	.34386457	.17766423	1.8265833	"model0"	"hes"	""
"hes"	"17.stp"	"Sustainability and Transformation Partnership"	.65949154	.39301482	-.69854156	.48483858	.20509142	2.1206596	"model0"	"hes"	""
"hes"	"18.stp"	"Sustainability and Transformation Partnership"	.59044913	.34975126	-.88946352	.37375402	.18491626	1.8853408	"model0"	"hes"	""
"hes"	"19.stp"	"Sustainability and Transformation Partnership"	.35477498	.21138511	-1.7392106	.08199773	.11035263	1.1405735	"model0"	"hes"	""
"hes"	"20.stp"	"Sustainability and Transformation Partnership"	.406659	.24087596	-1.5190547	.12874873	.12736173	1.2984398	"model0"	"hes"	""
"hes"	"21.stp"	"Sustainability and Transformation Partnership"	.49420162	.29214152	-1.1922957	.23314531	.1551409	1.5742802	"model0"	"hes"	""
"hes"	"22.stp"	"Sustainability and Transformation Partnership"	.56017091	.34598834	-.93825855	.34811156	.16694667	1.8795909	"model0"	"hes"	""
"hes"	"23.stp"	"Sustainability and Transformation Partnership"	.41907769	.2497087	-1.4595864	.14440377	.13034776	1.3473658	"model0"	"hes"	""
"hes"	"24.stp"	"Sustainability and Transformation Partnership"	.15098385	.12736844	-2.2411157	.02501858	.02889785	.78885187	"model0"	"hes"	""
"hes"	"25.stp"	"Sustainability and Transformation Partnership"	.34774892	.22713996	-1.6171454	.1058469	.0966684	1.2509704	"model0"	"hes"	""
"hes"	"26.stp"	"Sustainability and Transformation Partnership"	.65419048	.38832983	-.7148823	.47468178	.20437506	2.0940186	"model0"	"hes"	""
"hes"	"27.stp"	"Sustainability and Transformation Partnership"	.47629251	.28335	-1.2467872	.21247554	.14841833	1.5284807	"model0"	"hes"	""
"hes"	"28.stp"	"Sustainability and Transformation Partnership"	.42474543	.2521216	-1.4425371	.14915091	.13269974	1.3595255	"model0"	"hes"	""
"hes"	"29.stp"	"Sustainability and Transformation Partnership"	.42426698	.25357303	-1.4345503	.15141528	.13149185	1.3689249	"model0"	"hes"	""
"hes"	"30.stp"	"Sustainability and Transformation Partnership"	.59389076	.35543186	-.87063847	.38395158	.18377199	1.9192601	"model0"	"hes"	""
"hes"	"31.stp"	"Sustainability and Transformation Partnership"	.34257434	.32377325	-1.1334736	.2570154	.05373642	2.1839411	"model0"	"hes"	""
"hes"	"32.stp"	"Sustainability and Transformation Partnership"	.61306868	.3610166	-.83087927	.40604184	.19331416	1.9442611	"model0"	"hes"	""
"hes"	"_cons"	"Constant"	.00442608	.00266651	-8.9969305	2.321e-19	.00135897	.0144155	"model0"	"hes"	""
"hes"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"hes"	""
"hes"	"2.ethnicity_16"	"Eth 16 categories"	1.0806978	.17823056	.47056836	.63794901	.78220868	1.4930897	"model1"	"hes"	""
"hes"	"3.ethnicity_16"	"Eth 16 categories"	1.1451656	.06159427	2.5201431	.01173071	1.0305885	1.272481	"model1"	"hes"	""
"hes"	"4.ethnicity_16"	"Eth 16 categories"	1.8973971	.40832474	2.9761867	.00291857	1.2444501	2.8929372	"model1"	"hes"	""
"hes"	"5.ethnicity_16"	"Eth 16 categories"	1.5043037	.41049521	1.4963695	.13455738	.88116895	2.5680996	"model1"	"hes"	""
"hes"	"6.ethnicity_16"	"Eth 16 categories"	2.0590296	.46199531	3.2188701	.00128697	1.3263985	3.1963267	"model1"	"hes"	""
"hes"	"7.ethnicity_16"	"Eth 16 categories"	1.1360709	.28179218	.51433324	.60701902	.69867072	1.8473038	"model1"	"hes"	""
"hes"	"8.ethnicity_16"	"Eth 16 categories"	1.253586	.0764021	3.7082846	.00020867	1.1124387	1.4126422	"model1"	"hes"	""
"hes"	"9.ethnicity_16"	"Eth 16 categories"	1.7204441	.08699117	10.730777	7.298e-27	1.5581207	1.8996783	"model1"	"hes"	""
"hes"	"10.ethnicity_16"	"Eth 16 categories"	2.2674372	.26432939	7.0224422	2.180e-12	1.8042859	2.8494771	"model1"	"hes"	""
"hes"	"11.ethnicity_16"	"Eth 16 categories"	1.8398166	.16077372	6.9767212	3.021e-12	1.550214	2.1835211	"model1"	"hes"	""
"hes"	"12.ethnicity_16"	"Eth 16 categories"	1.6381248	.23940771	3.3770845	.00073259	1.230116	2.1814632	"model1"	"hes"	""
"hes"	"13.ethnicity_16"	"Eth 16 categories"	1.7994409	.20745352	5.0957359	3.474e-07	1.4355042	2.2556448	"model1"	"hes"	""
"hes"	"14.ethnicity_16"	"Eth 16 categories"	2.1617749	.36058242	4.6219011	3.802e-06	1.5589447	2.9977143	"model1"	"hes"	""
"hes"	"15.ethnicity_16"	"Eth 16 categories"	1.4819745	.50687374	1.150133	.25008909	.75806723	2.8971685	"model1"	"hes"	""
"hes"	"16.ethnicity_16"	"Eth 16 categories"	1.7357398	.18464221	5.1837843	2.174e-07	1.4090832	2.1381226	"model1"	"hes"	""
"hes"	"17.ethnicity_16"	"Eth 16 categories"	1.0583223	.02919285	2.054988	.03988016	1.0026246	1.1171142	"model1"	"hes"	""
"hes"	"0b.male"	"Male"	1	0			1	1	"model1"	"hes"	""
"hes"	"1.male"	"Male"	1.4805257	.03185771	18.235906	2.678e-74	1.4193841	1.5443011	"model1"	"hes"	""
"hes"	"age1"	"Age spline 1"	1.0396666	.00428375	9.4410432	3.691e-21	1.0313044	1.0480966	"model1"	"hes"	""
"hes"	"age2"	"Age spline 2"	1.0592122	.01300008	4.6870172	2.772e-06	1.0340365	1.0850008	"model1"	"hes"	""
"hes"	"age3"	"Age spline 3"	.93868731	.03003305	-1.9776025	.04797357	.88163126	.99943582	"model1"	"hes"	""
"hes"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"hes"	""
"hes"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0780568	.04243213	1.9095652	.05618922	.99801828	1.1645142	"model1"	"hes"	""
"hes"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2715522	.04903826	6.229333	4.684e-10	1.1789817	1.3713912	"model1"	"hes"	""
"hes"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4798505	.05451086	10.640341	1.934e-26	1.3767767	1.590641	"model1"	"hes"	""
"hes"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.8733145	.06638653	17.712884	3.335e-70	1.7476152	2.0080549	"model1"	"hes"	""
"hes"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"hes"	""
"hes"	"2.stp"	"Sustainability and Transformation Partnership"	.61819083	.36576458	-.81288319	.41628503	.19386199	1.9712987	"model1"	"hes"	""
"hes"	"3.stp"	"Sustainability and Transformation Partnership"	.65047838	.38563328	-.7253949	.4682098	.20351749	2.0790456	"model1"	"hes"	""
"hes"	"4.stp"	"Sustainability and Transformation Partnership"	.79905642	.47494645	-.37740531	.70587242	.24925092	2.5616402	"model1"	"hes"	""
"hes"	"5.stp"	"Sustainability and Transformation Partnership"	.69775262	.41737946	-.60164591	.54740986	.21603913	2.2535673	"model1"	"hes"	""
"hes"	"6.stp"	"Sustainability and Transformation Partnership"	.7885808	.46681785	-.4012358	.68824653	.24714886	2.5161341	"model1"	"hes"	""
"hes"	"7.stp"	"Sustainability and Transformation Partnership"	1.1726232	.71040711	.26285256	.79266422	.35766574	3.8444975	"model1"	"hes"	""
"hes"	"8.stp"	"Sustainability and Transformation Partnership"	.87807743	.52062758	-.21928933	.82642468	.27468846	2.8068888	"model1"	"hes"	""
"hes"	"9.stp"	"Sustainability and Transformation Partnership"	.719625	.42841047	-.55268174	.58048136	.22406035	2.3112529	"model1"	"hes"	""
"hes"	"10.stp"	"Sustainability and Transformation Partnership"	.79104611	.46880451	-.39551761	.69246093	.24759784	2.5272997	"model1"	"hes"	""
"hes"	"11.stp"	"Sustainability and Transformation Partnership"	.84294947	.50005368	-.28800199	.77334522	.26354366	2.6961901	"model1"	"hes"	""
"hes"	"12.stp"	"Sustainability and Transformation Partnership"	.92213192	.54780647	-.13646144	.89145651	.28782191	2.9543522	"model1"	"hes"	""
"hes"	"13.stp"	"Sustainability and Transformation Partnership"	.80004423	.47502781	-.37572638	.70712032	.24986846	2.5616309	"model1"	"hes"	""
"hes"	"14.stp"	"Sustainability and Transformation Partnership"	.97528638	.58175229	-.04195203	.96653694	.30296726	3.1395588	"model1"	"hes"	""
"hes"	"15.stp"	"Sustainability and Transformation Partnership"	.67692858	.40583008	-.65083996	.5151498	.20904183	2.1920603	"model1"	"hes"	""
"hes"	"16.stp"	"Sustainability and Transformation Partnership"	.75357694	.45033307	-.47343873	.6359002	.23359022	2.4310873	"model1"	"hes"	""
"hes"	"17.stp"	"Sustainability and Transformation Partnership"	.92332648	.55319832	-.13314567	.89407818	.28534458	2.9877273	"model1"	"hes"	""
"hes"	"18.stp"	"Sustainability and Transformation Partnership"	.84685538	.50434376	-.27911285	.78015822	.26355857	2.7210803	"model1"	"hes"	""
"hes"	"19.stp"	"Sustainability and Transformation Partnership"	.53594946	.32109638	-1.0410579	.29784866	.16563595	1.7341756	"model1"	"hes"	""
"hes"	"20.stp"	"Sustainability and Transformation Partnership"	.58395266	.34776489	-.90327919	.36637774	.18174245	1.8762854	"model1"	"hes"	""
"hes"	"21.stp"	"Sustainability and Transformation Partnership"	.67708958	.40245362	-.6560563	.5117879	.21120419	2.1706496	"model1"	"hes"	""
"hes"	"22.stp"	"Sustainability and Transformation Partnership"	.78263112	.48608366	-.39461939	.6931238	.23167817	2.6438031	"model1"	"hes"	""
"hes"	"23.stp"	"Sustainability and Transformation Partnership"	.62972654	.37726302	-.77195321	.44014214	.19462807	2.0375042	"model1"	"hes"	""
"hes"	"24.stp"	"Sustainability and Transformation Partnership"	.24334896	.20611791	-1.6685356	.09520946	.04626548	1.2799762	"model1"	"hes"	""
"hes"	"25.stp"	"Sustainability and Transformation Partnership"	.46326018	.30404977	-1.1723842	.24104282	.12798502	1.6768368	"model1"	"hes"	""
"hes"	"26.stp"	"Sustainability and Transformation Partnership"	.90554143	.54038034	-.16627152	.86794328	.28116109	2.9164963	"model1"	"hes"	""
"hes"	"27.stp"	"Sustainability and Transformation Partnership"	.71811362	.42954382	-.55358067	.57986586	.22235251	2.3192325	"model1"	"hes"	""
"hes"	"28.stp"	"Sustainability and Transformation Partnership"	.62943928	.37562419	-.77573209	.43790719	.19542981	2.0272947	"model1"	"hes"	""
"hes"	"29.stp"	"Sustainability and Transformation Partnership"	.553774	.33269163	-.98373281	.3252469	.17059054	1.7976708	"model1"	"hes"	""
"hes"	"30.stp"	"Sustainability and Transformation Partnership"	.88641999	.53329602	-.20039659	.84117043	.27260384	2.8823527	"model1"	"hes"	""
"hes"	"31.stp"	"Sustainability and Transformation Partnership"	.54602283	.51765399	-.63825531	.5233075	.08515963	3.5009654	"model1"	"hes"	""
"hes"	"32.stp"	"Sustainability and Transformation Partnership"	.76289087	.45154737	-.45724772	.647493	.23913594	2.4337725	"model1"	"hes"	""
"hes"	"_cons"	"Constant"	.00249504	.00151304	-9.8833526	4.916e-23	.00076014	.00818959	"model1"	"hes"	""
"hes"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"hes"	""
"hes"	"2.ethnicity_16"	"Eth 16 categories"	1.0011537	.17414008	.00662891	.99471093	.71193979	1.407856	"model2"	"hes"	""
"hes"	"3.ethnicity_16"	"Eth 16 categories"	1.2387841	.06844417	3.8755848	.00010637	1.1116442	1.3804651	"model2"	"hes"	""
"hes"	"4.ethnicity_16"	"Eth 16 categories"	1.9143693	.4179157	2.9746883	.00293286	1.247971	2.9366147	"model2"	"hes"	""
"hes"	"5.ethnicity_16"	"Eth 16 categories"	1.5067585	.41922559	1.4734588	.14062735	.8734011	2.5994026	"model2"	"hes"	""
"hes"	"6.ethnicity_16"	"Eth 16 categories"	2.0078987	.46892361	2.9848862	.00283684	1.2704355	3.1734449	"model2"	"hes"	""
"hes"	"7.ethnicity_16"	"Eth 16 categories"	1.1071289	.28367625	.39718748	.69122921	.67003494	1.8293591	"model2"	"hes"	""
"hes"	"8.ethnicity_16"	"Eth 16 categories"	1.1836379	.07567941	2.636816	.00836882	1.0442266	1.3416615	"model2"	"hes"	""
"hes"	"9.ethnicity_16"	"Eth 16 categories"	1.4711286	.0780579	7.2753627	3.455e-13	1.3258243	1.6323575	"model2"	"hes"	""
"hes"	"10.ethnicity_16"	"Eth 16 categories"	2.0098093	.24384485	5.7533589	8.749e-09	1.5844583	2.5493466	"model2"	"hes"	""
"hes"	"11.ethnicity_16"	"Eth 16 categories"	1.7795233	.15962543	6.4251686	1.317e-10	1.4926221	2.1215707	"model2"	"hes"	""
"hes"	"12.ethnicity_16"	"Eth 16 categories"	1.6350478	.24390489	3.2959867	.00098077	1.2205462	2.1903156	"model2"	"hes"	""
"hes"	"13.ethnicity_16"	"Eth 16 categories"	1.8963981	.22343397	5.4316362	5.584e-08	1.5053615	2.3890115	"model2"	"hes"	""
"hes"	"14.ethnicity_16"	"Eth 16 categories"	2.1535889	.36807127	4.4885193	7.172e-06	1.540577	3.0105249	"model2"	"hes"	""
"hes"	"15.ethnicity_16"	"Eth 16 categories"	1.9963389	.67652376	2.0399858	.04135174	1.027489	3.878746	"model2"	"hes"	""
"hes"	"16.ethnicity_16"	"Eth 16 categories"	1.7815607	.19417735	5.2984193	1.168e-07	1.4388839	2.2058475	"model2"	"hes"	""
"hes"	"17.ethnicity_16"	"Eth 16 categories"	1.1097356	.03202989	3.6074951	.00030917	1.0487008	1.1743226	"model2"	"hes"	""
"hes"	"0b.male"	"Male"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.male"	"Male"	1.4906488	.0344394	17.279164	6.752e-67	1.4246543	1.5597004	"model2"	"hes"	""
"hes"	"age1"	"Age spline 1"	1.0422128	.00444599	9.6922183	3.254e-22	1.0335352	1.0509633	"model2"	"hes"	""
"hes"	"age2"	"Age spline 2"	.99962884	.0126478	-.02934033	.97659316	.97514445	1.024728	"model2"	"hes"	""
"hes"	"age3"	"Age spline 3"	1.0814539	.03573379	2.3698776	.01779397	1.0136367	1.1538085	"model2"	"hes"	""
"hes"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"hes"	""
"hes"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0152496	.04120715	.37288004	.70923773	.93761405	1.0993135	"model2"	"hes"	""
"hes"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1516681	.04582034	3.5492672	.0003863	1.0652741	1.2450686	"model2"	"hes"	""
"hes"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2677303	.04837706	6.2166098	5.080e-10	1.1763721	1.3661835	"model2"	"hes"	""
"hes"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.4981837	.05529861	10.952283	6.479e-28	1.393628	1.6105837	"model2"	"hes"	""
"hes"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"hes"	""
"hes"	"2.bmicat_sa"	"BMI with SA categories"	.63738723	.06102641	-4.7039494	2.552e-06	.52833013	.76895573	"model2"	"hes"	""
"hes"	"3.bmicat_sa"	"BMI with SA categories"	.62831787	.0598517	-4.8784746	1.069e-06	.5213105	.75729024	"model2"	"hes"	""
