eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"positivetest"	"17.ethnicity_16"	"Eth 16 categories"	1.2072031	.00692303	32.835888	1.81e-236	1.1937101	1.2208485	"crude"	"positivetest"	""
"positivetest"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"positivetest"	""
"positivetest"	"2.stp"	"Sustainability and Transformation Partnership"	1.220788	.1777112	1.3704426	.17054878	.91776203	1.6238669	"crude"	"positivetest"	""
"positivetest"	"3.stp"	"Sustainability and Transformation Partnership"	.91479655	.13336056	-.61086958	.54128592	.68744023	1.2173462	"crude"	"positivetest"	""
"positivetest"	"4.stp"	"Sustainability and Transformation Partnership"	1.5051765	.22023394	2.7946736	.00519521	1.1299041	2.0050872	"crude"	"positivetest"	""
"positivetest"	"5.stp"	"Sustainability and Transformation Partnership"	1.1840984	.17386147	1.1508638	.24978827	.88798503	1.5789557	"crude"	"positivetest"	""
"positivetest"	"6.stp"	"Sustainability and Transformation Partnership"	1.3007016	.18949115	1.8046195	.07113424	.97762299	1.7305492	"crude"	"positivetest"	""
"positivetest"	"7.stp"	"Sustainability and Transformation Partnership"	.86511322	.12981153	-.96563441	.33422715	.64468696	1.1609059	"crude"	"positivetest"	""
"positivetest"	"8.stp"	"Sustainability and Transformation Partnership"	.93501889	.13637843	-.46064877	.64505061	.70253384	1.2444388	"crude"	"positivetest"	""
"positivetest"	"9.stp"	"Sustainability and Transformation Partnership"	.65206805	.09537417	-2.9235214	.00346096	.48954504	.86854672	"crude"	"positivetest"	""
"positivetest"	"10.stp"	"Sustainability and Transformation Partnership"	1.0413355	.15182647	.27780556	.78116163	.78250238	1.3857843	"crude"	"positivetest"	""
"positivetest"	"11.stp"	"Sustainability and Transformation Partnership"	.90393523	.13183506	-.69249603	.48862588	.67919305	1.2030437	"crude"	"positivetest"	""
"positivetest"	"12.stp"	"Sustainability and Transformation Partnership"	.93005669	.1361679	-.49525743	.62041841	.69805005	1.239174	"crude"	"positivetest"	""
"positivetest"	"13.stp"	"Sustainability and Transformation Partnership"	.77112644	.11266951	-1.7788132	.07527039	.57910363	1.0268214	"crude"	"positivetest"	""
"positivetest"	"14.stp"	"Sustainability and Transformation Partnership"	.45092804	.06606311	-5.4363245	5.439e-08	.33837802	.60091401	"crude"	"positivetest"	""
"positivetest"	"15.stp"	"Sustainability and Transformation Partnership"	.3768023	.05522419	-6.6596199	2.745e-11	.28272314	.50218732	"crude"	"positivetest"	""
"positivetest"	"16.stp"	"Sustainability and Transformation Partnership"	.32388608	.04749264	-7.6882928	1.491e-14	.24298384	.43172498	"crude"	"positivetest"	""
"positivetest"	"17.stp"	"Sustainability and Transformation Partnership"	.30948577	.04547456	-7.9820075	1.440e-15	.2320431	.41277437	"crude"	"positivetest"	""
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.38251151	.05594534	-6.5705604	5.013e-11	.28717692	.50949448	"crude"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.42678131	.06246416	-5.8176919	5.967e-09	.32034846	.56857552	"crude"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.37624594	.05498182	-6.6892119	2.244e-11	.2825423	.50102588	"crude"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.48804427	.07123524	-4.9146766	8.893e-07	.36662099	.64968241	"crude"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	.49640938	.07502774	-4.6337858	3.590e-06	.36913792	.66756154	"crude"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.34207729	.05014124	-7.31838	2.510e-13	.25665884	.45592378	"crude"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.43725941	.07088796	-5.1026086	3.350e-07	.31823168	.6008069	"crude"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.21050189	.03185849	-10.296057	7.341e-25	.15646982	.28319229	"crude"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.34963355	.05125749	-7.168109	7.604e-13	.26231552	.46601747	"crude"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.39176031	.05734955	-6.4014548	1.539e-10	.29404483	.52194809	"crude"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.45773249	.06698184	-5.3403184	9.278e-08	.34359907	.60977765	"crude"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.36569271	.05371516	-6.8485864	7.458e-12	.27421213	.48769235	"crude"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.36371616	.05355446	-6.8688174	6.474e-12	.27253959	.48539534	"crude"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.26426806	.04895559	-7.1837692	6.782e-13	.18380606	.3799527	"crude"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	1.0022744	.14596426	.01559947	.98755393	.75339644	1.333367	"crude"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.22448541	.03265714	-10.269385	9.682e-25	.16879481	.29855005	"crude"	"positivetest"	""
"positivetest"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"2.ethnicity_16"	"Eth 16 categories"	.90089185	.0380989	-2.467949	.01358897	.82923031	.97874632	"model0"	"positivetest"	""
"positivetest"	"3.ethnicity_16"	"Eth 16 categories"	1.1378709	.01269862	11.573388	5.622e-31	1.1132522	1.1630339	"model0"	"positivetest"	""
"positivetest"	"4.ethnicity_16"	"Eth 16 categories"	1.0330514	.04819587	.69698169	.48581425	.94277932	1.131967	"model0"	"positivetest"	""
"positivetest"	"5.ethnicity_16"	"Eth 16 categories"	1.1956147	.06558025	3.257216	.00112511	1.0737478	1.3313131	"model0"	"positivetest"	""
"positivetest"	"6.ethnicity_16"	"Eth 16 categories"	1.2720435	.06242196	4.9034822	9.415e-07	1.155398	1.4004651	"model0"	"positivetest"	""
"positivetest"	"7.ethnicity_16"	"Eth 16 categories"	1.1250103	.04738224	2.7967748	.00516155	1.0358725	1.2218185	"model0"	"positivetest"	""
"positivetest"	"8.ethnicity_16"	"Eth 16 categories"	1.7265761	.02439801	38.648766	0	1.679413	1.7750637	"model0"	"positivetest"	""
"positivetest"	"9.ethnicity_16"	"Eth 16 categories"	1.9659032	.0252122	52.706862	0	1.917104	2.0159444	"model0"	"positivetest"	""
"positivetest"	"10.ethnicity_16"	"Eth 16 categories"	2.117593	.06735219	23.589255	4.97e-123	1.9896156	2.2538023	"model0"	"positivetest"	""
"positivetest"	"11.ethnicity_16"	"Eth 16 categories"	1.6477402	.03449012	23.858697	8.23e-126	1.5815087	1.7167454	"model0"	"positivetest"	""
"positivetest"	"12.ethnicity_16"	"Eth 16 categories"	.96297527	.03939184	-.92229002	.35637732	.88878263	1.0433613	"model0"	"positivetest"	""
"positivetest"	"13.ethnicity_16"	"Eth 16 categories"	1.0858845	.02724678	3.2837389	.0010244	1.0337737	1.1406222	"model0"	"positivetest"	""
"positivetest"	"14.ethnicity_16"	"Eth 16 categories"	1.1106211	.04561378	2.5546175	.01063045	1.0247234	1.2037193	"model0"	"positivetest"	""
"positivetest"	"15.ethnicity_16"	"Eth 16 categories"	.49953942	.03220203	-10.766859	4.936e-27	.44024901	.56681475	"model0"	"positivetest"	""
"positivetest"	"16.ethnicity_16"	"Eth 16 categories"	1.2657468	.0303829	9.8176538	9.452e-23	1.2075765	1.3267192	"model0"	"positivetest"	""
"positivetest"	"17.ethnicity_16"	"Eth 16 categories"	1.1213319	.00658167	19.510507	8.939e-85	1.108506	1.1343062	"model0"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0936196	.00526852	18.576598	4.970e-77	1.0833421	1.1039946	"model0"	"positivetest"	""
"positivetest"	"age1"	"Age spline 1"	.96135546	.00054977	-68.915857	0	.96027853	.96243359	"model0"	"positivetest"	""
"positivetest"	"age2"	"Age spline 2"	1.1433923	.00243218	62.994625	0	1.1386352	1.1481692	"model0"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.66563703	.00415695	-65.173077	0	.65753922	.67383458	"model0"	"positivetest"	""
"positivetest"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"2.stp"	"Sustainability and Transformation Partnership"	1.209749	.17659204	1.3044289	.1920874	.90874463	1.6104552	"model0"	"positivetest"	""
"positivetest"	"3.stp"	"Sustainability and Transformation Partnership"	.91467947	.13371421	-.61005157	.54182765	.68680645	1.2181576	"model0"	"positivetest"	""
"positivetest"	"4.stp"	"Sustainability and Transformation Partnership"	1.4963726	.21955608	2.7469241	.00601571	1.1223976	1.9949534	"model0"	"positivetest"	""
"positivetest"	"5.stp"	"Sustainability and Transformation Partnership"	1.1775964	.17338857	1.1102699	.26688276	.88240122	1.5715452	"model0"	"positivetest"	""
"positivetest"	"6.stp"	"Sustainability and Transformation Partnership"	1.2886536	.18825722	1.7359226	.08257752	.9678	1.7158795	"model0"	"positivetest"	""
"positivetest"	"7.stp"	"Sustainability and Transformation Partnership"	.8658102	.13028134	-.95757548	.33827687	.64467314	1.1628021	"model0"	"positivetest"	""
"positivetest"	"8.stp"	"Sustainability and Transformation Partnership"	.93280609	.13643343	-.47557307	.63437857	.70031517	1.2424795	"model0"	"positivetest"	""
"positivetest"	"9.stp"	"Sustainability and Transformation Partnership"	.64976512	.09530332	-2.9394835	.0032876	.48742487	.86617392	"model0"	"positivetest"	""
"positivetest"	"10.stp"	"Sustainability and Transformation Partnership"	1.0351793	.15134739	.23648223	.81305849	.7772603	1.3786838	"model0"	"positivetest"	""
"positivetest"	"11.stp"	"Sustainability and Transformation Partnership"	.87625315	.12815387	-.90323651	.36640039	.65786922	1.167131	"model0"	"positivetest"	""
"positivetest"	"12.stp"	"Sustainability and Transformation Partnership"	.92284177	.13548747	-.54692791	.58442826	.69208218	1.2305431	"model0"	"positivetest"	""
"positivetest"	"13.stp"	"Sustainability and Transformation Partnership"	.75977371	.11131954	-1.875108	.06077787	.5701236	1.0125104	"model0"	"positivetest"	""
"positivetest"	"14.stp"	"Sustainability and Transformation Partnership"	.44969995	.06606537	-5.439897	5.331e-08	.33718862	.59975346	"model0"	"positivetest"	""
"positivetest"	"15.stp"	"Sustainability and Transformation Partnership"	.37183163	.05464692	-6.7315464	1.679e-11	.27877122	.49595781	"model0"	"positivetest"	""
"positivetest"	"16.stp"	"Sustainability and Transformation Partnership"	.32915354	.04839876	-7.5573346	4.114e-14	.246739	.43909577	"model0"	"positivetest"	""
"positivetest"	"17.stp"	"Sustainability and Transformation Partnership"	.31390128	.04625134	-7.8637746	3.727e-15	.23516571	.41899822	"model0"	"positivetest"	""
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.38412113	.05633647	-6.5237687	6.856e-11	.28815634	.5120451	"model0"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.43003051	.06311414	-5.7499373	8.928e-09	.32253085	.57335985	"model0"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.38429331	.05631369	-6.5262741	6.743e-11	.28835613	.51214916	"model0"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.48344648	.07075902	-4.9658119	6.841e-07	.36288029	.64407052	"model0"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	.49652068	.07525219	-4.619521	3.846e-06	.36891818	.66825871	"model0"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.35075955	.05155715	-7.1275231	1.022e-12	.2629625	.46787	"model0"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.43675505	.0709994	-5.0958228	3.472e-07	.31758914	.60063443	"model0"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.21945547	.03330346	-9.9937813	1.623e-23	.16299427	.29547481	"model0"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.35872892	.05273737	-6.9735124	3.091e-12	.26892412	.47852322	"model0"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.39297225	.05768708	-6.3626466	1.983e-10	.29471905	.52398102	"model0"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.46958677	.06890898	-5.1511671	2.589e-07	.35221451	.62607226	"model0"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.36744194	.05412232	-6.7971811	1.067e-11	.27530309	.49041794	"model0"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.36782746	.05431023	-6.7736675	1.256e-11	.27539945	.49127564	"model0"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.2700588	.05014859	-7.0498126	1.792e-12	.1876698	.38861744	"model0"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	.99188307	.14485155	-.05580819	.95549461	.74499546	1.3205879	"model0"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.722734	.10615263	-2.2107967	.02704992	.54194723	.96382896	"model0"	"positivetest"	""
"positivetest"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.ethnicity_16"	"Eth 16 categories"	.90092767	.03810027	-2.4670182	.01362434	.82926355	.97878493	"model1"	"positivetest"	""
"positivetest"	"3.ethnicity_16"	"Eth 16 categories"	1.1371418	.01270879	11.499374	1.329e-30	1.1125039	1.1623254	"model1"	"positivetest"	""
"positivetest"	"4.ethnicity_16"	"Eth 16 categories"	1.0322145	.04816362	.67951487	.49681169	.94200342	1.1310646	"model1"	"positivetest"	""
"positivetest"	"5.ethnicity_16"	"Eth 16 categories"	1.1941868	.06551503	3.234782	.00121736	1.0724423	1.3297517	"model1"	"positivetest"	""
"positivetest"	"6.ethnicity_16"	"Eth 16 categories"	1.2718551	.06241628	4.9001853	9.575e-07	1.1552206	1.4002654	"model1"	"positivetest"	""
"positivetest"	"7.ethnicity_16"	"Eth 16 categories"	1.1242189	.04735473	2.7797248	.0054405	1.0351333	1.2209714	"model1"	"positivetest"	""
"positivetest"	"8.ethnicity_16"	"Eth 16 categories"	1.7247838	.02440635	38.522048	0	1.6776055	1.7732888	"model1"	"positivetest"	""
"positivetest"	"9.ethnicity_16"	"Eth 16 categories"	1.9602435	.02542144	51.900229	0	1.9110463	2.0107072	"model1"	"positivetest"	""
"positivetest"	"10.ethnicity_16"	"Eth 16 categories"	2.1130531	.06733295	23.478052	6.84e-122	1.9851195	2.2492315	"model1"	"positivetest"	""
"positivetest"	"11.ethnicity_16"	"Eth 16 categories"	1.6459143	.03448926	23.779941	5.39e-125	1.5796859	1.7149193	"model1"	"positivetest"	""
"positivetest"	"12.ethnicity_16"	"Eth 16 categories"	.96154726	.0393564	-.95800862	.33805841	.88742308	1.0418628	"model1"	"positivetest"	""
"positivetest"	"13.ethnicity_16"	"Eth 16 categories"	1.0836041	.02725732	3.1920035	.0014129	1.0314763	1.1383663	"model1"	"positivetest"	""
"positivetest"	"14.ethnicity_16"	"Eth 16 categories"	1.1082988	.04554967	2.5019312	.01235179	1.0225241	1.2012687	"model1"	"positivetest"	""
"positivetest"	"15.ethnicity_16"	"Eth 16 categories"	.49979678	.03221837	-10.758952	5.378e-27	.44047625	.56710621	"model1"	"positivetest"	""
"positivetest"	"16.ethnicity_16"	"Eth 16 categories"	1.2638736	.03036714	9.7465738	1.908e-22	1.2057348	1.3248158	"model1"	"positivetest"	""
"positivetest"	"17.ethnicity_16"	"Eth 16 categories"	1.1210883	.00658112	19.470904	1.938e-84	1.1082635	1.1340616	"model1"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0936133	.00526856	18.575184	5.103e-77	1.0833357	1.1039884	"model1"	"positivetest"	""
"positivetest"	"age1"	"Age spline 1"	.96135333	.00054983	-68.911833	0	.96027628	.96243159	"model1"	"positivetest"	""
"positivetest"	"age2"	"Age spline 2"	1.1434385	.00243337	62.98536	0	1.1386791	1.1482178	"model1"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.6655655	.00415826	-65.162769	0	.65746515	.67376565	"model1"	"positivetest"	""
"positivetest"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.9849438	.00781637	-1.9116652	.05591914	.96974252	1.0003834	"model1"	"positivetest"	""
"positivetest"	"3.imd"	"Index of Multiple Deprivation (IMD)"	.97401909	.00777846	-3.2963392	.00097954	.95889227	.98938453	"model1"	"positivetest"	""
"positivetest"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0029143	.00783542	.37248374	.70953272	.98767417	1.0183896	"model1"	"positivetest"	""
"positivetest"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.995899	.00769244	-.53202576	.59470815	.98093565	1.0110906	"model1"	"positivetest"	""
"positivetest"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.stp"	"Sustainability and Transformation Partnership"	1.2143449	.17731776	1.3299938	.18352031	.91211629	1.6167165	"model1"	"positivetest"	""
"positivetest"	"3.stp"	"Sustainability and Transformation Partnership"	.91798172	.13424653	-.58518352	.55842432	.68921305	1.222685	"model1"	"positivetest"	""
"positivetest"	"4.stp"	"Sustainability and Transformation Partnership"	1.5021348	.22046892	2.7722711	.00556667	1.1266207	2.0028116	"model1"	"positivetest"	""
"positivetest"	"5.stp"	"Sustainability and Transformation Partnership"	1.1790276	.17368687	1.117955	.26358623	.88334501	1.5736842	"model1"	"positivetest"	""
"positivetest"	"6.stp"	"Sustainability and Transformation Partnership"	1.2934345	.18901477	1.7607203	.07828576	.97130351	1.7223997	"model1"	"positivetest"	""
"positivetest"	"7.stp"	"Sustainability and Transformation Partnership"	.86802565	.13066	-.94026602	.34708112	.64625664	1.1658968	"model1"	"positivetest"	""
"positivetest"	"8.stp"	"Sustainability and Transformation Partnership"	.93625494	.13700011	-.45013646	.65261205	.70281284	1.2472358	"model1"	"positivetest"	""
"positivetest"	"9.stp"	"Sustainability and Transformation Partnership"	.65234631	.09572876	-2.9110282	.00360242	.4892923	.86973718	"model1"	"positivetest"	""
"positivetest"	"10.stp"	"Sustainability and Transformation Partnership"	1.0385744	.1519028	.25877725	.79580711	.7797226	1.3833596	"model1"	"positivetest"	""
"positivetest"	"11.stp"	"Sustainability and Transformation Partnership"	.87997789	.12877069	-.87374425	.38225755	.66055962	1.1722804	"model1"	"positivetest"	""
"positivetest"	"12.stp"	"Sustainability and Transformation Partnership"	.92515376	.13584835	-.52980138	.59624965	.69378453	1.233682	"model1"	"positivetest"	""
"positivetest"	"13.stp"	"Sustainability and Transformation Partnership"	.76205181	.11167972	-1.8542357	.06370545	.57179423	1.0156153	"model1"	"positivetest"	""
"positivetest"	"14.stp"	"Sustainability and Transformation Partnership"	.45163167	.06638228	-5.4080203	6.373e-08	.33858837	.60241635	"model1"	"positivetest"	""
"positivetest"	"15.stp"	"Sustainability and Transformation Partnership"	.37390318	.05498209	-6.6900043	2.232e-11	.28027917	.4988012	"model1"	"positivetest"	""
"positivetest"	"16.stp"	"Sustainability and Transformation Partnership"	.33101169	.04869393	-7.515661	5.662e-14	.24809965	.44163196	"model1"	"positivetest"	""
"positivetest"	"17.stp"	"Sustainability and Transformation Partnership"	.31590305	.04657185	-7.8163388	5.438e-15	.23662784	.42173708	"model1"	"positivetest"	""
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.38590614	.05663175	-6.4883184	8.680e-11	.28944617	.51451206	"model1"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.43236935	.06350273	-5.7089033	1.137e-08	.3242184	.57659667	"model1"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.38597181	.05659219	-6.4927986	8.426e-11	.28956777	.51447108	"model1"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.48640072	.07123573	-4.9211248	8.605e-07	.36503259	.64812203	"model1"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	.50042833	.07589595	-4.5646962	5.002e-06	.37174657	.67365387	"model1"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.35306838	.05192913	-7.0784391	1.458e-12	.26464549	.47103497	"model1"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.43861378	.07134826	-5.0663805	4.055e-07	.31887418	.60331649	"model1"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.22108326	.03357007	-9.939282	2.808e-23	.16417476	.29771816	"model1"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.36062628	.05304479	-6.9339034	4.094e-12	.27030463	.48112868	"model1"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.3951308	.05804167	-6.3212194	2.595e-10	.29628245	.52695779	"model1"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.47250339	.06937766	-5.105976	3.291e-07	.35434232	.63006715	"model1"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.36919884	.05440542	-6.761773	1.363e-11	.27658373	.49282647	"model1"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.3697504	.05462738	-6.7342548	1.648e-11	.27679044	.49393092	"model1"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.27262771	.05065044	-6.9953996	2.645e-12	.18942119	.39238412	"model1"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	.99429166	.14524889	-.03918804	.96874047	.74673741	1.3239137	"model1"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.72574733	.10672736	-2.1797668	.02927475	.54401262	.96819295	"model1"	"positivetest"	""
"positivetest"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.ethnicity_16"	"Eth 16 categories"	.90684861	.0385097	-2.3025743	.0213028	.83442666	.98555624	"model2"	"positivetest"	""
"positivetest"	"3.ethnicity_16"	"Eth 16 categories"	1.1345331	.01277285	11.211448	3.583e-29	1.109773	1.1598457	"model2"	"positivetest"	""
"positivetest"	"4.ethnicity_16"	"Eth 16 categories"	1.0557988	.04958056	1.156248	.24757975	.96296068	1.1575874	"model2"	"positivetest"	""
"positivetest"	"5.ethnicity_16"	"Eth 16 categories"	1.0931605	.06026818	1.6156314	.10617403	.98119529	1.2179022	"model2"	"positivetest"	""
"positivetest"	"6.ethnicity_16"	"Eth 16 categories"	1.2423289	.06124034	4.4018399	.00001073	1.1279161	1.3683475	"model2"	"positivetest"	""
"positivetest"	"7.ethnicity_16"	"Eth 16 categories"	1.1079958	.04690599	2.4224641	.01541565	1.0197725	1.2038516	"model2"	"positivetest"	""
"positivetest"	"8.ethnicity_16"	"Eth 16 categories"	1.5351775	.02204033	29.85653	7.22e-196	1.4925814	1.5789893	"model2"	"positivetest"	""
"positivetest"	"9.ethnicity_16"	"Eth 16 categories"	1.767343	.0233866	43.035828	0	1.7220954	1.8137795	"model2"	"positivetest"	""
"positivetest"	"10.ethnicity_16"	"Eth 16 categories"	1.9339344	.06215634	20.521464	1.385e-93	1.815868	2.0596775	"model2"	"positivetest"	""
"positivetest"	"11.ethnicity_16"	"Eth 16 categories"	1.4888587	.03144704	18.843759	3.306e-79	1.428482	1.5517873	"model2"	"positivetest"	""
"positivetest"	"12.ethnicity_16"	"Eth 16 categories"	.92266882	.03795262	-1.9566748	.05038572	.85120257	1.0001353	"model2"	"positivetest"	""
"positivetest"	"13.ethnicity_16"	"Eth 16 categories"	.94784844	.02404075	-2.1117221	.03471029	.90188144	.99615828	"model2"	"positivetest"	""
"positivetest"	"14.ethnicity_16"	"Eth 16 categories"	1.0299612	.04255103	.71456809	.47487597	.94984988	1.1168292	"model2"	"positivetest"	""
"positivetest"	"15.ethnicity_16"	"Eth 16 categories"	.45385637	.0293165	-12.229803	2.155e-34	.39988558	.51511136	"model2"	"positivetest"	""
"positivetest"	"16.ethnicity_16"	"Eth 16 categories"	1.2143778	.02936708	8.0318098	9.605e-16	1.1581621	1.2733221	"model2"	"positivetest"	""
"positivetest"	"17.ethnicity_16"	"Eth 16 categories"	1.0774989	.0065013	12.370941	3.754e-35	1.0648316	1.0903168	"model2"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0642408	.00559158	11.850231	2.146e-32	1.0533378	1.0752568	"model2"	"positivetest"	""
