parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"0b.male"	"Male"	1	0			1	1	"model0"	"tested"	""
"1.male"	"Male"	.78332029	.00133114	-143.70939	0	.78071564	.78593363	"model0"	"tested"	""
"age1"	"Age spline 1"	.98723668	.00020918	-60.625654	0	.98682678	.98764674	"model0"	"tested"	""
"age2"	"Age spline 2"	.98023196	.00073585	-26.59679	7.39e-156	.97879078	.98167527	"model0"	"tested"	""
"age3"	"Age spline 3"	1.0909844	.00234161	40.571873	0	1.0864045	1.0955835	"model0"	"tested"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"tested"	""
"2.ethnicity_16"	"Eth 16 categories"	.94789393	.01219282	-4.1601814	.0000318	.92429517	.97209521	"model1"	"tested"	""
"3.ethnicity_16"	"Eth 16 categories"	.61435441	.00235878	-126.88919	0	.60974864	.61899496	"model1"	"tested"	""
"4.ethnicity_16"	"Eth 16 categories"	.90493132	.01500883	-6.0230696	1.711e-09	.87598755	.93483144	"model1"	"tested"	""
"5.ethnicity_16"	"Eth 16 categories"	.8089115	.01574912	-10.892189	1.256e-27	.77862531	.84037573	"model1"	"tested"	""
"6.ethnicity_16"	"Eth 16 categories"	.86374062	.01577728	-8.0193231	1.063e-15	.83336471	.89522373	"model1"	"tested"	""
"7.ethnicity_16"	"Eth 16 categories"	.75380166	.01098906	-19.386905	9.955e-84	.73256828	.77565048	"model1"	"tested"	""
"8.ethnicity_16"	"Eth 16 categories"	.88154777	.00499679	-22.242699	1.33e-109	.87180844	.8913959	"model1"	"tested"	""
"9.ethnicity_16"	"Eth 16 categories"	1.0851515	.00614078	14.440865	2.862e-47	1.0731823	1.0972542	"model1"	"tested"	""
"10.ethnicity_16"	"Eth 16 categories"	.80221554	.01074066	-16.459935	7.118e-61	.78143804	.8235455	"model1"	"tested"	""
"11.ethnicity_16"	"Eth 16 categories"	.74795352	.00613037	-35.432847	5.33e-275	.7360342	.76006585	"model1"	"tested"	""
"12.ethnicity_16"	"Eth 16 categories"	.76904135	.01048047	-19.269978	9.598e-83	.74877192	.78985948	"model1"	"tested"	""
"13.ethnicity_16"	"Eth 16 categories"	.74510628	.00645859	-33.944172	1.49e-252	.73255461	.75787303	"model1"	"tested"	""
"14.ethnicity_16"	"Eth 16 categories"	.74452981	.0106702	-20.584253	3.798e-94	.72390759	.7657395	"model1"	"tested"	""
"15.ethnicity_16"	"Eth 16 categories"	.35114667	.00580116	-63.348143	0	.3399587	.36270282	"model1"	"tested"	""
"16.ethnicity_16"	"Eth 16 categories"	.64946694	.0056358	-49.737798	0	.63851439	.66060737	"model1"	"tested"	""
"17.ethnicity_16"	"Eth 16 categories"	.88370976	.00182422	-59.88847	0	.88014157	.88729242	"model1"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"tested"	""
"1.male"	"Male"	.78343099	.00133136	-143.62254	0	.7808259	.78604476	"model1"	"tested"	""
"age1"	"Age spline 1"	.98721164	.00020917	-60.747411	0	.98680177	.98762168	"model1"	"tested"	""
"age2"	"Age spline 2"	.98012346	.00073583	-26.742018	1.53e-157	.97868231	.98156673	"model1"	"tested"	""
"age3"	"Age spline 3"	1.0913651	.00234273	40.729118	0	1.0867831	1.0959665	"model1"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.99559399	.00268086	-1.6398774	.10103067	.99035344	1.0008623	"model1"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.98693489	.00267379	-4.8542933	1.208e-06	.98170824	.99218937	"model1"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	.98857843	.0026935	-4.2161039	.00002486	.98331333	.99387172	"model1"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	.9696262	.00270238	-11.067195	1.810e-28	.96434407	.97493726	"model1"	"tested"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"tested"	""
"2.ethnicity_16"	"Eth 16 categories"	.96530462	.01241839	-2.7448338	.00605415	.94126932	.98995366	"model2"	"tested"	""
"3.ethnicity_16"	"Eth 16 categories"	.6707094	.00258812	-103.5091	0	.66565591	.67580126	"model2"	"tested"	""
"4.ethnicity_16"	"Eth 16 categories"	.90196191	.01496069	-6.2207779	4.947e-10	.873111	.93176616	"model2"	"tested"	""
"5.ethnicity_16"	"Eth 16 categories"	.85152741	.01658623	-8.2514566	1.565e-16	.81963171	.88466432	"model2"	"tested"	""
"6.ethnicity_16"	"Eth 16 categories"	.90116208	.01646362	-5.6964428	1.223e-08	.86946486	.93401486	"model2"	"tested"	""
"7.ethnicity_16"	"Eth 16 categories"	.7914983	.01154074	-16.036593	7.094e-58	.76919902	.81444404	"model2"	"tested"	""
"8.ethnicity_16"	"Eth 16 categories"	.90811763	.00519949	-16.833499	1.387e-63	.89798378	.91836584	"model2"	"tested"	""
"9.ethnicity_16"	"Eth 16 categories"	1.0716124	.00611658	12.117454	8.537e-34	1.0596909	1.083668	"model2"	"tested"	""
"10.ethnicity_16"	"Eth 16 categories"	.79466926	.01065658	-17.138549	7.654e-66	.77405485	.81583267	"model2"	"tested"	""
"11.ethnicity_16"	"Eth 16 categories"	.77842087	.00640456	-30.444702	1.41e-203	.76596882	.79107534	"model2"	"tested"	""
"12.ethnicity_16"	"Eth 16 categories"	.77601284	.01058243	-18.595546	3.491e-77	.75554638	.7970337	"model2"	"tested"	""
"13.ethnicity_16"	"Eth 16 categories"	.78792424	.00686181	-27.369493	6.33e-165	.77458946	.80148858	"model2"	"tested"	""
"14.ethnicity_16"	"Eth 16 categories"	.76511726	.01097227	-18.669053	8.841e-78	.74391142	.7869276	"model2"	"tested"	""
"15.ethnicity_16"	"Eth 16 categories"	.42348686	.00700855	-51.918563	0	.40997075	.43744858	"model2"	"tested"	""
"16.ethnicity_16"	"Eth 16 categories"	.69714443	.0060596	-41.505001	0	.68536843	.70912277	"model2"	"tested"	""
"17.ethnicity_16"	"Eth 16 categories"	.96243413	.00203908	-18.072461	5.252e-73	.95844588	.96643897	"model2"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"tested"	""
"1.male"	"Male"	.86418384	.00157328	-80.179249	0	.86110575	.86727292	"model2"	"tested"	""
"age1"	"Age spline 1"	.98181006	.00021579	-83.52255	0	.98138721	.9822331	"model2"	"tested"	""
"age2"	"Age spline 2"	.97634621	.00075568	-30.928039	5.02e-210	.97486622	.97782845	"model2"	"tested"	""
"age3"	"Age spline 3"	1.0921277	.00241992	39.772796	0	1.0873951	1.096881	"model2"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.98435817	.00265275	-5.8500993	4.913e-09	.97917258	.98957122	"model2"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.96503434	.00262282	-13.095497	3.494e-39	.95990737	.97018868	"model2"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	.95451208	.00262243	-16.945051	2.094e-64	.94938601	.95966582	"model2"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	.9246522	.00262239	-27.621723	6.10e-168	.91952666	.92980631	"model2"	"tested"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"tested"	""
"2.bmicat_sa"	"BMI with SA categories"	1.0827958	.00705614	12.206745	2.861e-34	1.069054	1.0967143	"model2"	"tested"	""
"3.bmicat_sa"	"BMI with SA categories"	1.1464764	.00752317	20.831042	2.265e-96	1.1318257	1.1613168	"model2"	"tested"	""
"4.bmicat_sa"	"BMI with SA categories"	1.1906414	.0080249	25.889124	8.83e-148	1.1750164	1.2064743	"model2"	"tested"	""
"5.bmicat_sa"	"BMI with SA categories"	1.1978072	.00865543	24.977985	1.06e-137	1.1809625	1.2148923	"model2"	"tested"	""
"6.bmicat_sa"	"BMI with SA categories"	1.1750833	.0092951	20.396412	1.799e-92	1.1570057	1.1934433	"model2"	"tested"	""
"7.bmicat_sa"	"BMI with SA categories"	1.0259161	.00683104	3.8426169	.00012173	1.0126145	1.0393925	"model2"	"tested"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"tested"	""
"1.hba1ccat"	"HbA1c category"	.99315767	.00670068	-1.0176386	.30884972	.98011104	1.006378	"model2"	"tested"	""
"2.hba1ccat"	"HbA1c category"	1.0095721	.01059952	.90737967	.36420606	.98900974	1.030562	"model2"	"tested"	""
"3.hba1ccat"	"HbA1c category"	1.0237538	.01032482	2.327765	.01992458	1.0037163	1.0441914	"model2"	"tested"	""
"4.hba1ccat"	"HbA1c category"	1.0356218	.00976044	3.7138554	.00020413	1.0166673	1.0549297	"model2"	"tested"	""
"5.hba1ccat"	"HbA1c category"	.86131487	.00180954	-71.062507	0	.85777554	.86486881	"model2"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0088919	.00006507	137.26705	0	1.0087644	1.0090194	"model2"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1015068	.00222456	47.871393	0	1.0971554	1.1058755	"model2"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0004346	.00247191	.17585247	.86040984	.99560145	1.0052912	"model2"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	.98479305	.00270273	-5.583511	2.357e-08	.97951001	.99010458	"model2"	"tested"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"tested"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.97625819	.00313625	-7.4795319	7.459e-14	.97013056	.98242453	"model2"	"tested"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.9628132	.00258122	-14.135402	2.298e-45	.95776736	.96788562	"model2"	"tested"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.96630938	.00300791	-11.009842	3.426e-28	.96043193	.97222279	"model2"	"tested"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.77194174	.00216954	-92.099913	0	.76770121	.77620569	"model2"	"tested"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"tested"	""
"1.asthma"	"Asthma category"	1.0990082	.0024148	42.966408	0	1.0942855	1.1037514	"model2"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1737968	.00503949	37.323921	6.72e-305	1.163961	1.1837157	"model2"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2443229	.00447078	60.839102	0	1.2355911	1.2531164	"model2"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"tested"	""
"1.dm_type"	"Diabetes Type"	.96643735	.01160341	-2.8433904	.00446364	.94396059	.98944931	"model2"	"tested"	""
"2.dm_type"	"Diabetes Type"	.97460252	.00573162	-4.3743644	.00001218	.96343325	.98590129	"model2"	"tested"	""
"3.dm_type"	"Diabetes Type"	1.0051253	.00588021	.87384658	.38220181	.99366611	1.0167166	"model2"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"tested"	""
"1.cancer"	"Cancer"	1.4376812	.00516747	101.00171	0	1.4275887	1.447845	"model2"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.2653153	.01234137	24.126624	1.31e-128	1.2413563	1.2897366	"model2"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"tested"	""
"1.stroke"	"Stroke"	1.2040135	.00701056	31.885859	4.19e-223	1.1903511	1.2178326	"model2"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"tested"	""
"1.dementia"	"Dementia"	1.4882371	.02579133	22.942265	1.76e-116	1.4385359	1.5396555	"model2"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.0694239	.00896354	8.0079807	1.166e-15	1.0519992	1.0871373	"model2"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.087977	.00481816	19.04011	7.936e-81	1.0785745	1.0974615	"model2"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"tested"	""
"1.esrf"	"end stage renal failure"	1.3092554	.02560122	13.780207	3.353e-43	1.2600273	1.3604068	"model2"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0984893	.01247268	8.2730839	1.305e-16	1.0743133	1.1232093	"model2"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.077701	.0039908	20.207611	8.391e-91	1.0699075	1.0855513	"model2"	"tested"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"tested"	""
"2.ethnicity_16"	"Eth 16 categories"	.9693437	.01247087	-2.4201607	.01551365	.94520683	.99409693	"model3"	"tested"	""
"3.ethnicity_16"	"Eth 16 categories"	.67370101	.00260419	-102.17786	0	.66861617	.67882452	"model3"	"tested"	""
"4.ethnicity_16"	"Eth 16 categories"	.90396739	.01499413	-6.086806	1.152e-09	.87505201	.93383826	"model3"	"tested"	""
"5.ethnicity_16"	"Eth 16 categories"	.85449312	.01664591	-8.0720314	6.914e-16	.82248271	.88774935	"model3"	"tested"	""
"6.ethnicity_16"	"Eth 16 categories"	.90573605	.01654824	-5.4189766	5.994e-08	.87387595	.93875772	"model3"	"tested"	""
"7.ethnicity_16"	"Eth 16 categories"	.79625415	.0116111	-15.624364	4.969e-55	.77381894	.81933981	"model3"	"tested"	""
"8.ethnicity_16"	"Eth 16 categories"	.90598882	.00520869	-17.172604	4.259e-66	.89583728	.9162554	"model3"	"tested"	""
"9.ethnicity_16"	"Eth 16 categories"	1.0783922	.00623434	13.054717	5.973e-39	1.0662421	1.0906808	"model3"	"tested"	""
"10.ethnicity_16"	"Eth 16 categories"	.79697905	.01070845	-16.889086	5.414e-64	.77626481	.81824603	"model3"	"tested"	""
"11.ethnicity_16"	"Eth 16 categories"	.7804734	.00643241	-30.073327	1.08e-198	.76796739	.79318307	"model3"	"tested"	""
"12.ethnicity_16"	"Eth 16 categories"	.77534322	.01057367	-18.658204	1.083e-77	.75489372	.79634668	"model3"	"tested"	""
"13.ethnicity_16"	"Eth 16 categories"	.79141255	.00690159	-26.825663	1.62e-158	.77800062	.80505569	"model3"	"tested"	""
"14.ethnicity_16"	"Eth 16 categories"	.76918443	.01103376	-18.294117	9.218e-75	.74785984	.79111707	"model3"	"tested"	""
"15.ethnicity_16"	"Eth 16 categories"	.43385426	.00718322	-50.435387	0	.42000139	.44816404	"model3"	"tested"	""
"16.ethnicity_16"	"Eth 16 categories"	.70093548	.00609768	-40.846696	0	.68908556	.71298918	"model3"	"tested"	""
"17.ethnicity_16"	"Eth 16 categories"	.95917998	.00203605	-19.633716	7.967e-86	.95519768	.96317889	"model3"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"tested"	""
"1.male"	"Male"	.86550124	.00157611	-79.320958	0	.86241763	.86859588	"model3"	"tested"	""
"age1"	"Age spline 1"	.98119731	.00021562	-86.3793	0	.9807748	.98162	"model3"	"tested"	""
"age2"	"Age spline 2"	.98013679	.00076039	-25.861281	1.82e-147	.97864759	.98162826	"model3"	"tested"	""
"age3"	"Age spline 3"	1.0830807	.00240223	35.983239	1.53e-283	1.0783826	1.0877992	"model3"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.987586	.00266208	-4.634208	3.583e-06	.98238218	.99281738	"model3"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.96941926	.00263603	-11.42183	3.253e-30	.96426647	.97459958	"model3"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	.96004017	.00263979	-14.830951	9.241e-50	.95488019	.96522803	"model3"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	.93038483	.00264259	-25.404493	2.25e-142	.92521983	.93557866	"model3"	"tested"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"tested"	""
"2.bmicat_sa"	"BMI with SA categories"	1.0814158	.0070474	12.010608	3.125e-33	1.067691	1.095317	"model3"	"tested"	""
"3.bmicat_sa"	"BMI with SA categories"	1.14211	.00749511	20.247964	3.702e-91	1.1275139	1.156895	"model3"	"tested"	""
"4.bmicat_sa"	"BMI with SA categories"	1.1854576	.00799066	25.239547	1.48e-140	1.1698992	1.2012229	"model3"	"tested"	""
"5.bmicat_sa"	"BMI with SA categories"	1.1931442	.00862224	24.436768	6.96e-132	1.176364	1.2101637	"model3"	"tested"	""
"6.bmicat_sa"	"BMI with SA categories"	1.1716502	.00926808	20.02626	3.252e-89	1.1536252	1.1899569	"model3"	"tested"	""
"7.bmicat_sa"	"BMI with SA categories"	1.0199922	.006793	2.9722766	.002956	1.0067646	1.0333935	"model3"	"tested"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"tested"	""
"1.hba1ccat"	"HbA1c category"	.99207098	.00669403	-1.1797817	.23808707	.97903729	1.0052782	"model3"	"tested"	""
"2.hba1ccat"	"HbA1c category"	1.0088313	.01059204	.83743517	.402348	.98828339	1.0298064	"model3"	"tested"	""
"3.hba1ccat"	"HbA1c category"	1.0223968	.01031168	2.1961298	.02808266	1.0023848	1.0428084	"model3"	"tested"	""
"4.hba1ccat"	"HbA1c category"	1.0363089	.00976791	3.7838467	.00015442	1.0173399	1.0556316	"model3"	"tested"	""
"5.hba1ccat"	"HbA1c category"	.86185621	.00181033	-70.776993	0	.85831533	.8654117	"model3"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0089999	.00006498	139.1305	0	1.0088725	1.0091272	"model3"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1016598	.00222514	47.934204	0	1.0973072	1.1060297	"model3"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0053849	.00248603	2.1718896	.02986399	1.0005242	1.0102693	"model3"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	.98534699	.00270487	-5.3773936	7.557e-08	.98005979	.99066272	"model3"	"tested"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"tested"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.97741375	.00314006	-7.1110901	1.151e-12	.97127868	.98358757	"model3"	"tested"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.96448985	.00258603	-13.484785	1.922e-41	.95943462	.96957172	"model3"	"tested"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.96839794	.00301504	-10.314082	6.086e-25	.96250657	.97432538	"model3"	"tested"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.7747524	.00217823	-90.773516	0	.77049488	.77903344	"model3"	"tested"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"tested"	""
"1.asthma"	"Asthma category"	1.0975357	.00241161	42.355362	0	1.0928192	1.1022726	"model3"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1752701	.00504651	37.610915	0	1.1654207	1.1852029	"model3"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2437164	.00446971	60.688367	0	1.2349867	1.2525078	"model3"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"tested"	""
"1.dm_type"	"Diabetes Type"	.96829829	.01162652	-2.6829871	.00729678	.94577677	.99135611	"model3"	"tested"	""
"2.dm_type"	"Diabetes Type"	.97420861	.0057304	-4.4422581	8.902e-06	.96304174	.98550497	"model3"	"tested"	""
"3.dm_type"	"Diabetes Type"	1.0028757	.00586804	.49076103	.62359547	.99144022	1.014443	"model3"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"tested"	""
"1.cancer"	"Cancer"	1.439004	.00517246	101.25294	0	1.4289018	1.4491776	"model3"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.2738388	.01242566	24.812661	6.55e-136	1.2497163	1.298427	"model3"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"tested"	""
"1.stroke"	"Stroke"	1.2046643	.00701544	31.973694	2.53e-224	1.1909925	1.2184931	"model3"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"tested"	""
"1.dementia"	"Dementia"	1.4862479	.02576054	22.861821	1.11e-115	1.4366061	1.537605	"model3"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.0739435	.00900188	8.5107045	1.729e-17	1.0564443	1.0917326	"model3"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.0867928	.00481547	18.784198	1.017e-78	1.0773955	1.096272	"model3"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"tested"	""
"1.esrf"	"end stage renal failure"	1.3092103	.02560199	13.777558	3.478e-43	1.2599808	1.3603633	"model3"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1024469	.01251956	8.588482	8.813e-18	1.07818	1.1272598	"model3"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0768778	.00398768	20.001615	5.332e-89	1.0690904	1.084722	"model3"	"tested"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"tested"	""
"2.hh_total_cat"	"Number of people in household"	1.1247376	.00229267	57.667536	0	1.120253	1.1292401	"model3"	"tested"	""
