parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"2.bmicat_sa"	"BMI with SA categories"	.98567817	.04805437	-.29588937	.76731457	.89585321	1.0845097	"model2"	"tested"	""
"3.bmicat_sa"	"BMI with SA categories"	1.0168643	.0525866	.32338539	.74640339	.91884779	1.1253366	"model2"	"tested"	""
"4.bmicat_sa"	"BMI with SA categories"	.95289493	.05726123	-.80294779	.42200491	.84702207	1.0720013	"model2"	"tested"	""
"5.bmicat_sa"	"BMI with SA categories"	.93313203	.07633459	-.84602196	.39754049	.79489691	1.0954067	"model2"	"tested"	""
"6.bmicat_sa"	"BMI with SA categories"	.92393133	.10423858	-.7012678	.48313591	.74063893	1.1525847	"model2"	"tested"	""
"7.bmicat_sa"	"BMI with SA categories"	.94489492	.05621645	-.95271258	.34073572	.84089418	1.0617583	"model2"	"tested"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"tested"	""
"1.hba1ccat"	"HbA1c category"	.99296242	.06038044	-.1161429	.90753929	.88139914	1.1186468	"model2"	"tested"	""
"2.hba1ccat"	"HbA1c category"	1.0638527	.11177058	.5891468	.5557628	.86586965	1.3071051	"model2"	"tested"	""
"3.hba1ccat"	"HbA1c category"	1.0957661	.10990419	.91181183	.36186778	.90020878	1.3338055	"model2"	"tested"	""
"4.hba1ccat"	"HbA1c category"	1.0789857	.10623261	.77213662	.44003351	.88963081	1.3086442	"model2"	"tested"	""
"5.hba1ccat"	"HbA1c category"	1.0172857	.0313715	.55573371	.57839291	.95761998	1.0806689	"model2"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99713858	.00100674	-2.8382029	.00453683	.99516736	.9991137	"model2"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0448297	.02866682	1.5983591	.10996308	.99012776	1.1025538	"model2"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.91064674	.0529823	-1.6087776	.10766498	.81250532	1.0206425	"model2"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	1.0166444	.02961543	.56666831	.57093955	.96022515	1.0763786	"model2"	"tested"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"tested"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	1.0457367	.04122917	1.1343186	.25666092	.96797225	1.1297485	"model2"	"tested"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.98373813	.03461197	-.46599275	.64122069	.91818611	1.0539701	"model2"	"tested"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	1.0031628	.03594239	.08813628	.92976836	.93513362	1.076141	"model2"	"tested"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.80937877	.05525246	-3.098036	.00194808	.70801801	.92525047	"model2"	"tested"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"tested"	""
"1.asthma"	"Asthma category"	1.0472952	.04271195	1.1330872	.25717765	.96683966	1.1344458	"model2"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	.96019103	.03796603	-1.0273884	.30423763	.88858928	1.0375624	"model2"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.91138957	.02787579	-3.0335692	.00241679	.85835942	.96769597	"model2"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"tested"	""
"1.dm_type"	"Diabetes Type"	.84317699	.15368825	-.93584103	.34935504	.58988567	1.2052292	"model2"	"tested"	""
"2.dm_type"	"Diabetes Type"	.982838	.04481928	-.3796108	.70423435	.89880511	1.0747275	"model2"	"tested"	""
"3.dm_type"	"Diabetes Type"	1.0280701	.06644005	.4283632	.66838671	.90575973	1.1668969	"model2"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"tested"	""
"1.cancer"	"Cancer"	.9455314	.03553404	-1.4903313	.13613714	.87838907	1.0178059	"model2"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.7979319	.1010594	-1.782306	.07469934	.62252921	1.0227557	"model2"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"tested"	""
"1.stroke"	"Stroke"	.94766141	.03101177	-1.6427436	.100436	.88878769	1.010435	"model2"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"tested"	""
"1.dementia"	"Dementia"	1.0536889	.04021274	1.3703384	.1705813	.97774896	1.135527	"model2"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"tested"	""
"1.other_neuro"	"Neurological disease"	.95756235	.04410066	-.9415768	.34640935	.87491298	1.0480193	"model2"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.0492463	.03057311	1.6497995	.09898395	.99100309	1.1109126	"model2"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"tested"	""
"1.esrf"	"end stage renal failure"	.71267894	.25383336	-.95102408	.34159215	.35458736	1.4324009	"model2"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0410811	.21426493	.19561596	.84491077	.69550262	1.5583693	"model2"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	.95774678	.04859018	-.85094777	.39479837	.86709358	1.0578776	"model2"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"tested"	""
"2.eth5"	"Eth 5 categories"	1.2715648	.16047456	1.9036744	.05695261	.99292129	1.6284042	"model3"	"tested"	""
"3.eth5"	"Eth 5 categories"	.89581502	.15016083	-.65635472	.51159592	.64496453	1.2442305	"model3"	"tested"	""
"4.eth5"	"Eth 5 categories"	1.4207763	.28183963	1.7704448	.07665307	.96310297	2.0959393	"model3"	"tested"	""
"5.eth5"	"Eth 5 categories"	.87341132	.18764938	-.62997846	.52870868	.57324614	1.3307501	"model3"	"tested"	""
"6.eth5"	"Eth 5 categories"	.97300059	.02994246	-.88942587	.37377425	.91604921	1.0334927	"model3"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"tested"	""
"1.male"	"Male"	1.001567	.02975081	.05271126	.95796197	.94492139	1.0616083	"model3"	"tested"	""
"age1"	"Age spline 1"	1.0287214	.01235379	2.3579809	.01837464	1.0047912	1.0532216	"model3"	"tested"	""
"age2"	"Age spline 2"	.90590217	.02802039	-3.1949888	.00139836	.85261476	.96251997	"model3"	"tested"	""
"age3"	"Age spline 3"	1.271861	.09496276	3.2208278	.00127821	1.0987154	1.4722926	"model3"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1214391	.04821361	2.66587	.00767894	1.030814	1.2200316	"model3"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0604085	.04582773	1.3572006	.17471747	.97428671	1.154143	"model3"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2482512	.05241263	5.2810101	1.285e-07	1.1496378	1.3553235	"model3"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2825631	.05655648	5.6435503	1.666e-08	1.1763696	1.398343	"model3"	"tested"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"tested"	""
"2.bmicat_sa"	"BMI with SA categories"	.98567817	.04805437	-.29588937	.76731457	.89585321	1.0845097	"model3"	"tested"	""
"3.bmicat_sa"	"BMI with SA categories"	1.0168643	.0525866	.32338539	.74640339	.91884779	1.1253366	"model3"	"tested"	""
"4.bmicat_sa"	"BMI with SA categories"	.95289493	.05726123	-.80294779	.42200491	.84702207	1.0720013	"model3"	"tested"	""
"5.bmicat_sa"	"BMI with SA categories"	.93313203	.07633459	-.84602196	.39754049	.79489691	1.0954067	"model3"	"tested"	""
"6.bmicat_sa"	"BMI with SA categories"	.92393133	.10423858	-.7012678	.48313591	.74063893	1.1525847	"model3"	"tested"	""
"7.bmicat_sa"	"BMI with SA categories"	.94489492	.05621645	-.95271258	.34073572	.84089418	1.0617583	"model3"	"tested"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"tested"	""
"1.hba1ccat"	"HbA1c category"	.99296242	.06038044	-.1161429	.90753929	.88139914	1.1186468	"model3"	"tested"	""
"2.hba1ccat"	"HbA1c category"	1.0638527	.11177058	.5891468	.5557628	.86586965	1.3071051	"model3"	"tested"	""
"3.hba1ccat"	"HbA1c category"	1.0957661	.10990419	.91181183	.36186778	.90020878	1.3338055	"model3"	"tested"	""
"4.hba1ccat"	"HbA1c category"	1.0789857	.10623261	.77213662	.44003351	.88963081	1.3086442	"model3"	"tested"	""
"5.hba1ccat"	"HbA1c category"	1.0172857	.0313715	.55573371	.57839291	.95761998	1.0806689	"model3"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99713858	.00100674	-2.8382029	.00453683	.99516736	.9991137	"model3"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0448297	.02866682	1.5983591	.10996308	.99012776	1.1025538	"model3"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.91064674	.0529823	-1.6087776	.10766498	.81250532	1.0206425	"model3"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	1.0166444	.02961543	.56666831	.57093955	.96022515	1.0763786	"model3"	"tested"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"tested"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	1.0457367	.04122917	1.1343186	.25666092	.96797225	1.1297485	"model3"	"tested"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.98373813	.03461197	-.46599275	.64122069	.91818611	1.0539701	"model3"	"tested"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	1.0031628	.03594239	.08813628	.92976836	.93513362	1.076141	"model3"	"tested"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.80937877	.05525246	-3.098036	.00194808	.70801801	.92525047	"model3"	"tested"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"tested"	""
"1.asthma"	"Asthma category"	1.0472952	.04271195	1.1330872	.25717765	.96683966	1.1344458	"model3"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	.96019103	.03796603	-1.0273884	.30423763	.88858928	1.0375624	"model3"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.91138957	.02787579	-3.0335692	.00241679	.85835942	.96769597	"model3"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"tested"	""
"1.dm_type"	"Diabetes Type"	.84317699	.15368825	-.93584103	.34935504	.58988567	1.2052292	"model3"	"tested"	""
"2.dm_type"	"Diabetes Type"	.982838	.04481928	-.3796108	.70423435	.89880511	1.0747275	"model3"	"tested"	""
"3.dm_type"	"Diabetes Type"	1.0280701	.06644005	.4283632	.66838671	.90575973	1.1668969	"model3"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"tested"	""
"1.cancer"	"Cancer"	.9455314	.03553404	-1.4903313	.13613714	.87838907	1.0178059	"model3"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.7979319	.1010594	-1.782306	.07469934	.62252921	1.0227557	"model3"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"tested"	""
"1.stroke"	"Stroke"	.94766141	.03101177	-1.6427436	.100436	.88878769	1.010435	"model3"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"tested"	""
"1.dementia"	"Dementia"	1.0536889	.04021274	1.3703384	.1705813	.97774896	1.135527	"model3"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"tested"	""
"1.other_neuro"	"Neurological disease"	.95756235	.04410066	-.9415768	.34640935	.87491298	1.0480193	"model3"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.0492463	.03057311	1.6497995	.09898395	.99100309	1.1109126	"model3"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"tested"	""
"1.esrf"	"end stage renal failure"	.71267894	.25383336	-.95102408	.34159215	.35458736	1.4324009	"model3"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0410811	.21426493	.19561596	.84491077	.69550262	1.5583693	"model3"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	.95774678	.04859018	-.85094777	.39479837	.86709358	1.0578776	"model3"	"tested"	""
"5o.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.5438556	.27790599	2.4125788	.01584011	1.0848852	2.1969975	"crude"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	.92747844	.24183949	-.28872825	.77278934	.55635692	1.546159	"crude"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.0900222	.41342523	.22726661	.82021643	.51831089	2.2923468	"crude"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.79337549	.30078213	-.61052041	.54151713	.3773756	1.6679528	"crude"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.9550034	.0451859	-.97306297	.33052201	.87042307	1.0478025	"crude"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.8186721	.33175527	3.2788022	.00104249	1.2719835	2.6003234	"model0"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.0414022	.27216508	.15522833	.87664132	.62396667	1.7381035	"model0"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.2731354	.48391573	.63531744	.5252214	.60441453	2.6817252	"model0"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.89799699	.34085693	-.28344503	.77683571	.42675667	1.8895981	"model0"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.93951871	.04456721	-1.3151881	.18844669	.85610621	1.0310583	"model0"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	""
"1.male"	"Male"	1.1310418	.04929064	2.825598	.00471925	1.0384448	1.2318956	"model0"	"positivetest"	""
"age1"	"Age spline 1"	1.0054811	.02676799	.20532438	.8373187	.95436208	1.0593383	"model0"	"positivetest"	""
"age2"	"Age spline 2"	1.0412372	.06903882	.60945436	.54222332	.91434711	1.1857367	"model0"	"positivetest"	""
"age3"	"Age spline 3"	.88835854	.14008353	-.75072177	.45282012	.65217474	1.2100759	"model0"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.7269948	.31563367	2.9895426	.00279395	1.2070394	2.470931	"model1"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.0125574	.26469967	.04773679	.96192601	.60659823	1.6902003	"model1"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.2604727	.47915547	.60895232	.54255605	.5983539	2.6552706	"model1"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.89101256	.33818841	-.30403157	.76110384	.42345366	1.8748294	"model1"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.94207525	.04470101	-1.25755	.20855455	.85841342	1.0338908	"model1"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"1.male"	"Male"	1.1260049	.04912103	2.7204164	.00651998	1.0337305	1.2265161	"model1"	"positivetest"	""
"age1"	"Age spline 1"	1.0050408	.02675584	.18887334	.85019209	.95394492	1.0588735	"model1"	"positivetest"	""
"age2"	"Age spline 2"	1.0403527	.06897131	.59671356	.55069864	.91358563	1.1847096	"model1"	"positivetest"	""
"age3"	"Age spline 3"	.89262146	.14072985	-.72049581	.47121978	.65534155	1.2158135	"model1"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.93323277	.06210038	-1.0384311	.2990694	.81912132	1.063241	"model1"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.84904873	.05821913	-2.3864533	.01701177	.74227677	.97117918	"model1"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2543954	.07735318	3.6755226	.00023736	1.1115897	1.4155473	"model1"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.108826	.07082109	1.6173674	.105799	.97835591	1.2566951	"model1"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.7443558	.32036234	3.0294885	.00244968	1.2170442	2.500137	"model2"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	1.0066697	.26372767	.02537407	.9797566	.60240545	1.6822288	"model2"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.2198584	.46408567	.52237832	.60140695	.57873053	2.571239	"model2"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.89199681	.33865861	-.30103692	.76338634	.42383143	1.877299	"model2"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	.96867035	.04633188	-.66549565	.50573352	.88198805	1.0638718	"model2"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"1.male"	"Male"	1.0943188	.04921043	2.0043162	.0450362	1.0019965	1.1951476	"model2"	"positivetest"	""
"age1"	"Age spline 1"	1.0087985	.02716404	.3253226	.74493692	.95693847	1.063469	"model2"	"positivetest"	""
"age2"	"Age spline 2"	1.0085928	.06754842	.1277547	.8983431	.88452152	1.1500675	"model2"	"positivetest"	""
"age3"	"Age spline 3"	.96940884	.15431842	-.19517054	.84525944	.70958717	1.3243665	"model2"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.93677682	.06237787	-.98081397	.32668449	.82216035	1.0673718	"model2"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.85210273	.05844794	-2.3333156	.01963159	.74491347	.97471597	"model2"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2625786	.07798825	3.7746452	.00016024	1.1186148	1.4250704	"model2"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.115617	.07140372	1.709392	.08737837	.98409036	1.2647225	"model2"	"positivetest"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"positivetest"	""
"2.bmicat_sa"	"BMI with SA categories"	.99323881	.07360733	-.09154356	.92706069	.85895914	1.1485102	"model2"	"positivetest"	""
"3.bmicat_sa"	"BMI with SA categories"	1.0532286	.08242553	.66266837	.50754297	.90345753	1.2278281	"model2"	"positivetest"	""
"4.bmicat_sa"	"BMI with SA categories"	.91119544	.08387878	-1.0102584	.3123715	.76077356	1.0913591	"model2"	"positivetest"	""
"5.bmicat_sa"	"BMI with SA categories"	.83610494	.10855747	-1.3786591	.16799988	.64825104	1.0783962	"model2"	"positivetest"	""
"6.bmicat_sa"	"BMI with SA categories"	.6995729	.13808264	-1.8101268	.07027612	.47514009	1.0300167	"model2"	"positivetest"	""
"7.bmicat_sa"	"BMI with SA categories"	.93780974	.08760638	-.68733656	.49187067	.78090634	1.1262389	"model2"	"positivetest"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"positivetest"	""
"1.hba1ccat"	"HbA1c category"	1.0288542	.08973726	.32613556	.7443218	.86718455	1.2206639	"model2"	"positivetest"	""
"2.hba1ccat"	"HbA1c category"	1.1053335	.16771135	.66003875	.50922896	.82099637	1.4881457	"model2"	"positivetest"	""
"3.hba1ccat"	"HbA1c category"	1.0844304	.16110975	.54558077	.58535414	.81047921	1.4509802	"model2"	"positivetest"	""
"4.hba1ccat"	"HbA1c category"	1.1761434	.16670521	1.1446459	.25235588	.89086512	1.5527753	"model2"	"positivetest"	""
"5.hba1ccat"	"HbA1c category"	.90667728	.04509947	-1.9695574	.04888911	.82245607	.99952292	"model2"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0025718	.00126353	2.0379933	.04155061	1.0000983	1.0050513	"model2"	"positivetest"	""
