parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"5.bmicat_sa"	"BMI with SA categories"	1.2152091	.0087802	26.977059	2.75e-160	1.1981215	1.2325404	"model2"	"tested"	""
"6.bmicat_sa"	"BMI with SA categories"	1.1955093	.0094556	22.577617	7.19e-113	1.1771196	1.2141864	"model2"	"tested"	""
"7.bmicat_sa"	"BMI with SA categories"	1.0363913	.00689879	5.3698667	7.879e-08	1.0229578	1.0500013	"model2"	"tested"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"tested"	""
"1.hba1ccat"	"HbA1c category"	.99111939	.00668367	-1.3227852	.18590681	.97810582	1.0043061	"model2"	"tested"	""
"2.hba1ccat"	"HbA1c category"	1.0083142	.01058417	.78878483	.43023778	.98778151	1.0292736	"model2"	"tested"	""
"3.hba1ccat"	"HbA1c category"	1.0227394	.01031242	2.2299335	.02575186	1.0027258	1.0431524	"model2"	"tested"	""
"4.hba1ccat"	"HbA1c category"	1.0375895	.00977614	3.9164054	.00008988	1.0186045	1.0569284	"model2"	"tested"	""
"5.hba1ccat"	"HbA1c category"	.85864548	.00180587	-72.461837	0	.85511332	.86219223	"model2"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0091123	.00006429	142.3867	0	1.0089863	1.0092383	"model2"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1023468	.00222554	48.264276	0	1.0979935	1.1067175	"model2"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.99590901	.00245886	-1.6603674	.09684056	.99110137	1.00074	"model2"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	.98031429	.00268944	-7.2471163	4.257e-13	.97505724	.98559969	"model2"	"tested"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"tested"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.97628955	.00313649	-7.46922	8.067e-14	.97016146	.98245634	"model2"	"tested"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.96182293	.00257868	-14.518623	9.235e-48	.95678207	.96689035	"model2"	"tested"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.96351453	.002999	-11.941196	7.218e-33	.9576545	.96941043	"model2"	"tested"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.7614703	.00213772	-97.067985	0	.75729196	.7656717	"model2"	"tested"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"tested"	""
"1.asthma"	"Asthma category"	1.1199873	.00245442	51.708284	0	1.115187	1.1248082	"model2"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.175451	.00504758	37.644536	0	1.1655994	1.1853858	"model2"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2429632	.00446675	60.523225	0	1.2342392	1.2517487	"model2"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"tested"	""
"1.dm_type"	"Diabetes Type"	.9733931	.01168462	-2.2465221	.02467059	.95075897	.99656606	"model2"	"tested"	""
"2.dm_type"	"Diabetes Type"	.97137383	.00570947	-4.9413468	7.758e-07	.96024769	.98262889	"model2"	"tested"	""
"3.dm_type"	"Diabetes Type"	1.0055304	.00588222	.94278218	.34579233	.99406729	1.0171257	"model2"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"tested"	""
"1.cancer"	"Cancer"	1.4398305	.00517605	101.40066	0	1.4297213	1.4500112	"model2"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.2591409	.01227973	23.627836	1.99e-123	1.2353016	1.2834402	"model2"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"tested"	""
"1.stroke"	"Stroke"	1.2034663	.00700806	31.804673	5.58e-222	1.1898088	1.2172805	"model2"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"tested"	""
"1.dementia"	"Dementia"	1.4871591	.0257723	22.900765	4.57e-116	1.4374946	1.5385395	"model2"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.0767579	.00902543	8.8229796	1.115e-18	1.0592129	1.0945936	"model2"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.088326	.00481881	19.116072	1.856e-81	1.0789221	1.0978117	"model2"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"tested"	""
"1.esrf"	"end stage renal failure"	1.3150896	.0257077	14.01173	1.321e-44	1.2656565	1.3664535	"model2"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0991444	.01247366	8.3299079	8.091e-17	1.0749664	1.1238663	"model2"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0857939	.00402092	22.227088	1.88e-109	1.0779416	1.0937035	"model2"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"tested"	""
"2.eth5"	"Eth 5 categories"	.99081173	.00373223	-2.4505234	.01426487	.98352362	.99815384	"model3"	"tested"	""
"3.eth5"	"Eth 5 categories"	.83770054	.00556382	-26.66376	1.24e-156	.82686633	.8486767	"model3"	"tested"	""
"4.eth5"	"Eth 5 categories"	.91045957	.0077666	-10.99662	3.967e-28	.89536386	.9258098	"model3"	"tested"	""
"5.eth5"	"Eth 5 categories"	.66622567	.00514635	-52.575584	0	.656215	.67638907	"model3"	"tested"	""
"6.eth5"	"Eth 5 categories"	1.0007969	.00209071	.38130296	.70297846	.99670753	1.004903	"model3"	"tested"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"tested"	""
"1.male"	"Male"	.86824748	.00158015	-77.628703	0	.86515597	.87135004	"model3"	"tested"	""
"age1"	"Age spline 1"	.98012574	.0002152	-91.427762	0	.97970404	.98054762	"model3"	"tested"	""
"age2"	"Age spline 2"	.98544496	.00076307	-18.934805	5.893e-80	.9839505	.98694168	"model3"	"tested"	""
"age3"	"Age spline 3"	1.0670976	.00236263	29.331688	4.09e-189	1.0624769	1.0717383	"model3"	"tested"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"tested"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.9837389	.00265167	-6.0822758	1.185e-09	.97855543	.98894982	"model3"	"tested"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.9627044	.00261688	-13.98282	1.985e-44	.95758905	.96784707	"model3"	"tested"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	.94803174	.00260322	-19.435142	3.893e-84	.94294323	.95314771	"model3"	"tested"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	.91591893	.00258959	-31.063957	7.39e-212	.91085747	.92100851	"model3"	"tested"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"tested"	""
"2.bmicat_sa"	"BMI with SA categories"	1.0827773	.00705541	12.205182	2.917e-34	1.0690369	1.0966943	"model3"	"tested"	""
"3.bmicat_sa"	"BMI with SA categories"	1.1498225	.00754495	21.275692	1.91e-100	1.1351294	1.1647059	"model3"	"tested"	""
"4.bmicat_sa"	"BMI with SA categories"	1.1978259	.00807339	26.781476	5.31e-158	1.1821064	1.2137545	"model3"	"tested"	""
"5.bmicat_sa"	"BMI with SA categories"	1.2101397	.00874405	26.397036	1.48e-153	1.1931225	1.2273997	"model3"	"tested"	""
"6.bmicat_sa"	"BMI with SA categories"	1.1916089	.00942483	22.164245	7.60e-109	1.173279	1.2102252	"model3"	"tested"	""
"7.bmicat_sa"	"BMI with SA categories"	1.0300107	.00685788	4.4411019	8.950e-06	1.0166568	1.04354	"model3"	"tested"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"tested"	""
"1.hba1ccat"	"HbA1c category"	.9901208	.00667778	-1.4720811	.14099899	.97711872	1.0032959	"model3"	"tested"	""
"2.hba1ccat"	"HbA1c category"	1.0077509	.01057864	.73552726	.46201845	.987229	1.0286994	"model3"	"tested"	""
"3.hba1ccat"	"HbA1c category"	1.0216169	.01030174	2.1208887	.03393117	1.001624	1.0420088	"model3"	"tested"	""
"4.hba1ccat"	"HbA1c category"	1.0386369	.00978714	4.0230249	.00005746	1.0196305	1.0579976	"model3"	"tested"	""
"5.hba1ccat"	"HbA1c category"	.85929271	.0018068	-72.120957	0	.85575874	.86284128	"model3"	"tested"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0092147	.0000642	144.18239	0	1.0090889	1.0093406	"model3"	"tested"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"tested"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1023217	.00222573	48.247845	0	1.0979679	1.1066927	"model3"	"tested"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0010102	.0024733	.40866255	.68278732	.99617437	1.0058696	"model3"	"tested"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"tested"	""
"1.hypertension"	"Diagnosed hypertension"	.98090767	.00269172	-7.024842	2.143e-12	.97564616	.98619756	"model3"	"tested"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"tested"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.97738807	.00314011	-7.118963	1.087e-12	.9712529	.98356199	"model3"	"tested"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.96344697	.00258335	-13.887654	7.526e-44	.95839698	.96852357	"model3"	"tested"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.96558275	.00300608	-11.249893	2.319e-29	.95970888	.97149257	"model3"	"tested"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.76463165	.00214754	-95.54985	0	.76043411	.76885236	"model3"	"tested"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"tested"	""
"1.asthma"	"Asthma category"	1.1178708	.00245009	50.838892	0	1.1130791	1.1226833	"model3"	"tested"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.177026	.00505505	37.951086	0	1.1671599	1.1869755	"model3"	"tested"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"tested"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.242428	.00446595	60.388276	0	1.2337057	1.251212	"model3"	"tested"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"tested"	""
"1.dm_type"	"Diabetes Type"	.97480718	.01170254	-2.1254179	.03355176	.95213836	.9980157	"model3"	"tested"	""
"2.dm_type"	"Diabetes Type"	.97110757	.00570916	-4.9868954	6.136e-07	.95998205	.98236203	"model3"	"tested"	""
"3.dm_type"	"Diabetes Type"	1.0033495	.00587047	.57152771	.56764198	.99190935	1.0149217	"model3"	"tested"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"tested"	""
"1.cancer"	"Cancer"	1.4410284	.00518056	101.62789	0	1.4309104	1.451218	"model3"	"tested"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"tested"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.2677462	.01236476	24.324045	1.09e-130	1.2437419	1.2922138	"model3"	"tested"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"tested"	""
"1.stroke"	"Stroke"	1.2042868	.00701394	31.916733	1.56e-223	1.1906179	1.2181126	"model3"	"tested"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"tested"	""
"1.dementia"	"Dementia"	1.4869732	.02577235	22.890643	5.76e-116	1.4373087	1.5383539	"model3"	"tested"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"tested"	""
"1.other_neuro"	"Neurological disease"	1.0813689	.0090645	9.3323511	1.035e-20	1.063748	1.0992818	"model3"	"tested"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"tested"	""
"1.egfr60"	"CKD defined by egfr<60"	1.0871783	.00481631	18.86767	2.104e-79	1.0777794	1.0966592	"model3"	"tested"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"tested"	""
"1.esrf"	"end stage renal failure"	1.3150241	.02570805	14.008294	1.387e-44	1.2655904	1.3663887	"model3"	"tested"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"tested"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1028631	.01251773	8.6262329	6.341e-18	1.0785997	1.1276723	"model3"	"tested"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"tested"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0847567	.004017	21.969447	5.65e-107	1.076912	1.0926585	"model3"	"tested"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"tested"	""
"2.hh_total_cat"	"Number of people in household"	1.1240338	.00228995	57.392677	0	1.1195546	1.128531	"model3"	"tested"	""
"3.hh_total_cat"	"Number of people in household"	1.0000218	.00391483	.00556934	.99555633	.99237825	1.0077242	"model3"	"tested"	""
"4.hh_total_cat"	"Number of people in household"	.82338928	.00836509	-19.127831	1.481e-81	.80715615	.83994888	"model3"	"tested"	""
"9.hh_total_cat"	"Number of people in household"	1.0625374	.00289156	22.290177	4.60e-110	1.0568851	1.0682199	"model3"	"tested"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.7474603	.01319791	73.903229	0	1.7217834	1.7735201	"crude"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	.89955017	.01572385	-6.0562024	1.394e-09	.86925393	.93090233	"crude"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	1.166315	.02518471	7.1248273	1.042e-12	1.1179839	1.2167356	"crude"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.71213495	.01448165	-16.694314	1.442e-62	.68430964	.74109169	"crude"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.1434107	.00583473	26.262553	5.14e-152	1.1320319	1.154904	"crude"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.5521423	.01177933	57.930088	0	1.5292261	1.5754019	"model0"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	.79820358	.01395721	-12.889992	5.125e-38	.77131139	.82603338	"model0"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	.95563877	.0206626	-2.0985927	.03585282	.91598693	.99700709	"model0"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.59853785	.01218661	-25.208726	3.21e-140	.57512285	.62290615	"model0"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.0261592	.0053226	4.9784769	6.409e-07	1.01578	1.0366445	"model0"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	""
"1.male"	"Male"	.84040876	.00363842	-40.160057	0	.83330775	.84757028	"model0"	"positivetest"	""
"age1"	"Age spline 1"	.95490828	.00048768	-90.345545	0	.95395293	.95586459	"model0"	"positivetest"	""
"age2"	"Age spline 2"	1.1087965	.00213062	53.745496	0	1.1046284	1.1129803	"model0"	"positivetest"	""
"age3"	"Age spline 3"	.74102976	.00424023	-52.378613	0	.7327655	.74938724	"model0"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.5660415	.01200687	58.503973	0	1.5426844	1.5897522	"model1"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	.80858328	.01418837	-12.108578	9.513e-34	.78124735	.8368757	"model1"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	.96125426	.0207938	-1.8267581	.06773614	.92135105	1.0028857	"model1"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.60151115	.01225212	-24.955205	1.87e-137	.57797046	.62601066	"model1"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.0258295	.00532183	4.915649	8.849e-07	1.0154518	1.0363133	"model1"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"1.male"	"Male"	.84068045	.00363972	-40.084034	0	.8335769	.84784452	"model1"	"positivetest"	""
"age1"	"Age spline 1"	.95488183	.0004876	-90.411039	0	.95392662	.95583799	"model1"	"positivetest"	""
"age2"	"Age spline 2"	1.1083798	.00213037	53.536029	0	1.1042122	1.1125632	"model1"	"positivetest"	""
"age3"	"Age spline 3"	.74187943	.0042464	-52.162312	0	.73360316	.75024908	"model1"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.97488338	.00702081	-3.532146	.0004122	.96121951	.98874149	"model1"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.95530557	.0069281	-6.3048224	2.885e-10	.94182281	.96898135	"model1"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	.97464015	.00687412	-3.6419991	.00027053	.96125982	.98820673	"model1"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	.93336511	.00644969	-9.9793578	1.877e-23	.92080917	.94609226	"model1"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.4201421	.01120209	44.467111	0	1.3983553	1.4422684	"model2"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	.76389434	.01346259	-15.28209	1.007e-52	.73795866	.79074153	"model2"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	.96116205	.02080207	-1.8302893	.06720669	.92124338	1.0028104	"model2"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.63020209	.01286944	-22.60966	3.48e-113	.60547658	.65593731	"model2"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.0635693	.00566706	11.566544	6.089e-31	1.0525198	1.0747347	"model2"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"1.male"	"Male"	.93040185	.00434214	-15.457361	6.730e-54	.92193022	.93895132	"model2"	"positivetest"	""
"age1"	"Age spline 1"	.95338088	.00050629	-89.899169	0	.95238909	.95437371	"model2"	"positivetest"	""
"age2"	"Age spline 2"	1.0924215	.00215767	44.755045	0	1.0882008	1.0966587	"model2"	"positivetest"	""
"age3"	"Age spline 3"	.76385076	.00449539	-45.773133	0	.75509057	.77271258	"model2"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.97767098	.00704552	-3.1336007	.00172676	.96395907	.99157793	"model2"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.96441937	.00701148	-4.9832576	6.252e-07	.95077457	.97825999	"model2"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	.99509056	.00706729	-.69296336	.48833255	.98133488	1.009039	"model2"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	.97403312	.0068375	-3.7479736	.00017827	.96072363	.987527	"model2"	"positivetest"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"positivetest"	""
"2.bmicat_sa"	"BMI with SA categories"	1.2140779	.02204068	10.685363	1.192e-26	1.1716384	1.2580545	"model2"	"positivetest"	""
"3.bmicat_sa"	"BMI with SA categories"	1.3879178	.02529286	17.987918	2.423e-72	1.3392195	1.4383868	"model2"	"positivetest"	""
"4.bmicat_sa"	"BMI with SA categories"	1.5130934	.02814171	22.267904	7.57e-110	1.4589298	1.5692678	"model2"	"positivetest"	""
"5.bmicat_sa"	"BMI with SA categories"	1.527503	.03007974	21.512912	1.18e-102	1.469671	1.5876107	"model2"	"positivetest"	""
"6.bmicat_sa"	"BMI with SA categories"	1.5253879	.03234046	19.916016	2.956e-88	1.4633007	1.5901095	"model2"	"positivetest"	""
"7.bmicat_sa"	"BMI with SA categories"	1.2422518	.02273279	11.85408	2.050e-32	1.1984859	1.2876159	"model2"	"positivetest"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"positivetest"	""
"1.hba1ccat"	"HbA1c category"	1.035695	.01895516	1.9163454	.05532115	.99920202	1.0735208	"model2"	"positivetest"	""
"2.hba1ccat"	"HbA1c category"	1.0727133	.02982165	2.5248465	.01157488	1.0158278	1.1327844	"model2"	"positivetest"	""
