eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"hes_30"	"16.stp"	"Sustainability and Transformation Partnership"	1.0455897	.3856414	.12087247	.90379205	.50747588	2.1543048	"crude"	"hes"	""
"hes_30"	"17.stp"	"Sustainability and Transformation Partnership"	1.1178822	.41369943	.30111801	.7633245	.54123799	2.3088931	"crude"	"hes"	""
"hes_30"	"18.stp"	"Sustainability and Transformation Partnership"	.94310275	.3462985	-.15953578	.87324677	.45920412	1.9369225	"crude"	"hes"	""
"hes_30"	"19.stp"	"Sustainability and Transformation Partnership"	.53800577	.19952667	-1.671467	.09462947	.26008027	1.1129264	"crude"	"hes"	""
"hes_30"	"20.stp"	"Sustainability and Transformation Partnership"	.66316473	.24382074	-1.117144	.26393274	.32260167	1.3632522	"crude"	"hes"	""
"hes_30"	"21.stp"	"Sustainability and Transformation Partnership"	.80834863	.29619405	-.58065224	.56147485	.39418723	1.6576577	"crude"	"hes"	""
"hes_30"	"22.stp"	"Sustainability and Transformation Partnership"	.84819216	.3310223	-.42188456	.67310928	.3947276	1.8225985	"crude"	"hes"	""
"hes_30"	"23.stp"	"Sustainability and Transformation Partnership"	.82989983	.30727571	-.50357072	.61456307	.40166396	1.7147013	"crude"	"hes"	""
"hes_30"	"24.stp"	"Sustainability and Transformation Partnership"	.4462782	.2354642	-1.5291622	.12622425	.15867073	1.2552046	"crude"	"hes"	""
"hes_30"	"25.stp"	"Sustainability and Transformation Partnership"	.56954984	.23498564	-1.3643588	.17245468	.25371249	1.2785615	"crude"	"hes"	""
"hes_30"	"26.stp"	"Sustainability and Transformation Partnership"	1.3498575	.49640259	.81578138	.41462519	.6565432	2.7753168	"crude"	"hes"	""
"hes_30"	"27.stp"	"Sustainability and Transformation Partnership"	.86957932	.32060886	-.37902881	.70466647	.42215907	1.7911926	"crude"	"hes"	""
"hes_30"	"28.stp"	"Sustainability and Transformation Partnership"	.99984232	.36801701	-.00042842	.99965817	.48598792	2.0570155	"crude"	"hes"	""
"hes_30"	"29.stp"	"Sustainability and Transformation Partnership"	.83688407	.31075263	-.47955737	.63154216	.40419999	1.7327436	"crude"	"hes"	""
"hes_30"	"30.stp"	"Sustainability and Transformation Partnership"	1.0838404	.40206467	.21703155	.82818376	.52384292	2.2424853	"crude"	"hes"	""
"hes_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.1619771	.61947471	.28159252	.77825598	.40869933	3.3036286	"crude"	"hes"	""
"hes_30"	"32.stp"	"Sustainability and Transformation Partnership"	1.0594887	.38582712	.15868266	.8739189	.51894316	2.1630814	"crude"	"hes"	""
"hes_30"	"_cons"	"Constant"	.05873962	.02134712	-7.7999165	6.195e-15	.02881297	.11974965	"crude"	"hes"	""
"hes_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"hes"	""
"hes_30"	"2.ethnicity_16"	"Eth 16 categories"	1.376518	.17742004	2.4792921	.01316434	1.0692275	1.7721221	"model0"	"hes"	""
"hes_30"	"3.ethnicity_16"	"Eth 16 categories"	1.172017	.05145857	3.6151371	.00030019	1.0753778	1.2773407	"model0"	"hes"	""
"hes_30"	"4.ethnicity_16"	"Eth 16 categories"	1.7900576	.32986348	3.1596619	.00157952	1.2474167	2.5687537	"model0"	"hes"	""
"hes_30"	"5.ethnicity_16"	"Eth 16 categories"	1.3187726	.31546232	1.1567349	.24738067	.82519163	2.1075846	"model0"	"hes"	""
"hes_30"	"6.ethnicity_16"	"Eth 16 categories"	1.8282044	.35963258	3.0670702	.00216168	1.243317	2.6882374	"model0"	"hes"	""
"hes_30"	"7.ethnicity_16"	"Eth 16 categories"	1.471644	.27839101	2.0425012	.04110184	1.0157361	2.1321837	"model0"	"hes"	""
"hes_30"	"8.ethnicity_16"	"Eth 16 categories"	1.2396454	.0616502	4.3196504	.00001563	1.1245154	1.3665627	"model0"	"hes"	""
"hes_30"	"9.ethnicity_16"	"Eth 16 categories"	1.9118264	.08007855	15.472013	5.360e-54	1.761145	2.0753999	"model0"	"hes"	""
"hes_30"	"10.ethnicity_16"	"Eth 16 categories"	2.2121775	.21782199	8.0635511	7.411e-16	1.8239227	2.6830793	"model0"	"hes"	""
"hes_30"	"11.ethnicity_16"	"Eth 16 categories"	1.8291595	.13281334	8.3165593	9.055e-17	1.5865243	2.1089021	"model0"	"hes"	""
"hes_30"	"12.ethnicity_16"	"Eth 16 categories"	1.5705634	.19171472	3.6982364	.0002171	1.2363785	1.9950763	"model0"	"hes"	""
"hes_30"	"13.ethnicity_16"	"Eth 16 categories"	1.8888139	.17696133	6.7878641	1.138e-11	1.5719576	2.2695382	"model0"	"hes"	""
"hes_30"	"14.ethnicity_16"	"Eth 16 categories"	1.9864721	.2830126	4.8175786	1.453e-06	1.5024908	2.6263531	"model0"	"hes"	""
"hes_30"	"15.ethnicity_16"	"Eth 16 categories"	1.5074672	.4139598	1.4946164	.13501458	.88004053	2.582219	"model0"	"hes"	""
"hes_30"	"16.ethnicity_16"	"Eth 16 categories"	1.9126367	.16237305	7.638656	2.195e-14	1.6194585	2.2588902	"model0"	"hes"	""
"hes_30"	"17.ethnicity_16"	"Eth 16 categories"	1.0168786	.02290777	.74299209	.45748647	.97295702	1.062783	"model0"	"hes"	""
"hes_30"	"0b.male"	"Male"	1	0			1	1	"model0"	"hes"	""
"hes_30"	"1.male"	"Male"	1.4145909	.02484064	19.751394	7.803e-87	1.3667324	1.4641251	"model0"	"hes"	""
"hes_30"	"age1"	"Age spline 1"	1.0258192	.00346839	7.5394439	4.720e-14	1.0190438	1.0326397	"model0"	"hes"	""
"hes_30"	"age2"	"Age spline 2"	1.1049809	.01112126	9.918667	3.453e-23	1.0833972	1.1269946	"model0"	"hes"	""
"hes_30"	"age3"	"Age spline 3"	.81771585	.02137834	-7.6973903	1.389e-14	.77687049	.86070873	"model0"	"hes"	""
"hes_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"hes"	""
"hes_30"	"2.stp"	"Sustainability and Transformation Partnership"	.68798331	.26877448	-.95730578	.33841294	.3199182	1.4795064	"model0"	"hes"	""
"hes_30"	"3.stp"	"Sustainability and Transformation Partnership"	.71113785	.27850653	-.87042507	.38406815	.33006039	1.5321955	"model0"	"hes"	""
"hes_30"	"4.stp"	"Sustainability and Transformation Partnership"	.88241176	.34744289	-.31771152	.75070377	.4078657	1.9090855	"model0"	"hes"	""
"hes_30"	"5.stp"	"Sustainability and Transformation Partnership"	.66757279	.26596432	-1.0143118	.31043401	.3057565	1.4575436	"model0"	"hes"	""
"hes_30"	"6.stp"	"Sustainability and Transformation Partnership"	.87722396	.34301753	-.33499792	.73762666	.40763212	1.8877851	"model0"	"hes"	""
"hes_30"	"7.stp"	"Sustainability and Transformation Partnership"	1.1478724	.46223419	.342474	.73199421	.52134489	2.5273307	"model0"	"hes"	""
"hes_30"	"8.stp"	"Sustainability and Transformation Partnership"	.90934026	.35627144	-.24256786	.80834018	.42192302	1.9598355	"model0"	"hes"	""
"hes_30"	"9.stp"	"Sustainability and Transformation Partnership"	.6559403	.25790681	-1.0724824	.28350342	.30351729	1.4175722	"model0"	"hes"	""
"hes_30"	"10.stp"	"Sustainability and Transformation Partnership"	.76754963	.30070296	-.67527402	.49950169	.35614856	1.6541761	"model0"	"hes"	""
"hes_30"	"11.stp"	"Sustainability and Transformation Partnership"	.85221845	.33389482	-.40815335	.6831611	.39541627	1.8367385	"model0"	"hes"	""
"hes_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.073493	.42186221	.18046121	.8567905	.49692779	2.3190234	"model0"	"hes"	""
"hes_30"	"13.stp"	"Sustainability and Transformation Partnership"	.79869658	.3138267	-.57205568	.56728425	.36976406	1.7251981	"model0"	"hes"	""
"hes_30"	"14.stp"	"Sustainability and Transformation Partnership"	.79568438	.31444407	-.57834068	.56303413	.366739	1.726333	"model0"	"hes"	""
"hes_30"	"15.stp"	"Sustainability and Transformation Partnership"	.64964506	.25818343	-1.0853169	.27778133	.29811901	1.4156719	"model0"	"hes"	""
"hes_30"	"16.stp"	"Sustainability and Transformation Partnership"	.68041672	.26952735	-.97205108	.33102514	.31303736	1.478951	"model0"	"hes"	""
"hes_30"	"17.stp"	"Sustainability and Transformation Partnership"	.73974417	.29417608	-.75803756	.4484285	.33929848	1.6128025	"model0"	"hes"	""
"hes_30"	"18.stp"	"Sustainability and Transformation Partnership"	.68787101	.27113717	-.94922304	.34250719	.31768014	1.4894432	"model0"	"hes"	""
"hes_30"	"19.stp"	"Sustainability and Transformation Partnership"	.41643715	.16562883	-2.2025584	.02762589	.19098645	.90802203	"model0"	"hes"	""
"hes_30"	"20.stp"	"Sustainability and Transformation Partnership"	.41672963	.16444683	-2.2181686	.02654334	.19229119	.90312812	"model0"	"hes"	""
"hes_30"	"21.stp"	"Sustainability and Transformation Partnership"	.60304596	.23722023	-1.2857151	.19854249	.27894154	1.3037299	"model0"	"hes"	""
"hes_30"	"22.stp"	"Sustainability and Transformation Partnership"	.66150199	.27696718	-.98697831	.32365327	.2911641	1.5028806	"model0"	"hes"	""
"hes_30"	"23.stp"	"Sustainability and Transformation Partnership"	.54983267	.21862767	-1.5042817	.13250884	.25221495	1.1986441	"model0"	"hes"	""
"hes_30"	"24.stp"	"Sustainability and Transformation Partnership"	.33220424	.18563377	-1.9721134	.04859666	.11111144	.99323397	"model0"	"hes"	""
"hes_30"	"25.stp"	"Sustainability and Transformation Partnership"	.53034602	.23406102	-1.4370571	.15070178	.22330223	1.2595794	"model0"	"hes"	""
"hes_30"	"26.stp"	"Sustainability and Transformation Partnership"	.82015546	.32402784	-.50182462	.6157909	.37809647	1.7790565	"model0"	"hes"	""
"hes_30"	"27.stp"	"Sustainability and Transformation Partnership"	.66549027	.26340951	-1.0288484	.30355093	.30635524	1.4456332	"model0"	"hes"	""
"hes_30"	"28.stp"	"Sustainability and Transformation Partnership"	.62562345	.24736433	-1.1861918	.23554658	.28824229	1.3579017	"model0"	"hes"	""
"hes_30"	"29.stp"	"Sustainability and Transformation Partnership"	.58582714	.23348811	-1.3416514	.17970906	.26823372	1.2794567	"model0"	"hes"	""
"hes_30"	"30.stp"	"Sustainability and Transformation Partnership"	.77436379	.30865777	-.64153666	.52117407	.3545358	1.6913363	"model0"	"hes"	""
"hes_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.029999	.58686613	.05187646	.95862713	.33716674	3.1465083	"model0"	"hes"	""
"hes_30"	"32.stp"	"Sustainability and Transformation Partnership"	.77447372	.30275204	-.65378072	.51325309	.35996537	1.6662979	"model0"	"hes"	""
"hes_30"	"_cons"	"Constant"	.00541882	.00219137	-12.902799	4.340e-38	.0024529	.01197098	"model0"	"hes"	""
"hes_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"hes"	""
"hes_30"	"2.ethnicity_16"	"Eth 16 categories"	1.3232534	.17176701	2.1577752	.03094532	1.0260097	1.7066112	"model1"	"hes"	""
"hes_30"	"3.ethnicity_16"	"Eth 16 categories"	1.124066	.04939146	2.6616402	.00777609	1.0313119	1.2251623	"model1"	"hes"	""
"hes_30"	"4.ethnicity_16"	"Eth 16 categories"	1.6676191	.30829253	2.7662532	.00567045	1.160741	2.3958431	"model1"	"hes"	""
"hes_30"	"5.ethnicity_16"	"Eth 16 categories"	1.1787742	.28286612	.68540908	.49308581	.7364969	1.8866456	"model1"	"hes"	""
"hes_30"	"6.ethnicity_16"	"Eth 16 categories"	1.7331691	.342411	2.7836696	.00537478	1.1767239	2.5527443	"model1"	"hes"	""
"hes_30"	"7.ethnicity_16"	"Eth 16 categories"	1.3909913	.26385802	1.7397624	.08190075	.95909018	2.0173877	"model1"	"hes"	""
"hes_30"	"8.ethnicity_16"	"Eth 16 categories"	1.1705862	.05853261	3.1499151	.00163318	1.0613067	1.2911178	"model1"	"hes"	""
"hes_30"	"9.ethnicity_16"	"Eth 16 categories"	1.6414955	.06985853	11.645505	2.419e-31	1.5101302	1.7842883	"model1"	"hes"	""
"hes_30"	"10.ethnicity_16"	"Eth 16 categories"	1.8763685	.18560511	6.3622733	1.988e-10	1.5456802	2.2778053	"model1"	"hes"	""
"hes_30"	"11.ethnicity_16"	"Eth 16 categories"	1.6815598	.12242984	7.1383195	9.448e-13	1.4579366	1.9394831	"model1"	"hes"	""
"hes_30"	"12.ethnicity_16"	"Eth 16 categories"	1.3971641	.17121275	2.7292002	.00634882	1.0988504	1.7764633	"model1"	"hes"	""
"hes_30"	"13.ethnicity_16"	"Eth 16 categories"	1.6267861	.15290676	5.1770397	2.254e-07	1.3530795	1.9558591	"model1"	"hes"	""
"hes_30"	"14.ethnicity_16"	"Eth 16 categories"	1.7821748	.25405044	4.0535336	.00005045	1.3477547	2.3566211	"model1"	"hes"	""
"hes_30"	"15.ethnicity_16"	"Eth 16 categories"	1.4381277	.39919639	1.3089605	.19054772	.83468076	2.4778471	"model1"	"hes"	""
"hes_30"	"16.ethnicity_16"	"Eth 16 categories"	1.7485722	.14849247	6.5801409	4.700e-11	1.4804636	2.0652347	"model1"	"hes"	""
"hes_30"	"17.ethnicity_16"	"Eth 16 categories"	1.0175954	.02297746	.77246629	.4398383	.97354242	1.0636418	"model1"	"hes"	""
"hes_30"	"0b.male"	"Male"	1	0			1	1	"model1"	"hes"	""
"hes_30"	"1.male"	"Male"	1.4238373	.02505856	20.077804	1.154e-89	1.3755608	1.473808	"model1"	"hes"	""
"hes_30"	"age1"	"Age spline 1"	1.0259346	.00349076	7.5250323	5.271e-14	1.0191156	1.0327993	"model1"	"hes"	""
"hes_30"	"age2"	"Age spline 2"	1.1052179	.01117183	9.8971039	4.285e-23	1.083537	1.1273326	"model1"	"hes"	""
"hes_30"	"age3"	"Age spline 3"	.81755147	.02145234	-7.6769591	1.629e-14	.77656854	.86069724	"model1"	"hes"	""
"hes_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"hes"	""
"hes_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0830545	.03470065	2.490206	.01276691	1.0171339	1.1532474	"model1"	"hes"	""
"hes_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.254492	.03946736	7.2067634	5.730e-13	1.1794741	1.3342813	"model1"	"hes"	""
"hes_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4166915	.04278926	11.53252	9.046e-31	1.3352602	1.503089	"model1"	"hes"	""
"hes_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.7638506	.05130642	19.509914	9.043e-85	1.6661046	1.867331	"model1"	"hes"	""
"hes_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"hes"	""
"hes_30"	"2.stp"	"Sustainability and Transformation Partnership"	.68601553	.26937916	-.95971935	.33719648	.31775387	1.481075	"model1"	"hes"	""
"hes_30"	"3.stp"	"Sustainability and Transformation Partnership"	.7285554	.28678629	-.80452722	.42109255	.33682029	1.5758937	"model1"	"hes"	""
"hes_30"	"4.stp"	"Sustainability and Transformation Partnership"	.88209346	.34909128	-.31700887	.75123687	.40611488	1.9159329	"model1"	"hes"	""
"hes_30"	"5.stp"	"Sustainability and Transformation Partnership"	.7454763	.29852183	-.73351483	.46324448	.34007517	1.6341532	"model1"	"hes"	""
"hes_30"	"6.stp"	"Sustainability and Transformation Partnership"	.87064324	.34218862	-.3524492	.72450141	.40298862	1.8809952	"model1"	"hes"	""
"hes_30"	"7.stp"	"Sustainability and Transformation Partnership"	1.1876949	.48057004	.42512136	.67074821	.53738828	2.6249534	"model1"	"hes"	""
"hes_30"	"8.stp"	"Sustainability and Transformation Partnership"	.96984879	.38194993	-.07773799	.93803648	.44820868	2.098591	"model1"	"hes"	""
"hes_30"	"9.stp"	"Sustainability and Transformation Partnership"	.68384332	.27025625	-.96160051	.33625031	.31518101	1.4837242	"model1"	"hes"	""
"hes_30"	"10.stp"	"Sustainability and Transformation Partnership"	.7984827	.31443173	-.57148216	.56767285	.36904031	1.7276558	"model1"	"hes"	""
"hes_30"	"11.stp"	"Sustainability and Transformation Partnership"	.95271206	.37522658	-.12299718	.90210933	.44026595	2.0616182	"model1"	"hes"	""
"hes_30"	"12.stp"	"Sustainability and Transformation Partnership"	.97955289	.38692803	-.05230076	.95828905	.45164712	2.124499	"model1"	"hes"	""
"hes_30"	"13.stp"	"Sustainability and Transformation Partnership"	.78035944	.30818201	-.62797191	.53002234	.35986159	1.6922086	"model1"	"hes"	""
"hes_30"	"14.stp"	"Sustainability and Transformation Partnership"	.87506304	.34758178	-.33599387	.73687549	.40173117	1.9060889	"model1"	"hes"	""
"hes_30"	"15.stp"	"Sustainability and Transformation Partnership"	.70509315	.28165329	-.87475429	.38170761	.32227707	1.5426364	"model1"	"hes"	""
"hes_30"	"16.stp"	"Sustainability and Transformation Partnership"	.71542322	.28484813	-.84108552	.40030003	.32783424	1.5612475	"model1"	"hes"	""
"hes_30"	"17.stp"	"Sustainability and Transformation Partnership"	.81738368	.32672741	-.50446548	.61393432	.37340554	1.7892506	"model1"	"hes"	""
"hes_30"	"18.stp"	"Sustainability and Transformation Partnership"	.77262658	.30612581	-.65106013	.51500767	.35539499	1.6796856	"model1"	"hes"	""
"hes_30"	"19.stp"	"Sustainability and Transformation Partnership"	.48809331	.19515256	-1.7939005	.07282905	.22293079	1.0686504	"model1"	"hes"	""
"hes_30"	"20.stp"	"Sustainability and Transformation Partnership"	.46797626	.18562878	-1.9143154	.05557987	.21507198	1.018272	"model1"	"hes"	""
"hes_30"	"21.stp"	"Sustainability and Transformation Partnership"	.65188578	.25780132	-1.0819679	.27926681	.30029408	1.4151297	"model1"	"hes"	""
"hes_30"	"22.stp"	"Sustainability and Transformation Partnership"	.73355632	.30870189	-.73628667	.46155626	.32153113	1.6735701	"model1"	"hes"	""
"hes_30"	"23.stp"	"Sustainability and Transformation Partnership"	.64269474	.25686639	-1.1061236	.26867303	.29363259	1.4067121	"model1"	"hes"	""
"hes_30"	"24.stp"	"Sustainability and Transformation Partnership"	.413659	.2318856	-1.5746657	.11533362	.13787415	1.2410867	"model1"	"hes"	""
"hes_30"	"25.stp"	"Sustainability and Transformation Partnership"	.55055974	.24409421	-1.3461399	.1782574	.23089724	1.3127745	"model1"	"hes"	""
"hes_30"	"26.stp"	"Sustainability and Transformation Partnership"	.90412477	.35902726	-.25381038	.79964205	.41516131	1.9689734	"model1"	"hes"	""
"hes_30"	"27.stp"	"Sustainability and Transformation Partnership"	.78294144	.31151386	-.61500864	.53854901	.3589685	1.7076632	"model1"	"hes"	""
"hes_30"	"28.stp"	"Sustainability and Transformation Partnership"	.72138029	.28668804	-.82178087	.41120162	.33104208	1.571974	"model1"	"hes"	""
"hes_30"	"29.stp"	"Sustainability and Transformation Partnership"	.60799182	.2435429	-1.2422164	.21415671	.27728889	1.3331008	"model1"	"hes"	""
"hes_30"	"30.stp"	"Sustainability and Transformation Partnership"	.90446395	.36232323	-.25065958	.80207731	.41248167	1.9832519	"model1"	"hes"	""
"hes_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.2878162	.73621426	.4424669	.65815137	.41999293	3.948806	"model1"	"hes"	""
"hes_30"	"32.stp"	"Sustainability and Transformation Partnership"	.76959638	.30239088	-.66651775	.50508022	.35629335	1.6623341	"model1"	"hes"	""
"hes_30"	"_cons"	"Constant"	.00391402	.00159374	-13.613351	3.336e-42	.00176208	.00869405	"model1"	"hes"	""
"hes_30"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"2.ethnicity_16"	"Eth 16 categories"	1.3120001	.17725362	2.009986	.04443267	1.006781	1.7097506	"model2"	"hes"	""
"hes_30"	"3.ethnicity_16"	"Eth 16 categories"	1.2039148	.05423466	4.1195216	.00003797	1.1021745	1.3150468	"model2"	"hes"	""
"hes_30"	"4.ethnicity_16"	"Eth 16 categories"	1.7042549	.31840908	2.8535178	.00432381	1.1816884	2.4579107	"model2"	"hes"	""
"hes_30"	"5.ethnicity_16"	"Eth 16 categories"	1.0980024	.27247852	.3767455	.70636275	.67510371	1.7858135	"model2"	"hes"	""
"hes_30"	"6.ethnicity_16"	"Eth 16 categories"	1.7432107	.35262183	2.7472836	.00600912	1.1726444	2.5913941	"model2"	"hes"	""
"hes_30"	"7.ethnicity_16"	"Eth 16 categories"	1.3960113	.27105774	1.7182172	.08575701	.95414562	2.0425054	"model2"	"hes"	""
"hes_30"	"8.ethnicity_16"	"Eth 16 categories"	1.1307893	.05879386	2.3640557	.0180761	1.0212325	1.2520993	"model2"	"hes"	""
"hes_30"	"9.ethnicity_16"	"Eth 16 categories"	1.4381085	.06376218	8.1946088	2.514e-16	1.318413	1.5686709	"model2"	"hes"	""
"hes_30"	"10.ethnicity_16"	"Eth 16 categories"	1.675053	.17090907	5.0557145	4.288e-07	1.3714461	2.0458717	"model2"	"hes"	""
"hes_30"	"11.ethnicity_16"	"Eth 16 categories"	1.644046	.12264403	6.6644443	2.657e-11	1.420415	1.9028855	"model2"	"hes"	""
"hes_30"	"12.ethnicity_16"	"Eth 16 categories"	1.3890246	.17348896	2.630922	.00851536	1.0874142	1.7742911	"model2"	"hes"	""
"hes_30"	"13.ethnicity_16"	"Eth 16 categories"	1.6863322	.16155605	5.4544714	4.912e-08	1.3976399	2.034656	"model2"	"hes"	""
"hes_30"	"14.ethnicity_16"	"Eth 16 categories"	1.8111763	.26137024	4.1159862	.00003855	1.3649732	2.4032411	"model2"	"hes"	""
"hes_30"	"15.ethnicity_16"	"Eth 16 categories"	1.7979983	.50394442	2.0931649	.03633444	1.0380393	3.1143307	"model2"	"hes"	""
"hes_30"	"16.ethnicity_16"	"Eth 16 categories"	1.8150304	.15770074	6.8607387	6.851e-12	1.530828	2.1519957	"model2"	"hes"	""
"hes_30"	"17.ethnicity_16"	"Eth 16 categories"	1.058165	.02485754	2.4067019	.0160973	1.0105497	1.1080238	"model2"	"hes"	""
"hes_30"	"0b.male"	"Male"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.male"	"Male"	1.4129333	.02649635	18.432942	7.149e-76	1.3619442	1.4658313	"model2"	"hes"	""
"hes_30"	"age1"	"Age spline 1"	1.0297766	.00361905	8.3490458	6.882e-17	1.0227078	1.0368943	"model2"	"hes"	""
"hes_30"	"age2"	"Age spline 2"	1.038969	.01080693	3.6752941	.00023758	1.0180023	1.0603676	"model2"	"hes"	""
"hes_30"	"age3"	"Age spline 3"	.95410151	.02581943	-1.7362371	.08252191	.90481497	1.0060728	"model2"	"hes"	""
"hes_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0316757	.03393961	.94792465	.34316781	.96725451	1.1003875	"model2"	"hes"	""
"hes_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1585811	.03743122	4.556053	5.212e-06	1.0874918	1.2343176	"model2"	"hes"	""
