eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"positivetest"	"age2"	"Age spline 2"	1.0177538	.00142229	12.592718	2.316e-36	1.01497	1.0205453	"model0"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.93458103	.00377455	-16.751925	5.482e-63	.92721226	.94200836	"model0"	"positivetest"	""
"positivetest"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"2.stp"	"Sustainability and Transformation Partnership"	1.1006067	.08731333	1.2083595	.226909	.94211655	1.2857593	"model0"	"positivetest"	""
"positivetest"	"3.stp"	"Sustainability and Transformation Partnership"	.97910385	.07785549	-.26557272	.7905683	.83780643	1.1442313	"model0"	"positivetest"	""
"positivetest"	"4.stp"	"Sustainability and Transformation Partnership"	1.3927031	.1117717	4.1274139	.00003669	1.1899951	1.6299411	"model0"	"positivetest"	""
"positivetest"	"5.stp"	"Sustainability and Transformation Partnership"	1.1058082	.08931485	1.2452382	.21304421	.94390705	1.295479	"model0"	"positivetest"	""
"positivetest"	"6.stp"	"Sustainability and Transformation Partnership"	1.228631	.0976345	2.5910489	.00956839	1.0514286	1.4356981	"model0"	"positivetest"	""
"positivetest"	"7.stp"	"Sustainability and Transformation Partnership"	.98661986	.08166282	-.16274507	.87071916	.8388719	1.1603902	"model0"	"positivetest"	""
"positivetest"	"8.stp"	"Sustainability and Transformation Partnership"	.97996656	.07799394	-.25426869	.79928799	.8384275	1.1453995	"model0"	"positivetest"	""
"positivetest"	"9.stp"	"Sustainability and Transformation Partnership"	.91739223	.07317188	-1.080985	.27970377	.78462582	1.072624	"model0"	"positivetest"	""
"positivetest"	"10.stp"	"Sustainability and Transformation Partnership"	1.0368206	.08248748	.45449678	.64947131	.88712257	1.2117795	"model0"	"positivetest"	""
"positivetest"	"11.stp"	"Sustainability and Transformation Partnership"	.98809548	.07859643	-.15055867	.88032387	.84545693	1.1547988	"model0"	"positivetest"	""
"positivetest"	"12.stp"	"Sustainability and Transformation Partnership"	1.145208	.09163819	1.6944299	.09018363	.97897642	1.3396659	"model0"	"positivetest"	""
"positivetest"	"13.stp"	"Sustainability and Transformation Partnership"	.92645052	.07392393	-.9574147	.33835798	.79232364	1.0832828	"model0"	"positivetest"	""
"positivetest"	"14.stp"	"Sustainability and Transformation Partnership"	.71249156	.0569399	-4.2417626	.00002218	.60919257	.83330666	"model0"	"positivetest"	""
"positivetest"	"15.stp"	"Sustainability and Transformation Partnership"	.58851288	.047005	-6.6376748	3.187e-11	.50323382	.68824352	"model0"	"positivetest"	""
"positivetest"	"16.stp"	"Sustainability and Transformation Partnership"	.57567222	.04597788	-6.9141047	4.708e-12	.49225639	.67322336	"model0"	"positivetest"	""
"positivetest"	"17.stp"	"Sustainability and Transformation Partnership"	.57815343	.04622205	-6.8534289	7.210e-12	.494301	.67623046	"model0"	"positivetest"	""
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.72603913	.057776	-4.0231654	.00005742	.62118931	.84858642	"model0"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.8987592	.07153827	-1.3410119	.17991659	.76893656	1.0505003	"model0"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.90447617	.0718302	-1.2642147	.20615296	.77410132	1.0568089	"model0"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.79716404	.06336325	-2.8520151	.0043443	.68216468	.93154999	"model0"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	.98799263	.08065067	-.14798373	.88235561	.84191726	1.1594126	"model0"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.59754578	.04769101	-6.4517585	1.106e-10	.51101721	.69872589	"model0"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.60770134	.05493194	-5.5100702	3.587e-08	.50903488	.72549237	"model0"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.35974164	.02973979	-12.366891	3.948e-35	.30592995	.42301857	"model0"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.43732666	.03503283	-10.324655	5.451e-25	.37378248	.51167354	"model0"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.53155217	.04246891	-7.9097038	2.580e-15	.45450459	.62166085	"model0"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.57173674	.04570608	-6.993482	2.681e-12	.48881992	.66871845	"model0"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.67384061	.05390811	-4.9344424	8.038e-07	.57604973	.78823259	"model0"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.54480188	.04377077	-7.5592954	4.053e-14	.46542627	.63771451	"model0"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.46003678	.04672297	-7.644956	2.090e-14	.37700014	.56136277	"model0"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	1.0429574	.08279485	.52982869	.59623071	.89267665	1.2185376	"model0"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.34980296	.02800531	-13.119936	2.531e-39	.29900336	.40923322	"model0"	"positivetest"	""
"positivetest"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.eth5"	"Eth 5 categories"	1.796584	.01087492	96.791073	0	1.7753955	1.8180254	"model1"	"positivetest"	""
"positivetest"	"3.eth5"	"Eth 5 categories"	1.1589317	.0133912	12.765157	2.566e-37	1.1329804	1.1854774	"model1"	"positivetest"	""
"positivetest"	"4.eth5"	"Eth 5 categories"	1.153719	.01770615	9.3171563	1.195e-20	1.1195323	1.1889496	"model1"	"positivetest"	""
"positivetest"	"5.eth5"	"Eth 5 categories"	1.1964107	.01654813	12.965066	1.931e-38	1.1644127	1.2292881	"model1"	"positivetest"	""
"positivetest"	"6.eth5"	"Eth 5 categories"	1.1082577	.00424999	26.804056	2.90e-158	1.0999591	1.1166189	"model1"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0739852	.00341519	22.445915	1.40e-111	1.0673123	1.0806997	"model1"	"positivetest"	""
"positivetest"	"age1"	"Age spline 1"	.99138951	.00038485	-22.276889	6.19e-110	.9906355	.9921441	"model1"	"positivetest"	""
"positivetest"	"age2"	"Age spline 2"	1.0187419	.00142463	13.278147	3.100e-40	1.0159535	1.021538	"model1"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.93186291	.00376598	-17.46188	2.796e-68	.92451088	.93927342	"model1"	"positivetest"	""
"positivetest"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0299406	.00529722	5.7359156	9.699e-09	1.0196104	1.0403755	"model1"	"positivetest"	""
"positivetest"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0494581	.00540524	9.3726581	7.073e-21	1.0389173	1.0601058	"model1"	"positivetest"	""
"positivetest"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1041183	.00562867	19.429057	4.383e-84	1.0931413	1.1152056	"model1"	"positivetest"	""
"positivetest"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1305783	.0058551	23.698163	3.77e-124	1.1191606	1.1421126	"model1"	"positivetest"	""
"positivetest"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.stp"	"Sustainability and Transformation Partnership"	1.1142649	.08840377	1.3637173	.17265656	.95379631	1.301731	"model1"	"positivetest"	""
"positivetest"	"3.stp"	"Sustainability and Transformation Partnership"	1.0002198	.07954431	.00276404	.99779462	.85585878	1.1689309	"model1"	"positivetest"	""
"positivetest"	"4.stp"	"Sustainability and Transformation Partnership"	1.4093718	.1131193	4.2752884	.00001909	1.2042212	1.6494719	"model1"	"positivetest"	""
"positivetest"	"5.stp"	"Sustainability and Transformation Partnership"	1.1467404	.09264363	1.6948351	.09010671	.97880836	1.3434841	"model1"	"positivetest"	""
"positivetest"	"6.stp"	"Sustainability and Transformation Partnership"	1.2421234	.09871555	2.7282442	.00636725	1.0629603	1.4514848	"model1"	"positivetest"	""
"positivetest"	"7.stp"	"Sustainability and Transformation Partnership"	1.0017086	.08292431	.02062169	.98354744	.85168007	1.1781655	"model1"	"positivetest"	""
"positivetest"	"8.stp"	"Sustainability and Transformation Partnership"	1.0039503	.0799181	.04952737	.96049902	.85892154	1.1734672	"model1"	"positivetest"	""
"positivetest"	"9.stp"	"Sustainability and Transformation Partnership"	.9406273	.07504121	-.76723426	.44294225	.80447132	1.0998275	"model1"	"positivetest"	""
"positivetest"	"10.stp"	"Sustainability and Transformation Partnership"	1.0583242	.08421003	.71242063	.47620435	.90550177	1.2369387	"model1"	"positivetest"	""
"positivetest"	"11.stp"	"Sustainability and Transformation Partnership"	1.0253915	.08158577	.31514245	.7526535	.87733092	1.1984391	"model1"	"positivetest"	""
"positivetest"	"12.stp"	"Sustainability and Transformation Partnership"	1.135077	.09083172	1.58331	.11335083	.9703089	1.3278243	"model1"	"positivetest"	""
"positivetest"	"13.stp"	"Sustainability and Transformation Partnership"	.9341145	.07453924	-.8541239	.39303634	.79887174	1.0922528	"model1"	"positivetest"	""
"positivetest"	"14.stp"	"Sustainability and Transformation Partnership"	.73354221	.05863486	-3.8765818	.00010593	.62717001	.85795583	"model1"	"positivetest"	""
"positivetest"	"15.stp"	"Sustainability and Transformation Partnership"	.61019464	.04874896	-6.1831535	6.283e-10	.52175328	.71362752	"model1"	"positivetest"	""
"positivetest"	"16.stp"	"Sustainability and Transformation Partnership"	.58745072	.0469282	-6.6591514	2.754e-11	.5023121	.68701978	"model1"	"positivetest"	""
"positivetest"	"17.stp"	"Sustainability and Transformation Partnership"	.59800767	.0478216	-6.4294513	1.281e-10	.51125514	.69948083	"model1"	"positivetest"	""
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.75439999	.06004996	-3.5406263	.00039918	.64542583	.88177342	"model1"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.9392	.07478835	-.7877301	.43085459	.80348364	1.0978402	"model1"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.9387975	.07457708	-.79501911	.42660238	.80343986	1.0969592	"model1"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.81564138	.06485424	-2.5628518	.01038163	.69793906	.95319333	"model1"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	1.0147837	.08287	.17970885	.85738114	.86469324	1.1909264	"model1"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.62211217	.04966813	-5.9449818	2.765e-09	.53199868	.72748969	"model1"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.64575203	.05839443	-4.8363005	1.323e-06	.54086994	.77097219	"model1"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.36615519	.03028081	-12.148798	5.822e-34	.31136612	.43058513	"model1"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.45022142	.03607546	-9.9592304	2.298e-23	.38478741	.52678263	"model1"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.55709663	.0445251	-7.3197094	2.485e-13	.47632081	.65157065	"model1"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.59210887	.04734868	-6.5535804	5.617e-11	.5062141	.69257833	"model1"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.68442307	.05476641	-4.7386508	2.151e-06	.58507682	.80063834	"model1"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.57041507	.0458428	-6.9853044	2.842e-12	.48728395	.66772844	"model1"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.48691564	.04946584	-7.0839969	1.401e-12	.39900654	.59419286	"model1"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	1.0563601	.08386737	.69060653	.48981284	.90413389	1.2342163	"model1"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.3212305	.02574996	-14.166553	1.476e-45	.27452641	.37588018	"model1"	"positivetest"	""
"positivetest"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.eth5"	"Eth 5 categories"	1.6360046	.01019276	79.010493	0	1.6161486	1.6561045	"model2"	"positivetest"	""
"positivetest"	"3.eth5"	"Eth 5 categories"	1.0661245	.01243943	5.4877161	4.072e-08	1.0420203	1.0907862	"model2"	"positivetest"	""
"positivetest"	"4.eth5"	"Eth 5 categories"	1.1341001	.01748378	8.1626825	3.277e-16	1.100345	1.1688906	"model2"	"positivetest"	""
"positivetest"	"5.eth5"	"Eth 5 categories"	1.1566374	.01608534	10.463594	1.269e-25	1.1255366	1.1885977	"model2"	"positivetest"	""
"positivetest"	"6.eth5"	"Eth 5 categories"	1.0756453	.0042379	18.508459	1.765e-76	1.0673712	1.0839836	"model2"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0561006	.00363431	15.861536	1.170e-56	1.0490015	1.0632478	"model2"	"positivetest"	""
"positivetest"	"age1"	"Age spline 1"	.99481838	.00040138	-12.875991	6.145e-38	.994032	.99560538	"model2"	"positivetest"	""
"positivetest"	"age2"	"Age spline 2"	1.0074538	.0014483	5.1656913	2.396e-07	1.0046192	1.0102964	"model2"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.95867857	.00398474	-10.152653	3.225e-24	.95090034	.96652042	"model2"	"positivetest"	""
"positivetest"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0432892	.00538458	8.2110177	2.193e-16	1.0327888	1.0538963	"model2"	"positivetest"	""
"positivetest"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0780506	.0055856	14.505208	1.123e-47	1.0671584	1.0890539	"model2"	"positivetest"	""
"positivetest"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1552798	.00595616	27.99724	1.76e-172	1.1436647	1.1670128	"model2"	"positivetest"	""
"positivetest"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2183298	.00643971	37.361459	1.65e-305	1.2057734	1.231017	"model2"	"positivetest"	""
"positivetest"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.bmicat_sa"	"BMI with SA categories"	1.0931603	.01454869	6.6927611	2.190e-11	1.0650141	1.1220504	"model2"	"positivetest"	""
"positivetest"	"3.bmicat_sa"	"BMI with SA categories"	1.1968855	.01599582	13.447737	3.174e-41	1.1659414	1.228651	"model2"	"positivetest"	""
"positivetest"	"4.bmicat_sa"	"BMI with SA categories"	1.2772147	.01743891	17.920324	8.185e-72	1.2434883	1.3118557	"model2"	"positivetest"	""
"positivetest"	"5.bmicat_sa"	"BMI with SA categories"	1.3134659	.01899139	18.858116	2.520e-79	1.2767659	1.3512208	"model2"	"positivetest"	""
"positivetest"	"6.bmicat_sa"	"BMI with SA categories"	1.3544812	.02110541	19.472475	1.880e-84	1.3137406	1.3964852	"model2"	"positivetest"	""
"positivetest"	"7.bmicat_sa"	"BMI with SA categories"	1.1976488	.01614219	13.381597	7.747e-41	1.1664249	1.2297085	"model2"	"positivetest"	""
"positivetest"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.hba1ccat"	"HbA1c category"	1.0354068	.0135376	2.6612058	.00778614	1.0092107	1.0622829	"model2"	"positivetest"	""
"positivetest"	"2.hba1ccat"	"HbA1c category"	1.0584797	.02129382	2.8251052	.00472651	1.0175567	1.1010486	"model2"	"positivetest"	""
"positivetest"	"3.hba1ccat"	"HbA1c category"	1.1327304	.0216392	6.5239635	6.847e-11	1.0911026	1.1759465	"model2"	"positivetest"	""
"positivetest"	"4.hba1ccat"	"HbA1c category"	1.1776629	.02087806	9.2242968	2.854e-20	1.1374454	1.2193024	"model2"	"positivetest"	""
"positivetest"	"5.hba1ccat"	"HbA1c category"	1.0273854	.0040298	6.8879365	5.661e-12	1.0195174	1.0353141	"model2"	"positivetest"	""
"positivetest"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99244907	.00021473	-35.031644	7.42e-269	.9920283	.99287002	"model2"	"positivetest"	""
"positivetest"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.94924888	.00355215	-13.918578	4.885e-44	.94231226	.95623657	"model2"	"positivetest"	""
"positivetest"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.57349969	.00294384	-108.3159	0	.5677588	.57929863	"model2"	"positivetest"	""
"positivetest"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.hypertension"	"Diagnosed hypertension"	.98966189	.00524255	-1.9617348	.04979337	.97943984	.99999062	"model2"	"positivetest"	""
"positivetest"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.bp_cat"	"Blood pressure four levels non-missing"	1.0011288	.00613982	.18394653	.8540554	.98916698	1.0132352	"model2"	"positivetest"	""
"positivetest"	"3.bp_cat"	"Blood pressure four levels non-missing"	.99534764	.00506291	-.91676978	.35926329	.98547382	1.0053204	"model2"	"positivetest"	""
"positivetest"	"4.bp_cat"	"Blood pressure four levels non-missing"	.98767461	.00590837	-2.0731825	.0381553	.97616204	.99932295	"model2"	"positivetest"	""
"positivetest"	"5.bp_cat"	"Blood pressure four levels non-missing"	1.0155391	.00527026	2.9712466	.00296594	1.005262	1.0259213	"model2"	"positivetest"	""
"positivetest"	"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.asthma"	"Asthma category"	.94650427	.00398299	-13.065203	5.205e-39	.93872986	.95434308	"model2"	"positivetest"	""
"positivetest"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.0472753	.00934866	5.1745984	2.284e-07	1.0291116	1.0657595	"model2"	"positivetest"	""
"positivetest"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.96488177	.00712575	-4.8407838	1.293e-06	.95101614	.97894956	"model2"	"positivetest"	""
"positivetest"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.dm_type"	"Diabetes Type"	.83207693	.01987982	-7.6942843	1.423e-14	.7940114	.87196736	"model2"	"positivetest"	""
"positivetest"	"2.dm_type"	"Diabetes Type"	1.0711227	.01228923	5.9884913	2.118e-09	1.047305	1.095482	"model2"	"positivetest"	""
"positivetest"	"3.dm_type"	"Diabetes Type"	1.0381863	.01156251	3.3648696	.0007658	1.0157698	1.0610976	"model2"	"positivetest"	""
"positivetest"	"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.cancer"	"Cancer"	.76727139	.00609656	-33.340356	1.01e-243	.75541492	.77931396	"model2"	"positivetest"	""
"positivetest"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.chronic_liver_disease"	"Chronic liver disease"	.8550341	.01795401	-7.4585157	8.750e-14	.82055917	.89095745	"model2"	"positivetest"	""
"positivetest"	"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.stroke"	"Stroke"	1.0252753	.01242909	2.0590443	.03948999	1.0012018	1.0499275	"model2"	"positivetest"	""
"positivetest"	"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.dementia"	"Dementia"	2.1059421	.06509689	24.093741	2.91e-128	1.9821426	2.2374739	"model2"	"positivetest"	""
