eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.87318438	.06928316	-1.7090915	.08743401	.74742399	1.020105	"crude"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.76655789	.0608888	-3.3468491	.00081736	.65604373	.89568876	"crude"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	.92867589	.07574568	-.9072177	.36429168	.79147562	1.0896595	"crude"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.56814922	.04530387	-7.0902381	1.339e-12	.48594613	.66425785	"crude"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.5877505	.05307624	-5.8851497	3.977e-09	.4924091	.70155211	"crude"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.34054483	.02812841	-13.041542	7.101e-39	.28964533	.40038892	"crude"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.41773325	.03343281	-10.906784	1.070e-27	.35708703	.48867937	"crude"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.51540904	.04114203	-8.3031935	1.013e-16	.44076356	.60269609	"crude"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.53968353	.04310356	-7.7223759	1.142e-14	.46148248	.63113623	"crude"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.64450831	.05151461	-5.4957533	3.890e-08	.5510528	.75381334	"crude"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.52700008	.04230221	-7.9800167	1.463e-15	.4502823	.61678881	"crude"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.44355406	.0450052	-8.0119835	1.129e-15	.36356279	.54114505	"crude"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	1.0217127	.08103645	.27082499	.78652564	.87461375	1.1935517	"crude"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.25536308	.02021089	-17.247544	1.168e-66	.21866998	.29821333	"crude"	"positivetest"	""
"positivetest"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"2.ethnicity_16"	"Eth 16 categories"	.89641319	.02333931	-4.2000482	.00002669	.85181655	.94334466	"model0"	"positivetest"	""
"positivetest"	"3.ethnicity_16"	"Eth 16 categories"	1.2099814	.00832027	27.718886	4.13e-169	1.1937834	1.2263992	"model0"	"positivetest"	""
"positivetest"	"4.ethnicity_16"	"Eth 16 categories"	1.1167945	.03363311	3.6679297	.00024452	1.0527825	1.1846985	"model0"	"positivetest"	""
"positivetest"	"5.ethnicity_16"	"Eth 16 categories"	1.261076	.04310392	6.786526	1.149e-11	1.1793615	1.3484522	"model0"	"positivetest"	""
"positivetest"	"6.ethnicity_16"	"Eth 16 categories"	1.2491081	.04095328	6.7842874	1.167e-11	1.1713657	1.3320101	"model0"	"positivetest"	""
"positivetest"	"7.ethnicity_16"	"Eth 16 categories"	1.1685878	.03078969	5.9130621	3.358e-09	1.1097728	1.2305199	"model0"	"positivetest"	""
"positivetest"	"8.ethnicity_16"	"Eth 16 categories"	1.7149792	.01597037	57.923609	0	1.6839618	1.746568	"model0"	"positivetest"	""
"positivetest"	"9.ethnicity_16"	"Eth 16 categories"	1.9984657	.01854788	74.601386	0	1.9624412	2.0351516	"model0"	"positivetest"	""
"positivetest"	"10.ethnicity_16"	"Eth 16 categories"	2.3305948	.04681382	42.12369	0	2.240624	2.4241782	"model0"	"positivetest"	""
"positivetest"	"11.ethnicity_16"	"Eth 16 categories"	1.7471949	.02309044	42.223326	0	1.7025196	1.7930426	"model0"	"positivetest"	""
"positivetest"	"12.ethnicity_16"	"Eth 16 categories"	1.1334898	.02771311	5.1249252	2.977e-07	1.080454	1.189129	"model0"	"positivetest"	""
"positivetest"	"13.ethnicity_16"	"Eth 16 categories"	1.230111	.01844668	13.810688	2.197e-43	1.1944823	1.2668024	"model0"	"positivetest"	""
"positivetest"	"14.ethnicity_16"	"Eth 16 categories"	1.2370424	.03047782	8.6340754	5.920e-18	1.1787263	1.2982436	"model0"	"positivetest"	""
"positivetest"	"15.ethnicity_16"	"Eth 16 categories"	.63721413	.02447302	-11.733748	8.558e-32	.59100877	.68703186	"model0"	"positivetest"	""
"positivetest"	"16.ethnicity_16"	"Eth 16 categories"	1.4035677	.02088951	22.778601	7.47e-115	1.3632164	1.4451134	"model0"	"positivetest"	""
"positivetest"	"17.ethnicity_16"	"Eth 16 categories"	1.1254701	.00438427	30.342882	3.12e-202	1.1169098	1.134096	"model0"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0750505	.00341839	22.758915	1.17e-114	1.0683714	1.0817713	"model0"	"positivetest"	""
"positivetest"	"age1"	"Age spline 1"	.99095157	.00038482	-23.406792	3.64e-121	.99019762	.99170609	"model0"	"positivetest"	""
"positivetest"	"age2"	"Age spline 2"	1.0207753	.00142901	14.68825	7.667e-49	1.0179783	1.0235799	"model0"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.92617491	.00374649	-18.959182	3.709e-80	.91886095	.93354708	"model0"	"positivetest"	""
"positivetest"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"2.stp"	"Sustainability and Transformation Partnership"	1.0948962	.08685784	1.1428187	.25311386	.93723247	1.2790824	"model0"	"positivetest"	""
"positivetest"	"3.stp"	"Sustainability and Transformation Partnership"	.98045968	.07796027	-.24817959	.80399545	.83897169	1.1458089	"model0"	"positivetest"	""
"positivetest"	"4.stp"	"Sustainability and Transformation Partnership"	1.3634127	.10942121	3.8625557	.00011221	1.1649675	1.5956618	"model0"	"positivetest"	""
"positivetest"	"5.stp"	"Sustainability and Transformation Partnership"	1.1059	.08931676	1.2463436	.21263829	.94399468	1.2955739	"model0"	"positivetest"	""
"positivetest"	"6.stp"	"Sustainability and Transformation Partnership"	1.2288269	.09764592	2.5931657	.00950969	1.0516033	1.4359175	"model0"	"positivetest"	""
"positivetest"	"7.stp"	"Sustainability and Transformation Partnership"	.98150948	.08123639	-.2254963	.8215932	.83453255	1.1543718	"model0"	"positivetest"	""
"positivetest"	"8.stp"	"Sustainability and Transformation Partnership"	.97719932	.07777018	-.28981222	.7719599	.83606584	1.1421571	"model0"	"positivetest"	""
"positivetest"	"9.stp"	"Sustainability and Transformation Partnership"	.91332518	.07284563	-1.1367198	.25565546	.78115048	1.0678645	"model0"	"positivetest"	""
"positivetest"	"10.stp"	"Sustainability and Transformation Partnership"	1.0336036	.08222804	.41545417	.67780946	.88437593	1.2080116	"model0"	"positivetest"	""
"positivetest"	"11.stp"	"Sustainability and Transformation Partnership"	.99693352	.07930441	-.03860782	.96920307	.85301079	1.1651394	"model0"	"positivetest"	""
"positivetest"	"12.stp"	"Sustainability and Transformation Partnership"	1.1277961	.09024364	1.5029853	.13284283	.9640941	1.3192946	"model0"	"positivetest"	""
"positivetest"	"13.stp"	"Sustainability and Transformation Partnership"	.91149275	.07272868	-1.1614335	.24546566	.77953428	1.065789	"model0"	"positivetest"	""
"positivetest"	"14.stp"	"Sustainability and Transformation Partnership"	.70230164	.05612506	-4.4220525	9.777e-06	.60048084	.82138774	"model0"	"positivetest"	""
"positivetest"	"15.stp"	"Sustainability and Transformation Partnership"	.58113487	.04641542	-6.795672	1.078e-11	.49692542	.67961455	"model0"	"positivetest"	""
"positivetest"	"16.stp"	"Sustainability and Transformation Partnership"	.57180089	.04566719	-6.9988188	2.581e-12	.48894854	.66869257	"model0"	"positivetest"	""
"positivetest"	"17.stp"	"Sustainability and Transformation Partnership"	.57462323	.04593833	-6.9302621	4.201e-12	.49128529	.67209799	"model0"	"positivetest"	""
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.7133611	.05676646	-4.2445874	.0000219	.61034327	.83376697	"model0"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.88804247	.07068313	-1.4917612	.13576177	.75977138	1.0379694	"model0"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.89669345	.07120946	-1.3730838	.16972629	.7674449	1.0477093	"model0"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.77738555	.06180095	-3.167594	.00153706	.66522299	.90845972	"model0"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	.94774475	.0773683	-.65744657	.51089381	.80761488	1.1121887	"model0"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.59271386	.04730392	-6.5536884	5.613e-11	.50688742	.69307248	"model0"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.60693995	.05485849	-5.5244053	3.306e-08	.5084047	.72457258	"model0"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.35827775	.02961899	-12.416125	2.137e-35	.30468467	.42129767	"model0"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.43843655	.03512062	-10.293342	7.551e-25	.37473298	.51296956	"model0"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.53133259	.04244991	-7.9151465	2.470e-15	.45431928	.62140072	"model0"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.56662314	.04529547	-7.1061506	1.193e-12	.48445098	.66273328	"model0"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.66636133	.05330805	-5.0741213	3.893e-07	.56965873	.77947972	"model0"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.54526576	.04380656	-7.5489568	4.388e-14	.46582504	.63825411	"model0"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.46087354	.04680444	-7.6276355	2.391e-14	.3776915	.56237542	"model0"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	1.0436099	.08284419	.53772416	.5907675	.89323934	1.2192944	"model0"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.3469124	.02777242	-13.224278	6.354e-40	.29653504	.4058482	"model0"	"positivetest"	""
"positivetest"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.ethnicity_16"	"Eth 16 categories"	.89421411	.02328237	-4.2943262	.00001752	.84972628	.94103113	"model1"	"positivetest"	""
"positivetest"	"3.ethnicity_16"	"Eth 16 categories"	1.1991368	.00825897	26.367176	3.26e-153	1.1830583	1.2154338	"model1"	"positivetest"	""
"positivetest"	"4.ethnicity_16"	"Eth 16 categories"	1.101244	.03317344	3.2014893	.00136719	1.0381074	1.1682204	"model1"	"positivetest"	""
"positivetest"	"5.ethnicity_16"	"Eth 16 categories"	1.2410313	.0424341	6.315479	2.693e-10	1.1605876	1.3270508	"model1"	"positivetest"	""
"positivetest"	"6.ethnicity_16"	"Eth 16 categories"	1.245252	.04083475	6.6886908	2.252e-11	1.1677351	1.3279146	"model1"	"positivetest"	""
"positivetest"	"7.ethnicity_16"	"Eth 16 categories"	1.1588193	.0305397	5.5931097	2.230e-08	1.1004822	1.2202489	"model1"	"positivetest"	""
"positivetest"	"8.ethnicity_16"	"Eth 16 categories"	1.6999064	.01585373	56.890401	0	1.669116	1.7312649	"model1"	"positivetest"	""
"positivetest"	"9.ethnicity_16"	"Eth 16 categories"	1.9458083	.01821845	71.097212	0	1.9104264	1.9818454	"model1"	"positivetest"	""
"positivetest"	"10.ethnicity_16"	"Eth 16 categories"	2.2679804	.04564676	40.68692	0	2.1802561	2.3592345	"model1"	"positivetest"	""
"positivetest"	"11.ethnicity_16"	"Eth 16 categories"	1.7232907	.02280215	41.13105	0	1.6791738	1.7685666	"model1"	"positivetest"	""
"positivetest"	"12.ethnicity_16"	"Eth 16 categories"	1.1103675	.02716704	4.2789183	.00001878	1.0583776	1.1649113	"model1"	"positivetest"	""
"positivetest"	"13.ethnicity_16"	"Eth 16 categories"	1.2003552	.01805239	12.142763	6.267e-34	1.1654895	1.2362638	"model1"	"positivetest"	""
"positivetest"	"14.ethnicity_16"	"Eth 16 categories"	1.2103254	.02984658	7.7408553	9.875e-15	1.1532183	1.2702603	"model1"	"positivetest"	""
"positivetest"	"15.ethnicity_16"	"Eth 16 categories"	.63855542	.02452624	-11.678185	1.648e-31	.59224968	.68848162	"model1"	"positivetest"	""
"positivetest"	"16.ethnicity_16"	"Eth 16 categories"	1.3838904	.02062087	21.80432	2.11e-105	1.3440587	1.4249025	"model1"	"positivetest"	""
"positivetest"	"17.ethnicity_16"	"Eth 16 categories"	1.1249322	.00438305	30.214143	1.54e-200	1.1163743	1.1335557	"model1"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0753539	.00341976	22.84493	1.64e-115	1.0686721	1.0820775	"model1"	"positivetest"	""
"positivetest"	"age1"	"Age spline 1"	.99091116	.00038501	-23.499429	4.13e-122	.99015685	.99166604	"model1"	"positivetest"	""
"positivetest"	"age2"	"Age spline 2"	1.0215403	.00143086	15.215093	2.808e-52	1.0187397	1.0243486	"model1"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.92408207	.00373996	-19.508344	9.325e-85	.91678088	.93144139	"model1"	"positivetest"	""
"positivetest"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.026672	.00528102	5.1173134	3.099e-07	1.0163734	1.037075	"model1"	"positivetest"	""
"positivetest"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.044904	.00538263	8.5269431	1.503e-17	1.0344073	1.0555072	"model1"	"positivetest"	""
"positivetest"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0940039	.00558067	17.612562	1.973e-69	1.0831205	1.1049967	"model1"	"positivetest"	""
"positivetest"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1115481	.00578225	20.32954	7.046e-92	1.1002727	1.1229391	"model1"	"positivetest"	""
"positivetest"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.stp"	"Sustainability and Transformation Partnership"	1.1068367	.08780651	1.2795263	.20071177	.94745122	1.2930349	"model1"	"positivetest"	""
"positivetest"	"3.stp"	"Sustainability and Transformation Partnership"	.99805085	.07936339	-.02453585	.98042519	.85401696	1.1663767	"model1"	"positivetest"	""
"positivetest"	"4.stp"	"Sustainability and Transformation Partnership"	1.3778026	.11057841	3.9932917	.00006516	1.1772591	1.6125083	"model1"	"positivetest"	""
"positivetest"	"5.stp"	"Sustainability and Transformation Partnership"	1.1402739	.09210929	1.6250484	.10415224	.9733088	1.3358809	"model1"	"positivetest"	""
"positivetest"	"6.stp"	"Sustainability and Transformation Partnership"	1.2397925	.09851957	2.7049038	.00683242	1.0609835	1.4487364	"model1"	"positivetest"	""
"positivetest"	"7.stp"	"Sustainability and Transformation Partnership"	.99376363	.08225771	-.07557817	.9397547	.84493989	1.1688005	"model1"	"positivetest"	""
"positivetest"	"8.stp"	"Sustainability and Transformation Partnership"	.99678028	.07933831	-.04051676	.96768115	.85280238	1.1650658	"model1"	"positivetest"	""
"positivetest"	"9.stp"	"Sustainability and Transformation Partnership"	.93259966	.07439414	-.87474782	.38171113	.79761682	1.090426	"model1"	"positivetest"	""
"positivetest"	"10.stp"	"Sustainability and Transformation Partnership"	1.0513626	.08364696	.62954638	.52899142	.89956072	1.2287812	"model1"	"positivetest"	""
"positivetest"	"11.stp"	"Sustainability and Transformation Partnership"	1.0272434	.08173126	.33782934	.7354918	.8789186	1.2005993	"model1"	"positivetest"	""
"positivetest"	"12.stp"	"Sustainability and Transformation Partnership"	1.1182264	.08947593	1.39652	.16255797	.9559167	1.3080954	"model1"	"positivetest"	""
"positivetest"	"13.stp"	"Sustainability and Transformation Partnership"	.91834651	.07327452	-1.0675637	.28571738	.78539753	1.0738006	"model1"	"positivetest"	""
"positivetest"	"14.stp"	"Sustainability and Transformation Partnership"	.71974517	.05752788	-4.1144225	.00003881	.61538063	.84180926	"model1"	"positivetest"	""
"positivetest"	"15.stp"	"Sustainability and Transformation Partnership"	.59945983	.0478882	-6.4057396	1.496e-10	.51257963	.70106587	"model1"	"positivetest"	""
"positivetest"	"16.stp"	"Sustainability and Transformation Partnership"	.58129565	.04643188	-6.7916792	1.108e-11	.49705683	.67981086	"model1"	"positivetest"	""
"positivetest"	"17.stp"	"Sustainability and Transformation Partnership"	.59109577	.04726423	-6.5754733	4.850e-11	.50535372	.69138545	"model1"	"positivetest"	""
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.73725347	.05868119	-3.8297146	.00012829	.63076272	.8617229	"model1"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.92161004	.07338085	-1.0252522	.30524421	.78844689	1.0772635	"model1"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.92526364	.07349438	-.97791561	.32811607	.79187006	1.0811279	"model1"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.79210268	.06298815	-2.9308818	.00338001	.67778786	.9256977	"model1"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	.96993414	.07920717	-.37382075	.70853768	.82647756	1.1382913	"model1"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.61321518	.04895323	-6.1259768	9.013e-10	.5243981	.71707517	"model1"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.63940666	.05781274	-4.9461763	7.569e-07	.53556812	.76337792	"model1"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.36322462	.03003683	-12.246626	1.751e-34	.30887676	.42713517	"model1"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.44907146	.0359798	-9.9921233	1.650e-23	.38381047	.52542906	"model1"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.5529528	.04418951	-7.4138623	1.227e-13	.47278517	.64671401	"model1"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.58343459	.04665013	-6.7388438	1.597e-11	.49880638	.68242095	"model1"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.6746716	.05398084	-4.9184675	8.722e-07	.57674965	.78921898	"model1"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.56699822	.04556368	-7.0607624	1.656e-12	.48437263	.66371831	"model1"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.48381797	.04914545	-7.1476478	8.828e-13	.39647729	.59039909	"model1"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	1.054221	.08368934	.66513943	.50596132	.90231675	1.2316982	"model1"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.32225682	.02582896	-14.128546	2.533e-45	.27540898	.3770736	"model1"	"positivetest"	""
"positivetest"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.ethnicity_16"	"Eth 16 categories"	.9001594	.02352267	-4.0251315	.00005694	.85521656	.94746405	"model2"	"positivetest"	""
"positivetest"	"3.ethnicity_16"	"Eth 16 categories"	1.2039185	.00834937	26.759523	9.57e-158	1.1876647	1.2203947	"model2"	"positivetest"	""
"positivetest"	"4.ethnicity_16"	"Eth 16 categories"	1.1185201	.03385579	3.7004449	.00021522	1.0540939	1.186884	"model2"	"positivetest"	""
"positivetest"	"5.ethnicity_16"	"Eth 16 categories"	1.1575231	.03974286	4.260523	.00002039	1.0821917	1.2380984	"model2"	"positivetest"	""
"positivetest"	"6.ethnicity_16"	"Eth 16 categories"	1.2221605	.04022683	6.0951872	1.093e-09	1.1458067	1.3036023	"model2"	"positivetest"	""
"positivetest"	"7.ethnicity_16"	"Eth 16 categories"	1.1483432	.03039136	5.2264547	1.728e-07	1.0902957	1.2094811	"model2"	"positivetest"	""
"positivetest"	"8.ethnicity_16"	"Eth 16 categories"	1.5418005	.0145875	45.759987	0	1.5134729	1.5706582	"model2"	"positivetest"	""
"positivetest"	"9.ethnicity_16"	"Eth 16 categories"	1.773508	.01687131	60.229352	0	1.7407472	1.8068853	"model2"	"positivetest"	""
"positivetest"	"10.ethnicity_16"	"Eth 16 categories"	2.1017049	.04260459	36.640162	6.56e-294	2.0198386	2.1868894	"model2"	"positivetest"	""
"positivetest"	"11.ethnicity_16"	"Eth 16 categories"	1.5836666	.02111824	34.476319	1.82e-260	1.5428118	1.6256032	"model2"	"positivetest"	""
"positivetest"	"12.ethnicity_16"	"Eth 16 categories"	1.070017	.0263114	2.7521478	.00592058	1.0196705	1.1228493	"model2"	"positivetest"	""
"positivetest"	"13.ethnicity_16"	"Eth 16 categories"	1.0783076	.01635883	4.9695886	6.710e-07	1.0467169	1.1108518	"model2"	"positivetest"	""
"positivetest"	"14.ethnicity_16"	"Eth 16 categories"	1.1402052	.02824965	5.2957952	1.185e-07	1.0861598	1.1969399	"model2"	"positivetest"	""
"positivetest"	"15.ethnicity_16"	"Eth 16 categories"	.60335837	.02322741	-13.124285	2.390e-39	.55950857	.65064476	"model2"	"positivetest"	""
"positivetest"	"16.ethnicity_16"	"Eth 16 categories"	1.3483115	.0202066	19.941363	1.781e-88	1.3092833	1.3885031	"model2"	"positivetest"	""
"positivetest"	"17.ethnicity_16"	"Eth 16 categories"	1.0925839	.0043718	22.128929	1.66e-108	1.0840488	1.1011861	"model2"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0578651	.00364036	16.346709	4.591e-60	1.0507541	1.0650241	"model2"	"positivetest"	""
