eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.70893842	.05632635	-4.3295066	.00001494	.60670716	.82839585	"crude"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.87375183	.06943789	-1.6982168	.08946685	.74772569	1.0210192	"crude"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.87567133	.06943282	-1.6743957	.09405285	.74963273	1.0229013	"crude"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.78573255	.062357	-3.0384818	.00237773	.67254604	.91796785	"crude"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	.96061036	.07828629	-.49310642	.6219374	.81879918	1.1269824	"crude"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.57076463	.04548136	-7.0374419	1.958e-12	.48823519	.66724453	"crude"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.58797384	.05306604	-5.8843077	3.997e-09	.49264608	.70174766	"crude"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.34272842	.0282906	-12.972484	1.753e-38	.29153283	.40291437	"crude"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.41756978	.03339729	-10.919005	9.351e-28	.35698489	.4884367	"crude"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.51585961	.04114998	-8.2978925	1.060e-16	.44119585	.60315877	"crude"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.54112068	.043189	-7.6943019	1.423e-14	.46276056	.63274966	"crude"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.64858635	.0518048	-5.4205793	5.941e-08	.55459945	.75850102	"crude"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.52694311	.04226924	-7.9867246	1.386e-15	.45028118	.61665701	"crude"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.44287378	.04491422	-8.0310342	9.665e-16	.36304046	.5402626	"crude"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	1.0175713	.08065295	.2197658	.82605355	.87116095	1.1885878	"crude"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.25909595	.02049199	-17.076126	2.235e-65	.22189054	.30253976	"crude"	"positivetest"	""
"positivetest"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"2.eth5"	"Eth 5 categories"	1.8183149	.010915	99.605044	0	1.7970472	1.8398342	"model0"	"positivetest"	""
"positivetest"	"3.eth5"	"Eth 5 categories"	1.1826544	.01360111	14.587322	3.382e-48	1.1562949	1.2096148	"model0"	"positivetest"	""
"positivetest"	"4.eth5"	"Eth 5 categories"	1.1625668	.01782096	9.8265104	8.657e-23	1.1281579	1.1980252	"model0"	"positivetest"	""
"positivetest"	"5.eth5"	"Eth 5 categories"	1.2085462	.01669526	13.711715	8.639e-43	1.1762631	1.2417153	"model0"	"positivetest"	""
"positivetest"	"6.eth5"	"Eth 5 categories"	1.1061687	.00424065	26.320298	1.12e-152	1.0978883	1.1145115	"model0"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0750878	.00341724	22.778273	7.53e-115	1.0684109	1.0818063	"model0"	"positivetest"	""
"positivetest"	"age1"	"Age spline 1"	.99139556	.00038447	-22.28372	5.32e-110	.99064231	.99214939	"model0"	"positivetest"	""
"positivetest"	"age2"	"Age spline 2"	1.0183765	.00142282	13.033504	7.890e-39	1.0155917	1.021169	"model0"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.93223269	.00376423	-17.378686	1.197e-67	.92488405	.93963972	"model0"	"positivetest"	""
"positivetest"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"positivetest"	""
"positivetest"	"2.stp"	"Sustainability and Transformation Partnership"	1.1049311	.08759887	1.2586162	.20816898	.94591477	1.2906795	"model0"	"positivetest"	""
"positivetest"	"3.stp"	"Sustainability and Transformation Partnership"	.98093369	.07794993	-.24225012	.80858636	.83945785	1.1462528	"model0"	"positivetest"	""
"positivetest"	"4.stp"	"Sustainability and Transformation Partnership"	1.3912763	.11158309	4.1173744	.00003832	1.1889001	1.6281013	"model0"	"positivetest"	""
"positivetest"	"5.stp"	"Sustainability and Transformation Partnership"	1.1020655	.08895362	1.2040598	.22856647	.94081093	1.290959	"model0"	"positivetest"	""
"positivetest"	"6.stp"	"Sustainability and Transformation Partnership"	1.2314544	.09779466	2.6216534	.00875044	1.0539525	1.4388503	"model0"	"positivetest"	""
"positivetest"	"7.stp"	"Sustainability and Transformation Partnership"	.98466533	.08144896	-.18682236	.85179992	.83729687	1.1579714	"model0"	"positivetest"	""
"positivetest"	"8.stp"	"Sustainability and Transformation Partnership"	.97743844	.07774151	-.28691378	.77417834	.83635042	1.1423273	"model0"	"positivetest"	""
"positivetest"	"9.stp"	"Sustainability and Transformation Partnership"	.92013557	.07334306	-1.0442271	.29638032	.78705199	1.0757224	"model0"	"positivetest"	""
"positivetest"	"10.stp"	"Sustainability and Transformation Partnership"	1.0354181	.08232177	.43777114	.6615522	.88601341	1.2100164	"model0"	"positivetest"	""
"positivetest"	"11.stp"	"Sustainability and Transformation Partnership"	.98846659	.07857421	-.14593395	.88397353	.84586123	1.1551141	"model0"	"positivetest"	""
"positivetest"	"12.stp"	"Sustainability and Transformation Partnership"	1.1342408	.09069835	1.5752549	.11519762	.96970551	1.3266938	"model0"	"positivetest"	""
"positivetest"	"13.stp"	"Sustainability and Transformation Partnership"	.92172846	.07349838	-1.0221331	.30671792	.78836697	1.0776496	"model0"	"positivetest"	""
"positivetest"	"14.stp"	"Sustainability and Transformation Partnership"	.71033438	.05673058	-4.2824906	.00001848	.60741002	.83069906	"model0"	"positivetest"	""
"positivetest"	"15.stp"	"Sustainability and Transformation Partnership"	.58844875	.04696938	-6.6433503	3.066e-11	.5032301	.68809861	"model0"	"positivetest"	""
"positivetest"	"16.stp"	"Sustainability and Transformation Partnership"	.57443563	.04584934	-6.9455365	3.770e-12	.4912489	.67170898	"model0"	"positivetest"	""
"positivetest"	"17.stp"	"Sustainability and Transformation Partnership"	.57625939	.04604075	-6.8989459	5.239e-12	.49273171	.67394665	"model0"	"positivetest"	""
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.72389058	.05756713	-4.0630815	.00004843	.61941461	.8459884	"model0"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.8940409	.07111573	-1.4080702	.15911028	.76497859	1.0448778	"model0"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.89940093	.07138009	-1.3359498	.18156567	.76983658	1.0507711	"model0"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.79455487	.06311429	-2.895166	.00378958	.68000163	.92840577	"model0"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	.97804323	.07978122	-.27216847	.78549248	.83353454	1.1476052	"model0"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.59577844	.04751907	-6.4930893	8.409e-11	.50955757	.69658851	"model0"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.60784803	.05491247	-5.5106827	3.574e-08	.50921149	.72559092	"model0"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.36074692	.02980579	-12.340215	5.501e-35	.30681338	.42416124	"model0"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.43879084	.03512766	-10.289507	7.858e-25	.37507154	.51333513	"model0"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.53212169	.04248674	-7.9014432	2.757e-15	.45503793	.6222635	"model0"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.56868988	.0454327	-7.0649544	1.607e-12	.48626489	.66508643	"model0"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.67064782	.05361735	-4.9971	5.820e-07	.57337948	.7844168	"model0"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.54571562	.04381609	-7.5432717	4.583e-14	.46625393	.63871962	"model0"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.4607201	.04676876	-7.6341933	2.272e-14	.37759804	.56214013	"model0"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	1.0404499	.08254246	.49983012	.6171947	.89062	1.2154859	"model0"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.3481613	.02785526	-13.1875	1.036e-39	.2976313	.40726997	"model0"	"positivetest"	""
"positivetest"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.eth5"	"Eth 5 categories"	1.7851085	.0107922	95.850057	0	1.764081	1.8063867	"model1"	"positivetest"	""
"positivetest"	"3.eth5"	"Eth 5 categories"	1.1534554	.01331623	12.366095	3.987e-35	1.1276492	1.1798523	"model1"	"positivetest"	""
"positivetest"	"4.eth5"	"Eth 5 categories"	1.1504888	.01764506	9.1404328	6.220e-20	1.1164198	1.1855975	"model1"	"positivetest"	""
"positivetest"	"5.eth5"	"Eth 5 categories"	1.1948568	.01651962	12.876571	6.099e-38	1.1629137	1.2276773	"model1"	"positivetest"	""
"positivetest"	"6.eth5"	"Eth 5 categories"	1.1065432	.00424282	26.404007	1.23e-153	1.0982586	1.1148903	"model1"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0754416	.00341888	22.878351	7.63e-116	1.0687616	1.0821634	"model1"	"positivetest"	""
"positivetest"	"age1"	"Age spline 1"	.99133388	.00038468	-22.430446	1.99e-111	.99058022	.99208812	"model1"	"positivetest"	""
"positivetest"	"age2"	"Age spline 2"	1.0193409	.00142512	13.701851	9.897e-43	1.0165515	1.0221379	"model1"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.92958585	.00375592	-18.071424	5.351e-73	.92225347	.93697654	"model1"	"positivetest"	""
"positivetest"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0283712	.00528864	5.4399577	5.329e-08	1.0180578	1.0387892	"model1"	"positivetest"	""
"positivetest"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0478859	.00539636	9.0828784	1.057e-19	1.0373624	1.0585161	"model1"	"positivetest"	""
"positivetest"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1007502	.00560999	18.834812	3.915e-79	1.0898096	1.1118007	"model1"	"positivetest"	""
"positivetest"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1269126	.00583478	23.076346	8.00e-118	1.1155344	1.1384067	"model1"	"positivetest"	""
"positivetest"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"positivetest"	""
"positivetest"	"2.stp"	"Sustainability and Transformation Partnership"	1.1186704	.08869486	1.4143839	.15724922	.95766539	1.3067439	"model1"	"positivetest"	""
"positivetest"	"3.stp"	"Sustainability and Transformation Partnership"	1.0018844	.07962441	.02368887	.98110078	.85737081	1.1707565	"model1"	"positivetest"	""
"positivetest"	"4.stp"	"Sustainability and Transformation Partnership"	1.4079849	.11293272	4.2658621	.00001991	1.2031622	1.647676	"model1"	"positivetest"	""
"positivetest"	"5.stp"	"Sustainability and Transformation Partnership"	1.1421102	.09220831	1.6458482	.09979501	.97495872	1.337919	"model1"	"positivetest"	""
"positivetest"	"6.stp"	"Sustainability and Transformation Partnership"	1.2450832	.09888565	2.7600073	.00578001	1.0656023	1.4547942	"model1"	"positivetest"	""
"positivetest"	"7.stp"	"Sustainability and Transformation Partnership"	.99967077	.08270254	-.00398021	.99682426	.85003592	1.1756464	"model1"	"positivetest"	""
"positivetest"	"8.stp"	"Sustainability and Transformation Partnership"	1.0010447	.07963419	.01312614	.98952716	.85652391	1.1699505	"model1"	"positivetest"	""
"positivetest"	"9.stp"	"Sustainability and Transformation Partnership"	.94323969	.07520071	-.73294614	.46359128	.80678755	1.10277	"model1"	"positivetest"	""
"positivetest"	"10.stp"	"Sustainability and Transformation Partnership"	1.0566311	.08401989	.69275534	.4884631	.90414608	1.2348329	"model1"	"positivetest"	""
"positivetest"	"11.stp"	"Sustainability and Transformation Partnership"	1.0251577	.08151344	.31248252	.75467385	.877221	1.1980428	"model1"	"positivetest"	""
"positivetest"	"12.stp"	"Sustainability and Transformation Partnership"	1.1247847	.08994605	1.4704955	.14142761	.96161463	1.315642	"model1"	"positivetest"	""
"positivetest"	"13.stp"	"Sustainability and Transformation Partnership"	.92935225	.07410983	-.91878849	.35820621	.79488177	1.0865712	"model1"	"positivetest"	""
"positivetest"	"14.stp"	"Sustainability and Transformation Partnership"	.73102316	.05839543	-3.9221729	.00008775	.62508006	.85492226	"model1"	"positivetest"	""
"positivetest"	"15.stp"	"Sustainability and Transformation Partnership"	.60977442	.04868375	-6.1958006	5.799e-10	.52144699	.71306355	"model1"	"positivetest"	""
"positivetest"	"16.stp"	"Sustainability and Transformation Partnership"	.58609738	.04678964	-6.6923751	2.196e-11	.50120592	.68536727	"model1"	"positivetest"	""
"positivetest"	"17.stp"	"Sustainability and Transformation Partnership"	.5957233	.04760799	-6.4815199	9.080e-11	.509354	.69673792	"model1"	"positivetest"	""
"positivetest"	"18.stp"	"Sustainability and Transformation Partnership"	.75166668	.05979297	-3.5885907	.00033247	.64315345	.87848831	"model1"	"positivetest"	""
"positivetest"	"19.stp"	"Sustainability and Transformation Partnership"	.93352284	.07428722	-.8644407	.38734585	.7987091	1.0910917	"model1"	"positivetest"	""
"positivetest"	"20.stp"	"Sustainability and Transformation Partnership"	.9329085	.07406037	-.87481019	.38167719	.79848196	1.0899661	"model1"	"positivetest"	""
"positivetest"	"21.stp"	"Sustainability and Transformation Partnership"	.81281355	.06458685	-2.6082474	.00910072	.69559067	.94979117	"model1"	"positivetest"	""
"positivetest"	"22.stp"	"Sustainability and Transformation Partnership"	1.0043302	.08195757	.05294916	.95777241	.855884	1.1785233	"model1"	"positivetest"	""
"positivetest"	"23.stp"	"Sustainability and Transformation Partnership"	.61984329	.04945484	-5.9946405	2.039e-09	.53011234	.72476281	"model1"	"positivetest"	""
"positivetest"	"24.stp"	"Sustainability and Transformation Partnership"	.64504886	.05829609	-4.8512394	1.227e-06	.54033804	.77005134	"model1"	"positivetest"	""
"positivetest"	"25.stp"	"Sustainability and Transformation Partnership"	.36717321	.03034755	-12.122188	8.058e-34	.31226088	.43174209	"model1"	"positivetest"	""
"positivetest"	"26.stp"	"Sustainability and Transformation Partnership"	.45157482	.03616075	-9.9281231	3.141e-23	.38598289	.52831309	"model1"	"positivetest"	""
"positivetest"	"27.stp"	"Sustainability and Transformation Partnership"	.55722939	.04450674	-7.3214907	2.452e-13	.47648286	.65165951	"model1"	"positivetest"	""
"positivetest"	"28.stp"	"Sustainability and Transformation Partnership"	.58862809	.04703944	-6.6316644	3.319e-11	.50329003	.68843609	"model1"	"positivetest"	""
"positivetest"	"29.stp"	"Sustainability and Transformation Partnership"	.6811404	.05446778	-4.801902	1.572e-06	.58233089	.79671585	"model1"	"positivetest"	""
"positivetest"	"30.stp"	"Sustainability and Transformation Partnership"	.57087269	.04585015	-6.9798021	2.956e-12	.48772415	.66819663	"model1"	"positivetest"	""
"positivetest"	"31.stp"	"Sustainability and Transformation Partnership"	.48710978	.04946067	-7.0836366	1.404e-12	.39920563	.59437023	"model1"	"positivetest"	""
"positivetest"	"32.stp"	"Sustainability and Transformation Partnership"	1.053794	.08360942	.66039942	.50899754	.90202848	1.2310939	"model1"	"positivetest"	""
"positivetest"	"_cons"	"Constant"	.32041039	.02566707	-14.207928	8.181e-46	.27385426	.37488121	"model1"	"positivetest"	""
"positivetest"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.eth5"	"Eth 5 categories"	1.6263643	.0101202	78.158306	0	1.6066495	1.646321	"model2"	"positivetest"	""
"positivetest"	"3.eth5"	"Eth 5 categories"	1.061376	.01237221	5.1100126	3.221e-07	1.0374019	1.0859043	"model2"	"positivetest"	""
"positivetest"	"4.eth5"	"Eth 5 categories"	1.1308285	.01742082	7.9810255	1.451e-15	1.0971947	1.1654934	"model2"	"positivetest"	""
"positivetest"	"5.eth5"	"Eth 5 categories"	1.1552256	.01605811	10.380675	3.036e-25	1.1241771	1.1871315	"model2"	"positivetest"	""
"positivetest"	"6.eth5"	"Eth 5 categories"	1.0740967	.00423091	18.146548	1.367e-73	1.0658362	1.0824213	"model2"	"positivetest"	""
"positivetest"	"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.male"	"Male"	1.0574564	.00363778	16.239642	2.645e-59	1.0503505	1.0646105	"model2"	"positivetest"	""
"positivetest"	"age1"	"Age spline 1"	.99476722	.00040119	-13.009003	1.088e-38	.99398122	.99555385	"model2"	"positivetest"	""
"positivetest"	"age2"	"Age spline 2"	1.0081102	.00144882	5.6204854	1.904e-08	1.0052746	1.0109539	"model2"	"positivetest"	""
"positivetest"	"age3"	"Age spline 3"	.95629794	.00397369	-10.753961	5.677e-27	.94854128	.96411803	"model2"	"positivetest"	""
"positivetest"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0417401	.00537593	7.924089	2.298e-15	1.0312566	1.0523302	"model2"	"positivetest"	""
"positivetest"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0764813	.00557647	14.226578	6.267e-46	1.0656069	1.0874667	"model2"	"positivetest"	""
"positivetest"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1517939	.00593632	27.419699	1.60e-165	1.1402175	1.1634878	"model2"	"positivetest"	""
"positivetest"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2142522	.00641609	36.738992	1.74e-295	1.2017417	1.2268928	"model2"	"positivetest"	""
"positivetest"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.bmicat_sa"	"BMI with SA categories"	1.0932559	.01454975	6.699425	2.092e-11	1.0651076	1.122148	"model2"	"positivetest"	""
"positivetest"	"3.bmicat_sa"	"BMI with SA categories"	1.1960678	.0159845	13.396932	6.302e-41	1.1651455	1.2278108	"model2"	"positivetest"	""
"positivetest"	"4.bmicat_sa"	"BMI with SA categories"	1.27552	.01741478	17.824104	4.594e-71	1.2418403	1.3101131	"model2"	"positivetest"	""
"positivetest"	"5.bmicat_sa"	"BMI with SA categories"	1.3106331	.0189483	18.710901	4.035e-78	1.2740164	1.3483023	"model2"	"positivetest"	""
"positivetest"	"6.bmicat_sa"	"BMI with SA categories"	1.3529523	.02107739	19.403859	7.159e-84	1.3122657	1.3949004	"model2"	"positivetest"	""
"positivetest"	"7.bmicat_sa"	"BMI with SA categories"	1.1960257	.01611952	13.281634	2.959e-40	1.1648457	1.2280404	"model2"	"positivetest"	""
"positivetest"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.hba1ccat"	"HbA1c category"	1.0364559	.01354814	2.7393082	.00615686	1.0102393	1.0633529	"model2"	"positivetest"	""
"positivetest"	"2.hba1ccat"	"HbA1c category"	1.0586154	.0212895	2.8324124	.00461982	1.0177004	1.1011753	"model2"	"positivetest"	""
"positivetest"	"3.hba1ccat"	"HbA1c category"	1.1316326	.02161045	6.4755357	9.448e-11	1.0900598	1.1747909	"model2"	"positivetest"	""
"positivetest"	"4.hba1ccat"	"HbA1c category"	1.1764652	.02084745	9.1710234	4.685e-20	1.1363063	1.2180433	"model2"	"positivetest"	""
"positivetest"	"5.hba1ccat"	"HbA1c category"	1.0277902	.00402986	6.9909967	2.729e-12	1.019922	1.035719	"model2"	"positivetest"	""
"positivetest"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	.99243037	.00021479	-35.107821	5.12e-270	.99200948	.99285145	"model2"	"positivetest"	""
"positivetest"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.94874617	.00354907	-14.0649	6.241e-45	.94181556	.95572778	"model2"	"positivetest"	""
"positivetest"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.5743548	.00294768	-108.04572	0	.56860641	.5801613	"model2"	"positivetest"	""
"positivetest"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.hypertension"	"Diagnosed hypertension"	.98960552	.00524165	-1.972711	.0485285	.97938521	.99993248	"model2"	"positivetest"	""
"positivetest"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"2.bp_cat"	"Blood pressure four levels non-missing"	1.0017048	.00614116	.27784141	.78113411	.98974039	1.0138139	"model2"	"positivetest"	""
"positivetest"	"3.bp_cat"	"Blood pressure four levels non-missing"	.99524832	.00506065	-.93671217	.34890663	.9853789	1.0052166	"model2"	"positivetest"	""
"positivetest"	"4.bp_cat"	"Blood pressure four levels non-missing"	.98771598	.00590672	-2.066844	.03874885	.97620661	.99936104	"model2"	"positivetest"	""
"positivetest"	"5.bp_cat"	"Blood pressure four levels non-missing"	1.0163913	.00527252	3.1341512	.00172352	1.0061097	1.0267779	"model2"	"positivetest"	""
"positivetest"	"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.asthma"	"Asthma category"	.94652925	.00398179	-13.063236	5.341e-39	.93875718	.95436567	"model2"	"positivetest"	""
"positivetest"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.047504	.0093517	5.1985063	2.009e-07	1.0293344	1.0659943	"model2"	"positivetest"	""
"positivetest"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.9648284	.00712611	-4.847766	1.249e-06	.95096209	.97889689	"model2"	"positivetest"	""
"positivetest"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.dm_type"	"Diabetes Type"	.8325209	.01988373	-7.6745434	1.660e-14	.79444758	.87241884	"model2"	"positivetest"	""
"positivetest"	"2.dm_type"	"Diabetes Type"	1.0691846	.01226624	5.8310083	5.509e-09	1.0454115	1.0934984	"model2"	"positivetest"	""
"positivetest"	"3.dm_type"	"Diabetes Type"	1.0383382	.01156093	3.3789606	.0007276	1.0159247	1.0612463	"model2"	"positivetest"	""
"positivetest"	"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.cancer"	"Cancer"	.76767206	.00610191	-33.262862	1.33e-242	.75580522	.77972522	"model2"	"positivetest"	""
"positivetest"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.chronic_liver_disease"	"Chronic liver disease"	.85465736	.01794224	-7.4811118	7.370e-14	.82020488	.89055701	"model2"	"positivetest"	""
"positivetest"	"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.stroke"	"Stroke"	1.0211109	.01238208	1.7228239	.08492037	.99712855	1.04567	"model2"	"positivetest"	""
"positivetest"	"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	""
"positivetest"	"1.dementia"	"Dementia"	2.0808164	.06415501	23.766494	7.42e-125	1.9587987	2.2104348	"model2"	"positivetest"	""
