eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"hes_30"	"14.stp"	"Sustainability and Transformation Partnership"	1.056357	.38867535	.1490088	.88154669	.51359424	2.1727076	"crude"	"hes"	""
"hes_30"	"15.stp"	"Sustainability and Transformation Partnership"	.73776279	.27303364	-.821796	.41119301	.35719167	1.5238147	"crude"	"hes"	""
"hes_30"	"16.stp"	"Sustainability and Transformation Partnership"	1.0332001	.3809414	.0885837	.92941276	.50158666	2.1282512	"crude"	"hes"	""
"hes_30"	"17.stp"	"Sustainability and Transformation Partnership"	1.1178301	.41351925	.30110904	.76333135	.54136542	2.3081342	"crude"	"hes"	""
"hes_30"	"18.stp"	"Sustainability and Transformation Partnership"	.94089118	.34532436	-.16600745	.86815109	.45828198	1.9317282	"crude"	"hes"	""
"hes_30"	"19.stp"	"Sustainability and Transformation Partnership"	.53497479	.19832505	-1.6873602	.09153411	.25868852	1.1063422	"crude"	"hes"	""
"hes_30"	"20.stp"	"Sustainability and Transformation Partnership"	.66166176	.24317335	-1.1237532	.26111775	.32196094	1.3597807	"crude"	"hes"	""
"hes_30"	"21.stp"	"Sustainability and Transformation Partnership"	.77035809	.28208884	-.71249288	.47615962	.37583796	1.5790092	"crude"	"hes"	""
"hes_30"	"22.stp"	"Sustainability and Transformation Partnership"	.83109021	.32416368	-.47434605	.63525316	.38693689	1.7850739	"crude"	"hes"	""
"hes_30"	"23.stp"	"Sustainability and Transformation Partnership"	.82637067	.30585096	-.51527934	.60635783	.40006789	1.7069315	"crude"	"hes"	""
"hes_30"	"24.stp"	"Sustainability and Transformation Partnership"	.44872183	.23669718	-1.5191739	.12871872	.1595788	1.2617671	"crude"	"hes"	""
"hes_30"	"25.stp"	"Sustainability and Transformation Partnership"	.57032865	.23523172	-1.3614821	.17336138	.25412513	1.2799788	"crude"	"hes"	""
"hes_30"	"26.stp"	"Sustainability and Transformation Partnership"	1.3532774	.49748292	.82295522	.41053346	.65837561	2.7816337	"crude"	"hes"	""
"hes_30"	"27.stp"	"Sustainability and Transformation Partnership"	.86831633	.32000184	-.3831402	.70161581	.42168044	1.7880204	"crude"	"hes"	""
"hes_30"	"28.stp"	"Sustainability and Transformation Partnership"	.99911436	.36759114	-.00240825	.9980785	.48578455	2.0548811	"crude"	"hes"	""
"hes_30"	"29.stp"	"Sustainability and Transformation Partnership"	.82852957	.30756442	-.50671886	.61235209	.40024634	1.7150969	"crude"	"hes"	""
"hes_30"	"30.stp"	"Sustainability and Transformation Partnership"	1.0850187	.40234557	.22004597	.82583536	.5245604	2.2442899	"crude"	"hes"	""
"hes_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.1773443	.62747888	.30632862	.75935445	.41423428	3.3462695	"crude"	"hes"	""
"hes_30"	"32.stp"	"Sustainability and Transformation Partnership"	1.0712481	.38995289	.189069	.85003874	.52485329	2.1864633	"crude"	"hes"	""
"hes_30"	"_cons"	"Constant"	.05755515	.0209079	-7.8592603	3.864e-15	.02824038	.11729995	"crude"	"hes"	""
"hes_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"hes"	""
"hes_30"	"2.eth5"	"Eth 5 categories"	1.6215257	.04924668	15.91565	4.935e-57	1.5278206	1.720978	"model0"	"hes"	""
"hes_30"	"3.eth5"	"Eth 5 categories"	1.7786133	.119576	8.5651474	1.079e-17	1.5590331	2.02912	"model0"	"hes"	""
"hes_30"	"4.eth5"	"Eth 5 categories"	1.5875118	.15898675	4.614831	3.934e-06	1.3045793	1.9318056	"model0"	"hes"	""
"hes_30"	"5.eth5"	"Eth 5 categories"	1.8460747	.14976144	7.5570694	4.123e-14	1.5746941	2.1642248	"model0"	"hes"	""
"hes_30"	"6.eth5"	"Eth 5 categories"	1.0035838	.0223713	.16048341	.87250029	.96068091	1.0484027	"model0"	"hes"	""
"hes_30"	"0b.male"	"Male"	1	0			1	1	"model0"	"hes"	""
"hes_30"	"1.male"	"Male"	1.4140294	.02483072	19.728832	1.220e-86	1.36619	1.4635439	"model0"	"hes"	""
"hes_30"	"age1"	"Age spline 1"	1.0265133	.00346791	7.7457897	9.499e-15	1.0197387	1.0333328	"model0"	"hes"	""
"hes_30"	"age2"	"Age spline 2"	1.1006561	.01105805	9.5459971	1.348e-21	1.0791948	1.1225443	"model0"	"hes"	""
"hes_30"	"age3"	"Age spline 3"	.82703733	.02158349	-7.2768072	3.418e-13	.78579815	.87044077	"model0"	"hes"	""
"hes_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"hes"	""
"hes_30"	"2.stp"	"Sustainability and Transformation Partnership"	.7044011	.27482576	-.89812292	.36912002	.32788331	1.5132851	"model0"	"hes"	""
"hes_30"	"3.stp"	"Sustainability and Transformation Partnership"	.71698545	.28044605	-.85057668	.39500455	.33309353	1.5433147	"model0"	"hes"	""
"hes_30"	"4.stp"	"Sustainability and Transformation Partnership"	.89678658	.35261956	-.27705093	.781741	.41494805	1.938137	"model0"	"hes"	""
"hes_30"	"5.stp"	"Sustainability and Transformation Partnership"	.67308558	.26780643	-.99498359	.31974424	.30859957	1.4680649	"model0"	"hes"	""
"hes_30"	"6.stp"	"Sustainability and Transformation Partnership"	.88572413	.34590331	-.3107296	.75600619	.41198113	1.904231	"model0"	"hes"	""
"hes_30"	"7.stp"	"Sustainability and Transformation Partnership"	1.1598743	.46651249	.36874219	.7123199	.52729002	2.5513632	"model0"	"hes"	""
"hes_30"	"8.stp"	"Sustainability and Transformation Partnership"	.91421634	.35773156	-.22920616	.81870869	.42459514	1.9684434	"model0"	"hes"	""
"hes_30"	"9.stp"	"Sustainability and Transformation Partnership"	.6616741	.25983706	-1.0516575	.29295672	.30646461	1.4285911	"model0"	"hes"	""
"hes_30"	"10.stp"	"Sustainability and Transformation Partnership"	.77412645	.30289806	-.65431879	.51290644	.35954737	1.6667394	"model0"	"hes"	""
"hes_30"	"11.stp"	"Sustainability and Transformation Partnership"	.81081404	.31724446	-.53599397	.59196272	.37659497	1.7456935	"model0"	"hes"	""
"hes_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.0584874	.41542251	.14482929	.88484565	.49047428	2.2843104	"model0"	"hes"	""
"hes_30"	"13.stp"	"Sustainability and Transformation Partnership"	.82213087	.32261673	-.49910309	.61770676	.38099252	1.7740484	"model0"	"hes"	""
"hes_30"	"14.stp"	"Sustainability and Transformation Partnership"	.80529077	.31786076	-.54862769	.58326098	.37150979	1.7455616	"model0"	"hes"	""
"hes_30"	"15.stp"	"Sustainability and Transformation Partnership"	.66882205	.2654626	-1.0134201	.31085953	.30722717	1.4560006	"model0"	"hes"	""
"hes_30"	"16.stp"	"Sustainability and Transformation Partnership"	.68458669	.27086594	-.95773311	.33819736	.31523839	1.486681	"model0"	"hes"	""
"hes_30"	"17.stp"	"Sustainability and Transformation Partnership"	.75044906	.29807455	-.72277738	.46981666	.34453099	1.63461	"model0"	"hes"	""
"hes_30"	"18.stp"	"Sustainability and Transformation Partnership"	.71309498	.28071987	-.85895738	.39036403	.32965519	1.5425343	"model0"	"hes"	""
"hes_30"	"19.stp"	"Sustainability and Transformation Partnership"	.42248732	.16782984	-2.1689427	.03008703	.19394581	.92033715	"model0"	"hes"	""
"hes_30"	"20.stp"	"Sustainability and Transformation Partnership"	.42041555	.16569869	-2.1985387	.02791074	.19417534	.91025581	"model0"	"hes"	""
"hes_30"	"21.stp"	"Sustainability and Transformation Partnership"	.60473428	.23753364	-1.2804959	.20037078	.28004063	1.3058946	"model0"	"hes"	""
"hes_30"	"22.stp"	"Sustainability and Transformation Partnership"	.68857772	.2879719	-.89219466	.3722886	.30336797	1.5629181	"model0"	"hes"	""
"hes_30"	"23.stp"	"Sustainability and Transformation Partnership"	.55437555	.22016932	-1.4853719	.13744535	.25453694	1.2074171	"model0"	"hes"	""
"hes_30"	"24.stp"	"Sustainability and Transformation Partnership"	.33647134	.18790528	-1.9504445	.05112316	.11261269	1.0053304	"model0"	"hes"	""
"hes_30"	"25.stp"	"Sustainability and Transformation Partnership"	.53732874	.23690229	-1.4088473	.15888031	.22644083	1.2750447	"model0"	"hes"	""
"hes_30"	"26.stp"	"Sustainability and Transformation Partnership"	.82439726	.32531527	-.48935108	.62459317	.38040309	1.7866071	"model0"	"hes"	""
"hes_30"	"27.stp"	"Sustainability and Transformation Partnership"	.6694652	.26464051	-1.0151144	.31005131	.30849411	1.4528111	"model0"	"hes"	""
"hes_30"	"28.stp"	"Sustainability and Transformation Partnership"	.63149339	.24937336	-1.1640264	.24441331	.2912285	1.3693162	"model0"	"hes"	""
"hes_30"	"29.stp"	"Sustainability and Transformation Partnership"	.58911305	.23453436	-1.3291085	.18381217	.26997472	1.2855063	"model0"	"hes"	""
"hes_30"	"30.stp"	"Sustainability and Transformation Partnership"	.78160566	.31117054	-.61892585	.53596521	.35818702	1.7055543	"model0"	"hes"	""
"hes_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.0347258	.58901114	.05996803	.95218109	.33906591	3.1576675	"model0"	"hes"	""
"hes_30"	"32.stp"	"Sustainability and Transformation Partnership"	.7800541	.30454811	-.6362187	.52463389	.36291029	1.6766799	"model0"	"hes"	""
"hes_30"	"_cons"	"Constant"	.00540956	.00218501	-12.922413	3.364e-38	.00245102	.01193925	"model0"	"hes"	""
"hes_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"hes"	""
"hes_30"	"2.eth5"	"Eth 5 categories"	1.456386	.04480238	12.221225	2.394e-34	1.3711697	1.5468983	"model1"	"hes"	""
"hes_30"	"3.eth5"	"Eth 5 categories"	1.5593467	.10528874	6.5796794	4.715e-11	1.3660564	1.7799865	"model1"	"hes"	""
"hes_30"	"4.eth5"	"Eth 5 categories"	1.4810654	.14889527	3.9068119	.00009352	1.2161882	1.803631	"model1"	"hes"	""
"hes_30"	"5.eth5"	"Eth 5 categories"	1.6951813	.13772937	6.4960677	8.245e-11	1.4456332	1.987807	"model1"	"hes"	""
"hes_30"	"6.eth5"	"Eth 5 categories"	1.0072765	.02250564	.32449043	.74556677	.96411809	1.0523668	"model1"	"hes"	""
"hes_30"	"0b.male"	"Male"	1	0			1	1	"model1"	"hes"	""
"hes_30"	"1.male"	"Male"	1.4236518	.02505826	20.068027	1.405e-89	1.375376	1.4736221	"model1"	"hes"	""
"hes_30"	"age1"	"Age spline 1"	1.0265299	.0034908	7.6998793	1.362e-14	1.0197108	1.0333946	"model1"	"hes"	""
"hes_30"	"age2"	"Age spline 2"	1.1015981	.01111701	9.5882585	8.958e-22	1.0800232	1.1236039	"model1"	"hes"	""
"hes_30"	"age3"	"Age spline 3"	.82537961	.02162135	-7.3260992	2.369e-13	.78407204	.8688634	"model1"	"hes"	""
"hes_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"hes"	""
"hes_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0847148	.03475634	2.5378338	.01115409	1.0186885	1.1550205	"model1"	"hes"	""
"hes_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2553196	.03949582	7.2272816	4.928e-13	1.1802477	1.3351666	"model1"	"hes"	""
"hes_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4170897	.04279586	11.543289	7.981e-31	1.3356455	1.5035002	"model1"	"hes"	""
"hes_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.7887024	.0518643	20.054516	1.843e-89	1.6898848	1.8932985	"model1"	"hes"	""
"hes_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"hes"	""
"hes_30"	"2.stp"	"Sustainability and Transformation Partnership"	.69675011	.2730755	-.92192688	.35656672	.32319735	1.5020566	"model1"	"hes"	""
"hes_30"	"3.stp"	"Sustainability and Transformation Partnership"	.7328435	.28794644	-.79106619	.42890537	.33928132	1.582933	"model1"	"hes"	""
"hes_30"	"4.stp"	"Sustainability and Transformation Partnership"	.88957086	.35136835	-.29625355	.76703646	.41017346	1.9292724	"model1"	"hes"	""
"hes_30"	"5.stp"	"Sustainability and Transformation Partnership"	.75280973	.30089188	-.71040427	.47745348	.34392753	1.6477962	"model1"	"hes"	""
"hes_30"	"6.stp"	"Sustainability and Transformation Partnership"	.87546494	.34344847	-.33902317	.73459227	.40579708	1.8887244	"model1"	"hes"	""
"hes_30"	"7.stp"	"Sustainability and Transformation Partnership"	1.1971313	.4835456	.44545462	.65599125	.54240571	2.6421614	"model1"	"hes"	""
"hes_30"	"8.stp"	"Sustainability and Transformation Partnership"	.97523493	.38336449	-.06379269	.9491353	.45133835	2.1072509	"model1"	"hes"	""
"hes_30"	"9.stp"	"Sustainability and Transformation Partnership"	.68802896	.27141466	-.9478883	.34318632	.31755832	1.4906989	"model1"	"hes"	""
"hes_30"	"10.stp"	"Sustainability and Transformation Partnership"	.80314696	.31568651	-.55771761	.57703723	.37172356	1.7352816	"model1"	"hes"	""
"hes_30"	"11.stp"	"Sustainability and Transformation Partnership"	.91689096	.36042335	-.22072828	.82530401	.42434235	1.9811575	"model1"	"hes"	""
"hes_30"	"12.stp"	"Sustainability and Transformation Partnership"	.96579648	.38077499	-.08827206	.92966045	.4459548	2.0916085	"model1"	"hes"	""
"hes_30"	"13.stp"	"Sustainability and Transformation Partnership"	.79694698	.3141454	-.57578678	.56475931	.36804222	1.7256838	"model1"	"hes"	""
"hes_30"	"14.stp"	"Sustainability and Transformation Partnership"	.88383054	.3504419	-.31144727	.75546062	.40631665	1.9225312	"model1"	"hes"	""
"hes_30"	"15.stp"	"Sustainability and Transformation Partnership"	.72238917	.28802732	-.81559851	.4147298	.33066216	1.5781852	"model1"	"hes"	""
"hes_30"	"16.stp"	"Sustainability and Transformation Partnership"	.7186029	.28561938	-.83138518	.40575607	.32973594	1.5660717	"model1"	"hes"	""
"hes_30"	"17.stp"	"Sustainability and Transformation Partnership"	.82937348	.33093261	-.46886615	.63916531	.37940915	1.8129778	"model1"	"hes"	""
"hes_30"	"18.stp"	"Sustainability and Transformation Partnership"	.7957458	.31469475	-.5777294	.56344683	.36656285	1.7274292	"model1"	"hes"	""
"hes_30"	"19.stp"	"Sustainability and Transformation Partnership"	.49571992	.1978469	-1.7582715	.07870132	.22673215	1.0838262	"model1"	"hes"	""
"hes_30"	"20.stp"	"Sustainability and Transformation Partnership"	.47192689	.18685962	-1.8965287	.05789017	.21719068	1.0254353	"model1"	"hes"	""
"hes_30"	"21.stp"	"Sustainability and Transformation Partnership"	.65702532	.25930229	-1.0642873	.28719856	.30314195	1.4240269	"model1"	"hes"	""
"hes_30"	"22.stp"	"Sustainability and Transformation Partnership"	.75870058	.31872932	-.65734052	.51096199	.3330286	1.7284599	"model1"	"hes"	""
"hes_30"	"23.stp"	"Sustainability and Transformation Partnership"	.64845354	.25870968	-1.0857241	.27760109	.29667436	1.417352	"model1"	"hes"	""
"hes_30"	"24.stp"	"Sustainability and Transformation Partnership"	.41948132	.23493199	-1.5511665	.12086178	.13995686	1.2572772	"model1"	"hes"	""
"hes_30"	"25.stp"	"Sustainability and Transformation Partnership"	.55744175	.2467826	-1.3200583	.18681554	.23408187	1.3274899	"model1"	"hes"	""
"hes_30"	"26.stp"	"Sustainability and Transformation Partnership"	.90912431	.36037432	-.24034842	.81006016	.41803185	1.9771389	"model1"	"hes"	""
"hes_30"	"27.stp"	"Sustainability and Transformation Partnership"	.78873008	.3132347	-.59760363	.55010444	.36214618	1.7178012	"model1"	"hes"	""
"hes_30"	"28.stp"	"Sustainability and Transformation Partnership"	.72898361	.28918055	-.79685394	.42553586	.33500753	1.586284	"model1"	"hes"	""
"hes_30"	"29.stp"	"Sustainability and Transformation Partnership"	.61022759	.24402906	-1.2351218	.21678517	.27867478	1.3362447	"model1"	"hes"	""
"hes_30"	"30.stp"	"Sustainability and Transformation Partnership"	.91395389	.36547793	-.22500167	.82197797	.41738821	2.0012825	"model1"	"hes"	""
"hes_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.2953279	.73973254	.45311526	.65046575	.42293901	3.9671783	"model1"	"hes"	""
"hes_30"	"32.stp"	"Sustainability and Transformation Partnership"	.77290802	.30313172	-.65680166	.51130846	.35833536	1.6671166	"model1"	"hes"	""
"hes_30"	"_cons"	"Constant"	.00388739	.00158018	-13.653534	1.923e-42	.00175248	.00862308	"model1"	"hes"	""
"hes"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"hes"	""
"hes"	"2.eth5"	"Eth 5 categories"	1.342791	.0436894	9.0591321	1.315e-19	1.2598346	1.43121	"model2"	"hes"	""
"hes"	"3.eth5"	"Eth 5 categories"	1.5807876	.10887175	6.6489181	2.953e-11	1.3811782	1.8092448	"model2"	"hes"	""
"hes"	"4.eth5"	"Eth 5 categories"	1.4633762	.15011425	3.7116725	.00020589	1.1968482	1.7892577	"model2"	"hes"	""
"hes"	"5.eth5"	"Eth 5 categories"	1.7718446	.14684593	6.9020128	5.127e-12	1.5061916	2.0843518	"model2"	"hes"	""
"hes"	"6.eth5"	"Eth 5 categories"	1.0448586	.02425743	1.8901447	.05873861	.99838039	1.0935006	"model2"	"hes"	""
"hes"	"0b.male"	"Male"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.male"	"Male"	1.4114382	.02643731	18.398034	1.362e-75	1.3605616	1.4642172	"model2"	"hes"	""
"hes"	"age1"	"Age spline 1"	1.0299506	.00360304	8.4358303	3.289e-17	1.0229129	1.0370367	"model2"	"hes"	""
"hes"	"age2"	"Age spline 2"	1.0359815	.01072652	3.4140768	.00063999	1.0151698	1.0572198	"model2"	"hes"	""
"hes"	"age3"	"Age spline 3"	.96241118	.02593265	-1.4218883	.15505868	.91290294	1.0146043	"model2"	"hes"	""
"hes"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"hes"	""
"hes"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0332692	.03395065	.99604977	.31922596	.96882448	1.1020006	"model2"	"hes"	""
"hes"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1627139	.03750311	4.6739347	2.955e-06	1.0914844	1.2385918	"model2"	"hes"	""
"hes"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2365013	.0384802	6.8214767	9.011e-12	1.1633356	1.3142687	"model2"	"hes"	""
"hes"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.4654653	.04406122	12.710972	5.139e-37	1.3816021	1.5544189	"model2"	"hes"	""
"hes"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"hes"	""
"hes"	"2.bmicat_sa"	"BMI with SA categories"	.72696709	.05445531	-4.256903	.00002073	.62770177	.84193033	"model2"	"hes"	""
"hes"	"3.bmicat_sa"	"BMI with SA categories"	.73641101	.05488908	-4.1049585	.00004044	.63631942	.85224677	"model2"	"hes"	""
"hes"	"4.bmicat_sa"	"BMI with SA categories"	.90757097	.06851156	-1.2847383	.19888376	.78275221	1.0522935	"model2"	"hes"	""
"hes"	"5.bmicat_sa"	"BMI with SA categories"	1.1246453	.0881515	1.4986643	.13396075	.96448846	1.3113968	"model2"	"hes"	""
"hes"	"6.bmicat_sa"	"BMI with SA categories"	1.4861094	.12165457	4.839435	1.302e-06	1.2658157	1.7447414	"model2"	"hes"	""
"hes"	"7.bmicat_sa"	"BMI with SA categories"	.92440622	.07212149	-1.0074906	.31369909	.79332792	1.077142	"model2"	"hes"	""
"hes"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.hba1ccat"	"HbA1c category"	1.0275177	.04507051	.6188717	.53600088	.94287176	1.1197626	"model2"	"hes"	""
"hes"	"2.hba1ccat"	"HbA1c category"	1.0566977	.07032431	.82866782	.4072924	.92747549	1.2039241	"model2"	"hes"	""
"hes"	"3.hba1ccat"	"HbA1c category"	1.2584013	.07733673	3.739925	.00018408	1.1155972	1.4194852	"model2"	"hes"	""
"hes"	"4.hba1ccat"	"HbA1c category"	1.6154263	.0914787	8.4692569	2.470e-17	1.4457231	1.8050497	"model2"	"hes"	""
"hes"	"5.hba1ccat"	"HbA1c category"	.98857724	.02457944	-.46206405	.64403539	.9415574	1.0379452	"model2"	"hes"	""
"hes"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0161174	.00077803	20.88183	7.833e-97	1.0145937	1.0176435	"model2"	"hes"	""
"hes"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"hes"	""
"hes"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0961401	.02219035	4.5344121	5.776e-06	1.0534993	1.1405067	"model2"	"hes"	""
"hes"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0019627	.03462708	.05673557	.95475584	.9363423	1.0721818	"model2"	"hes"	""
"hes"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.hypertension"	"Diagnosed hypertension"	1.0709262	.0238073	3.0824158	.00205328	1.0252667	1.1186191	"model2"	"hes"	""
"hes"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"hes"	""
"hes"	"2.bp_cat"	"Blood pressure four levels non-missing"	.89235924	.02998973	-3.3887484	.00070212	.83547448	.9531171	"model2"	"hes"	""
"hes"	"3.bp_cat"	"Blood pressure four levels non-missing"	.90596907	.02554325	-3.5024725	.00046096	.85726335	.95744203	"model2"	"hes"	""
"hes"	"4.bp_cat"	"Blood pressure four levels non-missing"	.94442392	.02797885	-1.9301118	.05359299	.89114807	1.0008848	"model2"	"hes"	""
"hes"	"5.bp_cat"	"Blood pressure four levels non-missing"	.69787565	.02642708	-9.4991916	2.115e-21	.64795498	.75164236	"model2"	"hes"	""
"hes"	"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.asthma"	"Asthma category"	1.1545308	.02692711	6.1610471	7.227e-10	1.1029427	1.2085318	"model2"	"hes"	""
"hes"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.0867075	.05677192	27.037236	5.40e-161	1.9783512	2.2009985	"model2"	"hes"	""
"hes"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3168112	.03207611	11.298244	1.339e-29	1.2554204	1.3812042	"model2"	"hes"	""
"hes"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.dm_type"	"Diabetes Type"	1.8303288	.17649154	6.2690015	3.634e-10	1.515134	2.2110939	"model2"	"hes"	""
"hes"	"2.dm_type"	"Diabetes Type"	1.2540435	.04887522	5.8082964	6.311e-09	1.1618172	1.3535909	"model2"	"hes"	""
"hes"	"3.dm_type"	"Diabetes Type"	1.2089172	.05414837	4.2358043	.00002277	1.1073134	1.3198438	"model2"	"hes"	""
"hes"	"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.cancer"	"Cancer"	1.5433926	.04271048	15.682477	1.993e-55	1.4619113	1.6294154	"model2"	"hes"	""
"hes"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.chronic_liver_disease"	"Chronic liver disease"	1.8993503	.13241142	9.2020446	3.512e-20	1.6567781	2.1774379	"model2"	"hes"	""
"hes"	"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.stroke"	"Stroke"	1.277497	.04574354	6.8394886	7.948e-12	1.190915	1.3703736	"model2"	"hes"	""
"hes"	"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.dementia"	"Dementia"	.94250243	.07319793	-.76248005	.44577355	.80942253	1.0974625	"model2"	"hes"	""
"hes"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.other_neuro"	"Neurological disease"	1.7540623	.10092575	9.7662681	1.571e-22	1.5669976	1.9634583	"model2"	"hes"	""
"hes"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.egfr60"	"CKD defined by egfr<60"	1.256868	.03484712	8.2459864	1.638e-16	1.1903915	1.3270569	"model2"	"hes"	""
"hes"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.esrf"	"end stage renal failure"	2.3696468	.25089697	8.1483295	3.690e-16	1.9255679	2.9161401	"model2"	"hes"	""
"hes"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"hes"	""
"hes"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.3945552	.12933098	3.5861082	.00033565	1.162774	1.6725384	"model2"	"hes"	""
"hes"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"hes"	""
